"label","text","googleScore","VADER"
"Neutral","Wireless Industry Grew by 5.9 Million Subs in Q4 09 ? Phone Reviews http://cli.gs/sG9uR",0.1,0
"Neutral","we are doing our best to stop the B.C.C from turning Mitchie high-rise -why pick US ?",0.4,0.458831467741123
"Neutral","Jake Pavelka and Vienna Girardi play ?Newlywed Game? on ?Ellen? Video: How well do newly-minted ?Bachelor? couple ... http://bit.ly/doT7ON",0,0.666227789119392
"Neutral","RT @jackietino: if any1 thinks @rbutler7 is being rude, annoying, or mean.. go to bed and wake up again, think if you were in his place, you'd be pissed too",-0.7,-0.872021592554982
"Neutral","China backs diplomacy, not sanctions, on Iran (AP)http://bit.ly/9eZY4f",0,-0.0515710623129397
"Neutral","I spilled milk all up in my phone.",0.1,0
"Neutral","When he walked through the village, other men took quiet note and the women's pleasure went undisguised. #Brazil 842",0.2,0.571885032070072
"Positive","Very excited today - I am taking a day off. Unheard of! Going to a market to shop. Catching up with a friend. And doing other fun things : )",0.4,0.8585434302028
"Neutral","@tEh_riRiE di rmh gw ga asik..?H?h?h?h? http://myloc.me/4sadD",0,0
"Neutral","Phoenix- FREE I-Pod touch: Just got a newer one for my birthday. This one works fine and I'm giving it away. Youd ... http://bit.ly/bD85td",0.3,0.803800521504384
"Neutral","#Ibelieve in You and me. Everything will be alright.",0.2,0.25
"Neutral","Q:can me & you get to kno each i think u real cute & wat not & u seem like a cool p... A:who r u? http://formspring.me/rialequay/q/265383689",0.2,0.492214377643865
"Neutral","Looking forward to seeing @SadaoTurner too of course.",0.6,0
"Negative","i more hour to go. then.. i'm DEAD. TT^TT",0.1,-0.721270861178903
"Neutral","Guys I just noticed this, $30 for TWO commissions from two of my favorite cartoonists: http://is.gd/9M6Sw (@philmcandrew and @britterson)",0,0.458831467741123
"Neutral","Learn to Draw a Car and Impress Your Friends: Have you ever tried to draw a car and failed terribly? You should http://url4.eu/1bUOy",-0.1,-0.226347954672536
"Neutral","Welcoming Joe Sinclair; social media svengali, author of WKW, and Marketing Director into the Guided team.",0.7,0.440433570760169
"Neutral","I finally figure it out, no point getting angry over some childish and immature kid, just be happy for yourself. ? http://gladlyCast.com/s99",-0.3,-0.458831467741123
"Neutral","RT @TammyLovesShoes: #FF #6 @soundslikestu @TheRealKDash",0,0
"Neutral","'...Establish a decent Broadband system in all rural areas of the UK' -- Allan Hathaway http://url4.eu/1a8Sw",0.1,0
"Positive","@supportingbiebr LOL OMG AND AHAHHAH IS IT JUST ME OR MOST OF JUSTIN IS ABOUT SEX LOL OH HOW U DO ME AND FIRST DANCE LMAO",0,0.93249264354745
"Neutral","@adamcohen That's right. I could really go for a coffee right about now too.",0,0
"Neutral","@_DAVECHAPPELLE ogochocinco was injured in a fatal cargo pants commercial...It's hideous to watch",-0.9,-0.735147044114705
"Neutral","sleep early, its still 8.34 p.m bit tired, and gonna wake up at 11 p.m to study, byee :)",0.8,0.0258112866459834
"Neutral","Wi-Fi Stumblers Disappear from Apple App Store http://goo.gl/fb/jLMX",-0.5,-0.226347954672536
"Negative","So tired! First week back to work and I've had to start before 8am the last 4 days. Big sleep planned for tomorrow",-0.1,-0.540023148061946
"Neutral","@Stephlouise_xo you get me, using words like LUGUBRIOUS (like this guy http://www.youtube.com/watch?v=OF0Re7gJBb8), it's all crazy...",0,-0.325442624695803
"Neutral","Designing the Rubric: The Correlates of Effective Schools http://bit.ly/aNBvx7 via www.diigo.com/~n2teaching",0.9,0.476657605574574
"Neutral","Ask me anything http://formspring.me/elyrose15",0,0
"Neutral","Tonight will try unlock and change bb pin.",0,0
"Neutral","Start Saving Money Now! I Will Teach You How (Part 1) | the ... http://cli.gs/4gvvD",0.3,0
"Neutral","@MizTosha yeaa I was tortured fa real haha...wut u doin?",0,-0.557370401713154
"Neutral","Ariz. Senate backs bill to restrict local gun laws http://bit.ly/cnqpnW",0,-0.636949942926426
"Neutral","My Loc is still on my profile...wth",-0.3,0
"Neutral","RT @therealdjfresh: believe in half of what you hear, most things that you see, and all that you feel.",0,0
"Neutral","RT @justinbieber justin im thinking you should do a half hour session where you just reply to your fans non stop :) what do you think?30",0,0.202288694969669
"Neutral","I want to read: Princess for Hire by Lindsey Leavitt http://bit.ly/bGqpBX",0,0.0772283284276542
"Neutral","@Thunt_Goblins I must say that having Minmax throw Goblinslayer through a window over Kin and his Rape statement (1/2)",-0.3,-0.690774742992202
"Neutral","Hearts Beat Stronger in the Hands of the Hollow http://bit.ly/b4Ish1",0.8,0.381819167922678
"Neutral","you are my sunshine, my only sunshine, you make me happy when skies are grey...",0.2,0.947698489944879
"Neutral","Shower Time... I gots to be at work at 6am",0.2,0
"Neutral","@cmhoughton I ran the games. ""Born to Be Wild"" is my nightmare song.",-0.1,0
"Neutral","Ayuuuuukkkksss.... RT @victorsiahaan: Minum sekuteng yuks!! http://myloc.me/4t2Ub http://myloc.me/4t3k5",0,0
"Neutral","whoever invented these deserves a noble prize http://yfrog.com/j3feij",0.7,0.743037755434939
"Neutral","I think #placesiwannahave sex should be #placesihavehadsex",0,0
"Neutral","RT @weirdoinpink: daydreaming is the best for boosting my mood",0.9,0.7649686210234
"Negative","Man the earth is a lil angry i see this morning, Big quake in Indonesia and huge aftershock in Chile today.",0.3,-0.25
"Neutral","@littlepeterose In the words of the true Mooner, my arm is gnarley, dude.",0.1,0.421463615211762
"Negative","@DJ_Moody u better be there!! I haven't missed a show yet!",0.4,0.687236192124253
"Neutral","When an Indian returns from US... http://tinyurl.com/ycwd3ck",0,0
"Neutral","WSJ: unemployed not at the office so not spreading flu means quiet flu season ergo everyone should work from home! http://bit.ly/bASnYQ",-0.2,-0.113970283997362
"Neutral","si perfecto. (@nestoruvq live on http://twitcam.com/h78o)",0.5,0.318210996771242
"Neutral","Edmonton: Meeting held for possible school closure http://edmonton.cityandpress.com/node/988561",0.3,0
"Neutral","Why are 3rd level colleges semi-finals played one day and then they must play the final straight away the next day????",-0.3,0.769060669711902
"Neutral","County Wants To Vote Down Rybolt Park - http://fx.ly/a/38_9fe0363bcc",-0.1,0
"Neutral","im tired of thinking of ways to create playlist using visual basic and windows media player control",0.1,-0.202288694969669
"Negative","all this time..all I have done is clean 1 room....partially GRRRRR!.....still a little bothered by my talk with someone on aim last nite :'(",-0.7,-0.421271032060436
"Neutral","@cyandle - Yes it did. Just found out about it yesterday afternoon. Any ideas what to do?",0,0.401923825269382
"Neutral","playing with my lil sister,sometimes it's funny forget all... :D",0.8,0.421463615211762
"Neutral","gw waswas klu masang picnya @gitagut di hp gw as wallpaper,tkt banyak semut #anjinggombal",0,0
"Neutral","I posted 9 photos on Facebook in the album ""50th Birthday Party_Planned by SCONETTI"" http://bit.ly/bO4YfG",0,0
"Neutral","http://bit.ly/by0UMu here is the video I mentioned in my last tweet.",0,0
"Neutral","Maybe I should get on skype... I'm not doing formspring.. But hmmm skype?",-0.1,0
"Neutral","RT @precisiontime: VOTE 4 these abolitionist ideas to win Pepsi Refresh Grants. http://bit.ly/deSpNi #FREEDOMFRIDAY RT 2 WIN! http://bit.ly/8Y4vGv",0,0.889144388527368
"Positive","Photo: readmypockyface: waaa! waaannnttt!!!!!!! http://tumblr.com/xiv72ref8",0,0
"Neutral","I am lost without you.",0,-0.318210996771242
"Neutral","EBay Buying Tips (Lorraine Venner) ? vici blog: How to Get the Best Deals on EBay. Finding deals is exciting. It f... http://bit.ly/8WKXhD",0.5,0.812604508328942
"Neutral","@MistressMarlowe By the way, I always thought I was green rather than blue. It was a bad passport photo I used for my profile picture.",-0.3,-0.54232614454664
"Positive","@lindseyIsEpic http://twitpic.com/mhrmw - I agree I would do anything to get one of these, that would be so awesome framed and on my wall,,,",0.7,0.829006690146669
"Positive","RT @Younggee: @ShoSmoove i was abt to ask u if u were ok?! lol!!! <--lol yeah I'm good",0.2,0.933324618813042
"Neutral","Knp sayang? RT @aninargh: wanna cry. uhh, menye menye",0,-0.476657605574574
"Neutral","Food label jungle is hard to navigate http://bit.ly/cR7tk5",-0.5,-0.102733099387503
"Positive","Get thousand of followers for FREE! VIP are getting over 1,000 per day!! http://tinyurl.com/yg35rnz",0.2,0.873284484984244
"Neutral","Cameron learned Ashcroft tax status ""last month"" - Reuters http://aggbot.com/docs/link.php?id=8775603&t=co",0,0
"Neutral","Another Toy Soldiers code, http://tweetphoto.com/13366387",0.1,0
"Neutral","@CraftLass Not sure about Vista, but it's usually ""Run"" then type cmd to get to DOS prompt, then ""ipconfig /all""",0,-0.123246819473252
"Neutral","Heading home after 12 plus hours on duty. Had to clean someone else's weapon without q-tips...",0,0.128036879932896
"Neutral","http://www.formspring.me/henriquehass pergunta l??",0,0.520354218544147
"Positive","@itsRamel thanks!!! For the #Ff #LOVE!!",0.7,0.620937836525566
"Negative","They shooting at the Pentagon? Maaaaannnn people are mad as fuck.",-0.2,-0.771737211101106
"Neutral","3D printing changing prosthetics forever http://bit.ly/cytFma",0.1,0
"Neutral","Oh yeah. This is happening. http://twitpic.com/16rqbh",0,0.295958174200194
"Neutral","Chorus :",0,0
"Neutral","I think this is Debbie's Twitter @exitart #FF",0,0
"Neutral","RT @BiasedGirl: RT @AACONS: The disaster of the 20K job loss under Bush vs. the really good news of 36K lost jobs under O http://tinyurl.com/yj45m28 #tcot",-0.2,-0.671215546365112
"Positive","RT MAKE LOADS OF MONEY! http://bit.ly/axExNC",0,0
"Positive","@LostLambFound ""can we trust our own heart?"" Absolutely!Our heart is the most sacred place.It's where truth lies.And where God dwells.",0.6,0.784034123879596
"Neutral","N I m going to mumbai after 2 weeks.. That proves that I can survive without going home (at least for 2 weeks! :P)",0,0
"Neutral","[Mixtape] Young Money - Gangland 6 -- Get It LIVE! http://livemixtap.es/8t0 @LiveMixtapes",0.2,0
"Neutral","@AlluringMelody doin my hair (which is goin to take forever) and some preparation for spring break. U?",0,0
"Neutral","RT @sultry_viibe ""Bitches smile up in yo face, turn around and talk shit. You a industry bitch, I'm in the streets bitch.""",-0.4,-0.927373924809498
"Neutral","RT @DerekSanders: I've almost always picked the best time to drop the worst lines",0.3,-0.25
"Neutral","RT @johnsykes1035: ""Advertisements contain the only truths to be relied on in a newspaper."" Thomas Jefferson",-0.2,0.421463615211762
"Neutral","Want a virtual preview of what Mauchu Picchu looks like?! http://bit.ly/aTSGwY",0,0.151098778332824
"Neutral","RT @flavorpill: The top 100 Jewish Moments in Film via @heebmagazine http://bit.ly/aaoAgj",0.8,0.202288694969669
"Neutral","It's some minutes after 1 and I'm a little sleeply so I'll sleep right now! *insert generic guitar riff*",0,0
"Neutral","@whitecast Show de bola. Pode mandar segunda a noite. Relax.",0.3,0.440433570760169
"Neutral","#MeWithoutYouIsLike Scott Mescudi(kid cudi) without w e e d; #thetruth.",0,0
"Positive","@seankingston follow me pleaseee :) you're amazzzzing!! #KINGSTONFOLLOWS ..",0.3,0.554999203109194
"Negative","i have the worst posture.",-0.6,-0.624893326938946
"Neutral","@peachyphat Me too! Some people lose it after midnight! Lol",0.1,0.418375446517005
"Neutral","I just snapped a new picture: http://chatter.com/a/2gjp8",-0.6,0
"Neutral","Ngejelasin film my name is Khan sama si fadly hahaha dia nya ga ngerti2 subhanallah!",0,0.598312136874872
"Neutral","Have you enter the awesome Zevia giveaway yet today?! http://bit.ly/9Iokfk #BFC Belly Fat Cure",0,0.658849922861215
"Neutral","@heartoflincoln ""'I'm going to fuck them,' he IMed a friend."" oh, modern business. the internet hath made you mighty.",0,-0.54232614454664
"Neutral","@sk8terbwoy lol cause I know you wouldn't. I'm fragile. Touch with care",0,0.796389070934751
"Neutral","RT @kocosports: Don King hints that Mike Tyson may be returning to the ring very soon http://bit.ly/bdu3lK",0,0
"Neutral","@karimahhhxD A Day Is In Advance Tho ha! But Seriouslly Think Bout It ... Lol It Actually Is. & Umm wHERE U STAY AT AGAIN?",0.2,0.764415905300367
"Neutral","@kurtadametz Boy i aint boojee..lol. I keeps it real, you feel me...",0.3,0
"Neutral","RT @PressSec: Start over?! Here's why insurance cos want us to walk away from reform and why the Pres wants them held accountable http://bit.ly/9uDTMn",-0.2,0.151098778332824
"Positive","@songbird328 Hey there. We are good. Meeting with a house builder today. Hope you are well!",0.3,0.801554716176558
"Neutral","Revenue managers.....why are we stuck with rooms only? arent there other revenue producing areas???",-0.3,-0.451540990724372
"Positive","NO CEILINGS BEST MIXTAPE EVER",0.3,0.458831467741124
"Neutral","@Jac_kay then get one my dear",0.1,0.381819167922678
"Neutral","@StepDaddyStar Just Let Me Kno Its About 2 Start Gettin Hot So You Kno A Nigga Goin 2 Be On The Move",0.4,0
"Positive","@InkOnix U shouldn't be everyone loves u!!",0.6,-0.554701847518217
"Neutral","And he said ""you wont find another like me"", So she said ""I hope not"" - more funny statuses: http://bit.ly/9DPpnI",-0.3,-0.210227732796177
"Neutral","Is it true they call me Helena without breath? Yes because when we look at you our breath is shortened.",0,0.138593254900792
"Neutral","RT @monikamcg: @GregAfarian What kind is that? (my version of a Margaretta Pizza w/ Onions)",0,0.526741537567377
"Positive","@iKissedJoeJx3 Wooo! You Get The Book...That Is GREAT! I ? Daniel But Want Cam! 900 Oooo Good Luck!...xoxo You Are Interseting...It Won't Be",0.2,0.880699621976029
"Neutral","@ShantelShaquese my phone went dead lmao",0,-0.318210996771242
"Neutral","Here's a great pre-review of the divination deck I designed: http://is.gd/9MIpm You can still preorder a copy here:http://is.gd/9MIsy #tarot",0.7,0.778253322150626
"Neutral","Photo: vitamia: Now I feel like watching this http://tumblr.com/x1a7473zq",0.8,0.361157559257308
"Neutral","I drove a whole lot today. Only 3 more weeks and I take the test : /",-0.2,0
"Neutral",":) http://bit.ly/aH26xy Born to be wild",0.3,0.458831467741123
"Neutral","Fantasyland forest will remain within the current train track boundry",0.3,0
"Neutral","Is the hunt for a new ?Good Will? over? http://ow.ly/1eYH6",0.2,0.533040861060548
"Neutral","Tonight is date night with Joe. - And I?m in such a weird mood? I just want to lay in bed and cry all night.... http://tumblr.com/xkx73ioaz",0,-0.594036409572197
"Neutral","Why is everything so much easier to type rather than to say?",-0.3,0.472846642196437
"Negative","bored out of my mine",0,-0.273212885294474
"Neutral","@hotmamadona man oh man well you know COURTNEY HULL is trying to convince men they met her again and requesting ALL my male FB friends....",-0.4,0.476657605574574
"Neutral","25 Amazing and Fresh jQuery Plugins - Speckyboy Design Magazine http://goo.gl/fb/yKvW",0.9,0.72694578401804
"Neutral","Going out of the country for a few days",0,0
"Neutral","RT @OneWorld420 We are now at the new location. 1804 Newport Blvd is poppin off! Come by and check us... http://schmap.it/62IQQc",0.1,0
