English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Khmer Word
timid	0	0	0	1	0	1	0	1	0	0	ខ្មាស់អៀន
timidity	0	1	0	1	0	1	0	0	0	0	ភាពខ្មាស់អៀន
tin	0	0	0	0	0	0	0	0	0	0	សំណប៉ាហាំង
tincture	0	0	0	0	0	0	0	0	0	0	tincture
tine	0	0	0	0	0	0	0	0	0	0	tine
tinge	0	0	0	0	0	0	0	0	0	0	tinge
tingle	0	0	0	0	0	0	0	0	0	0	ញាក់
tingling	0	0	0	0	0	0	0	0	0	0	ញាក់
tinker	0	0	0	0	0	0	0	0	0	0	tinker
tinkering	0	0	0	0	0	0	0	0	0	0	tinkering
tinnitus	0	0	0	0	0	0	0	0	0	0	tinnitus
tinsel	0	0	0	0	1	0	1	0	0	0	tinsel
tint	0	0	0	0	0	0	0	0	0	0	ពណ៍
tiny	0	0	0	0	0	0	0	0	0	0	តូច
tip	0	0	0	0	0	0	0	0	0	0	ព័ត៌មានជំនួយ
tipsy	0	0	0	0	0	1	0	0	0	0	គន្លឹះ
tirade	1	0	1	0	0	1	0	0	0	0	ធុញទ្រាន់
tire	0	0	0	0	0	0	0	0	0	0	សំបកកង់
tired	0	0	0	0	0	1	0	0	0	0	អស់កម្លាំង
tiredness	0	0	0	0	0	1	0	0	0	0	អស់កម្លាំង
tiresome	0	0	0	0	0	1	0	0	0	0	ធុញទ្រាន់
tissue	0	0	0	0	0	0	0	0	0	0	ជាលិកា
tit	0	0	0	0	0	1	0	0	0	0	ទីត
titanic	0	0	0	0	0	0	0	0	0	0	ទីតានិច
tithe	0	0	0	0	0	0	0	0	0	0	មួយភាគដប់
title	0	0	0	0	0	0	1	0	0	1	ចំណងជើង
titled	0	0	0	0	0	0	0	0	0	0	មានចំណងជើង
titty	0	0	0	0	0	0	0	0	0	0	titty
titular	0	0	0	0	0	0	0	0	0	0	ចំណងជើង
toad	0	0	1	0	0	1	0	0	0	0	toad
toast	0	0	0	0	1	0	1	0	0	0	នំបុ័ង​អាំង
tobacco	0	0	0	0	0	1	0	0	0	0	ថ្នាំជក់
toby	0	0	0	0	0	0	0	0	0	0	តូប៊ី
tod	0	0	0	0	0	0	0	0	0	0	ត
today	0	0	0	0	0	0	0	0	0	0	ថ្ងៃនេះ
toe	0	0	0	0	0	0	0	0	0	0	ម្រាមជើង
toga	0	0	0	0	0	0	0	0	0	0	តូហ្គា
toil	0	0	0	0	0	0	0	0	0	0	នឿយហត់
toilet	0	0	1	0	0	1	0	0	0	0	បង្គន់
toils	0	0	0	0	0	1	0	0	0	0	របស់របរ
token	0	0	0	0	0	0	0	0	0	0	សញ្ញាសម្ងាត់
tolerance	0	0	0	0	0	0	0	0	0	0	ការអត់ឱន
tolerant	0	0	0	0	0	0	1	0	0	0	អត់ឱន
tolerate	1	0	0	0	0	1	0	1	0	0	អត់ធ្មត់
toleration	0	0	0	0	0	0	1	0	0	0	ការអត់ឱន
toll	0	0	0	0	0	0	0	0	0	0	ថ្លៃឈ្នួល
tomahawk	0	0	0	0	0	0	0	0	0	0	តូម៉ាហូក
tomb	0	0	0	0	0	0	0	1	0	0	ផ្នូរ
tomcat	0	0	0	0	0	0	0	0	0	0	ឆ្មា
tome	0	0	0	0	0	0	0	0	0	0	ដល់​ខ្ញុំ
tomorrow	0	1	0	0	0	0	0	0	0	0	ថ្ងៃស្អែក
ton	0	0	0	0	0	0	0	0	0	0	តោន
tone	0	0	0	0	0	0	0	0	0	0	សម្លេង
tong	0	0	0	0	0	0	0	0	0	0	តុង
tongs	0	0	0	0	0	0	0	0	0	0	ដង្កៀប
tongue	0	0	0	0	0	0	0	0	0	0	អណ្តាត
tonic	0	0	0	0	0	0	0	0	0	0	ប៉ូវកំលាំង
tonnage	0	0	0	0	0	0	0	0	0	0	តោន
tonsils	0	0	0	0	0	0	0	0	0	0	tonsils
tooling	0	0	0	0	0	0	0	0	0	0	ឧបករណ៍
tooth	0	0	0	0	0	0	0	0	0	0	ធ្មេ​ុ​ញ
toothache	0	0	0	1	0	1	0	0	0	0	ឈឺធ្មេញ
toothed	0	0	0	0	0	0	0	0	0	0	ធ្មេញ
toothless	0	0	0	0	0	0	0	0	0	0	គ្មានធ្មេញ
top	0	1	0	0	0	0	1	0	0	1	កំពូល
topaz	0	0	0	0	0	0	0	0	0	0	topaz
topic	0	0	0	0	0	0	0	0	0	0	ប្រធានបទ
topical	0	0	0	0	0	0	0	0	0	0	ប្រធានបទ
topographic	0	0	0	0	0	0	0	0	0	0	សណ្ឋានដី
topographical	0	0	0	0	0	0	0	0	0	0	ភូមិសាស្ត្រ
topography	0	0	0	0	0	0	0	0	0	0	ភូមិសាស្ត្រ
topple	0	0	0	0	0	0	0	0	1	0	ផ្តួលរំលំ
tor	0	0	0	0	0	0	0	0	0	0	tor
torch	0	0	0	0	0	0	0	0	0	0	ពិល
torment	1	0	0	1	0	1	0	1	0	0	ការធ្វើទារុណកម្ម
torn	0	0	0	0	0	1	0	0	0	0	រហែក
tornado	0	0	0	1	0	0	0	0	0	0	ព្យុះកំបុតត្បូង
torpedo	1	0	0	0	0	1	0	0	0	0	torpedo
torrent	0	0	0	1	0	0	0	0	0	0	torrent
torrid	0	0	0	0	0	1	0	0	0	0	រន្ធត់
torsion	0	0	0	0	0	0	0	0	0	0	រមួល
torso	0	0	0	0	0	0	0	0	0	0	ដងខ្លួន
tort	0	0	0	0	0	1	0	0	0	0	ធ្វើទារុណកម្ម
tortious	1	0	1	0	0	1	0	0	0	0	ធ្វើទារុណកម្ម
tortoise	0	0	0	0	0	0	0	0	0	0	សត្វ​អ​ណ្តើ​ក
tortuous	0	0	0	0	0	0	0	0	0	0	ច្របូកច្របល់
torture	1	1	1	1	0	1	0	1	0	0	ការធ្វើទារុណកម្ម
toss	0	0	0	0	0	0	0	0	0	0	បោះ
total	0	0	0	0	0	0	0	0	0	0	សរុប
totality	0	0	0	0	0	0	0	0	0	0	សរុប
totally	0	0	0	0	0	0	0	0	0	0	ទាំងស្រុង
tote	0	0	0	0	0	0	0	0	0	0	កាបូប
totem	0	0	0	0	0	0	0	0	0	0	totem
touch	0	0	0	0	0	0	0	0	0	0	ប៉ះ
touched	0	0	0	0	0	1	0	0	0	0	ប៉ះ
touching	0	0	0	0	0	0	0	0	0	0	ការប៉ះ
touchy	1	0	0	0	0	1	0	1	0	0	ប៉ះ
tough	0	0	0	0	0	1	0	1	0	0	តឹង
toughness	1	0	0	1	0	0	1	0	0	1	ភាពរឹង
tour	0	0	0	0	0	0	0	0	0	0	ដំណើរកំសាន្ត
tourist	0	0	0	0	0	0	0	0	0	0	អ្នកទេសចរ
tourmaline	0	0	0	0	0	0	0	0	0	0	Tourmaline
tournament	0	0	0	0	0	0	0	0	0	0	ការប្រកួត
tourniquet	0	0	0	0	0	0	0	0	0	0	Tourniquet
tout	0	0	0	0	0	0	0	0	0	0	ទូត
tow	0	0	0	0	0	0	0	0	0	0	ទាញ
towel	0	0	0	0	0	0	0	0	0	0	កន្សែង
tower	0	0	0	0	0	0	1	0	0	0	ប៉ម
towering	0	1	0	1	0	0	1	0	0	0	ប៉ម
town	0	0	0	0	0	0	0	0	0	0	ទីក្រុង
townhouse	0	0	0	0	0	0	0	0	0	0	ទីប្រជុំជន
toxic	0	0	1	0	0	1	0	0	0	0	ពុល
toxicology	0	0	0	0	0	0	0	0	0	0	ពុលវិទ្យា
toxin	0	0	0	1	0	1	0	0	0	0	ជាតិពុល
toy	0	0	0	0	0	0	0	0	0	0	ប្រដាប់ក្មេងលេង
trace	0	0	0	0	0	0	0	0	0	0	ដាន
traces	0	0	0	0	0	0	0	0	0	0	ដាន
trachea	0	0	0	0	0	0	0	0	0	0	បំពង់ខ្យល់
tracing	0	0	0	0	0	0	0	0	0	0	ការតាមដាន
track	0	1	0	0	0	0	0	0	0	0	បទ
tract	0	0	0	1	0	0	0	0	0	0	ខិត្តប័ណ្ណ
tractable	0	0	0	0	0	0	0	0	0	0	អាចអូសទាញបាន។
traction	0	0	0	0	0	0	0	0	0	0	ការអូសទាញ
tractor	0	0	0	0	0	0	0	0	0	0	ត្រាក់ទ័រ
trade	0	0	0	0	0	0	0	0	0	1	ពាណិជ្ជកម្ម
trader	0	0	0	0	0	0	0	0	0	0	ពាណិជ្ជករ
tradesman	0	0	0	0	0	0	0	0	0	0	ពាណិជ្ជករ
trading	0	0	0	0	0	0	0	0	0	0	ការជួញដូរ
tradition	0	0	0	0	0	0	0	0	0	0	ប្រពៃណី
traditional	0	0	0	0	0	0	1	0	0	0	ប្រពៃណី
traffic	0	0	0	0	0	0	0	0	0	0	ចរាចរណ៍
tragedy	0	0	0	1	0	1	0	1	0	0	សោកនាដកម្ម
tragic	0	0	0	0	0	1	0	0	0	0	សោកនាដកម្ម
trail	0	0	0	0	0	0	0	0	0	0	ផ្លូវលំ
train	0	0	0	0	0	0	0	0	0	0	រថភ្លើង
trained	0	0	0	0	0	0	0	0	0	0	បានបណ្តុះបណ្តាល
trainer	0	0	0	0	0	0	0	0	0	1	គ្រូបង្វឹក
training	0	0	0	0	0	0	0	0	0	0	ការបណ្តុះបណ្តាល
trait	0	0	0	0	0	0	0	0	0	0	លក្ខណៈ
traitor	1	0	1	1	0	1	0	1	0	0	ជនក្បត់
trajectory	0	0	0	0	0	0	0	0	0	0	គន្លង
tram	0	0	0	0	0	0	0	0	0	0	រថភ្លើង
tramp	0	0	1	1	0	1	0	1	0	0	ជាន់ឈ្លី
tramway	0	0	0	0	0	0	0	0	0	0	ផ្លូវរថភ្លើង
trance	0	0	0	0	0	1	0	0	0	0	ត្រេកត្រអាល។
tranquil	0	0	0	0	1	0	1	0	0	0	ស្ងប់ស្ងាត់
tranquility	0	0	0	0	1	0	1	0	0	1	ភាពស្ងប់ស្ងាត់
transact	0	0	0	0	0	0	0	0	0	0	ប្រតិបត្តិការ
transaction	0	0	0	0	0	0	0	0	0	1	ប្រតិបត្តិការ
transatlantic	0	0	0	0	0	0	0	0	0	0	ឆ្លងអាត្លង់ទិក
transcendence	0	1	0	0	1	0	1	0	1	1	វិញ្ញាសា
transcendent	0	0	0	0	0	0	0	0	0	0	វិសាលភាព
transcendental	0	0	0	0	0	0	1	0	0	0	វិញ្ញាសា
transcribe	0	0	0	0	0	0	0	0	0	0	ប្រតិចារឹក
transcriber	0	0	0	0	0	0	0	0	0	0	អ្នកចម្លង
transcript	0	0	0	0	0	0	0	0	0	1	ប្រតិចារិក
transcription	0	0	0	0	0	0	0	0	0	0	ប្រតិចារិក
transfer	0	0	0	0	0	0	0	0	0	0	ផ្ទេរ
transference	0	0	0	0	0	0	0	0	0	0	ការផ្ទេរ
transferred	0	0	0	0	0	0	0	0	0	0	ផ្ទេរ
transfixed	0	0	0	0	0	0	0	0	0	0	បានផ្លាស់ប្តូរ
transform	0	0	0	0	0	0	0	0	0	0	បំប្លែង
transformation	0	0	0	0	0	0	0	0	0	0	ការ​ផ្លាស់​ប្តូ​រ
transfusion	0	0	0	0	0	0	0	0	0	0	ការបញ្ចូលឈាម
transgression	0	0	0	0	0	1	0	0	0	0	ការបំពាន
transient	0	0	0	0	0	0	0	0	0	0	បណ្តោះអាសន្ន
transit	0	0	0	0	0	0	0	0	0	0	ឆ្លងកាត់
transition	0	0	0	0	0	0	0	0	0	0	ការផ្លាស់ប្តូរ
transitional	0	1	0	0	0	0	0	0	0	0	អន្តរកាល
transitive	0	0	0	0	0	0	0	0	0	0	អន្តរកាល
transitory	0	0	0	0	0	0	0	0	0	0	អន្តរកាល
translate	0	0	0	0	0	0	0	0	0	0	បកប្រែ
translation	0	0	0	0	0	0	0	0	0	1	ការបកប្រែ
translocation	0	0	0	0	0	0	0	0	0	0	ការផ្លាស់ប្តូរទីតាំង
translucent	0	0	0	0	0	0	0	0	0	0	ថ្លា
transmission	0	0	0	0	0	0	0	0	0	0	ការឆ្លង
transmit	0	0	0	0	0	0	0	0	0	0	បញ្ជូន
transmutation	0	0	0	0	0	0	0	0	0	0	ការឆ្លង
transom	0	0	0	0	0	0	0	0	0	0	ឆ្លង
transparency	0	0	0	0	0	0	0	0	0	0	តម្លាភាព
transparent	0	0	0	0	0	0	0	0	0	0	ថ្លា
transplant	0	0	0	0	0	0	0	0	0	0	ការប្តូរ
transplantation	0	0	0	0	0	0	0	0	0	0	ការស្ទូង
transport	0	0	0	0	0	0	0	0	0	0	ដឹកជញ្ជូន
transportation	0	0	0	0	0	0	0	0	0	0	ការដឹកជញ្ជូន
transpose	0	0	0	0	0	0	0	0	0	0	បញ្ជូន
transposition	0	0	0	0	0	0	0	0	0	0	ការផ្លាស់ប្តូរ
transverse	0	0	0	0	0	0	0	0	0	0	ឆ្លងកាត់
trap	0	0	0	0	0	0	0	0	0	0	អន្ទាក់
trapping	0	0	0	0	0	0	0	0	0	0	អន្ទាក់
trappings	0	0	0	0	0	1	0	0	0	0	អន្ទាក់
traps	0	0	0	0	0	1	0	0	0	0	អន្ទាក់
trash	0	0	1	0	0	1	0	1	0	0	សំរាម
trashy	0	0	1	0	0	1	0	0	0	0	សំរាម
traumatic	1	0	0	1	0	1	0	1	0	0	របួស
travail	0	0	0	0	0	1	0	0	0	0	ការធ្វើដំណើរ
travel	0	0	0	0	0	0	0	0	0	0	ការធ្វើដំណើរ
traveler	0	0	0	0	0	0	0	0	0	0	អ្នកធ្វើដំណើរ
traveling	0	0	0	0	0	0	1	0	0	0	ធ្វើដំណើរ
traverse	0	0	0	0	0	0	0	0	0	0	ឆ្លងកាត់
travesty	0	0	1	1	0	1	0	1	0	0	ដំណើរកម្សាន្ត
trawl	0	0	0	0	0	0	0	0	0	0	អណ្តែត
trawler	0	0	0	0	0	0	0	0	0	0	ទូកនេសាទ
tray	0	0	0	0	0	0	0	0	0	0	ថាស
treacherous	1	0	1	1	0	1	0	0	0	0	ក្បត់
treachery	1	0	0	1	0	1	0	1	1	0	ការក្បត់ជាតិ
tread	0	0	0	0	0	0	0	0	0	0	ជាន់
treadmill	0	1	0	0	0	0	0	0	0	0	ម៉ាស៊ីនហាត់ប្រាណ
treason	1	0	1	1	0	1	0	0	1	0	ការក្បត់ជាតិ
treasure	0	1	0	0	1	0	1	0	0	1	កំណប់
treasurer	0	0	0	0	0	0	0	0	0	1	ហិរញ្ញិក
treasury	0	0	0	0	0	0	0	0	0	0	រតនាគារ
treat	1	1	1	1	1	1	1	1	1	1	ព្យាបាល
treatise	0	0	0	0	0	0	0	0	0	0	សន្ធិសញ្ញា
treatment	0	0	0	0	0	0	0	0	0	0	ការព្យាបាល
treaty	0	0	0	0	0	0	0	0	0	0	សន្ធិសញ្ញា
treble	0	0	0	0	0	0	0	0	0	0	សម្លេងបី
tree	1	1	1	0	1	0	1	0	1	1	ដើមឈើ
trek	0	0	0	0	0	0	0	0	0	0	ដើរលេង
trellis	0	0	0	0	0	0	0	0	0	0	trellis
tremble	0	0	0	0	0	0	0	0	0	0	ញ័រ
trembling	0	0	0	1	0	1	0	0	0	0	ញ័រ
tremendous	0	0	0	0	0	0	0	0	0	0	អស្ចារ្យ
tremendously	0	0	0	0	0	0	1	0	0	0	យ៉ាងខ្លាំង
tremor	1	1	0	1	0	1	0	1	0	0	ញ័រ
trench	0	0	0	0	0	0	0	0	0	0	លេណដ្ឋាន
trend	0	0	0	0	0	0	1	0	0	0	និន្នាការ
trending	0	0	0	0	0	0	0	0	0	0	និន្នាការ
trendy	0	0	0	0	0	0	1	0	0	0	ទាន់សម័យ
trepidation	0	1	0	1	0	1	0	0	1	0	ការភ័យខ្លាច
trespass	1	0	0	0	0	1	0	0	0	0	ការបំពាន
triad	0	0	0	0	0	0	0	0	0	0	triad
triangle	0	0	0	0	0	0	0	0	0	0	ត្រីកោណ
triangular	0	0	0	0	0	0	0	0	0	0	ត្រីកោណ
tribe	0	0	0	0	0	0	0	0	0	1	កុលសម្ព័ន្ធ
tribulation	0	0	0	1	0	1	0	1	0	0	ទុក្ខវេទនា
tribunal	0	1	1	1	0	1	0	0	0	1	សាលាក្តី
tribune	0	0	0	0	0	0	0	0	0	1	tribune
tributary	0	1	0	0	0	0	1	0	0	0	ដៃទន្លេ
tribute	0	0	0	0	0	0	1	0	0	0	សួយសារអាករ
trick	0	0	0	0	0	1	0	0	1	0	ល្បិច
trickery	1	0	1	1	0	1	0	1	1	0	ល្បិចកល
trickle	0	0	0	0	0	0	0	0	0	0	ល្បិច
tricky	0	0	0	0	0	0	0	0	0	0	ល្បិច
tricycle	0	0	0	0	0	0	0	0	0	0	កង់បី
trident	0	0	0	0	0	0	0	0	0	0	ត្រីកោណ
trifle	0	0	0	0	0	1	0	0	0	0	តូចតាច
trig	0	0	0	0	0	0	1	0	0	0	ទ្រីក
trigger	0	0	0	0	0	0	0	0	0	0	កេះ
trigonometry	0	0	0	0	0	0	0	0	0	0	ត្រីកោណមាត្រ
trillion	0	0	0	0	0	0	0	0	0	0	ពាន់ពាន់លាន
trim	0	0	0	0	0	0	0	0	0	0	កាត់
trimmer	0	0	0	0	0	0	0	0	0	0	ឧបករណ៍កាត់
trimming	0	0	0	0	0	0	0	0	0	0	ការកាត់ត
trine	0	0	0	0	0	0	0	0	0	0	trine
trinity	0	0	0	0	0	0	0	0	0	0	ព្រះត្រីឯក
trio	0	0	0	0	0	0	0	0	0	0	បី
trip	0	0	0	0	0	0	0	0	1	0	ដំណើរកំសាន្ត
tripartite	0	0	0	0	0	0	0	0	0	0	ត្រីភាគី
triple	0	0	0	0	0	0	0	0	0	0	បីដង
triplet	0	0	0	0	0	0	0	0	0	0	បីដង
triplicate	0	0	0	0	0	0	0	0	0	0	បីដង
tripod	0	0	0	0	0	0	0	0	0	0	ជើងកាមេរ៉ា
tripping	1	0	0	0	0	1	0	1	0	0	លោត
trite	0	0	0	0	0	0	0	0	0	0	trite
tritium	0	0	0	0	0	0	0	0	0	0	ទ្រីទីយ៉ូម
triumph	0	1	0	0	1	0	1	0	0	0	ជ័យជំនះ
triumphant	0	1	0	0	1	0	1	0	0	1	ជ័យជំនះ
troll	1	0	0	1	0	1	0	0	0	0	troll
trolley	0	0	0	0	0	0	0	0	0	0	រទេះរុញ
trombone	0	0	0	0	0	0	0	0	0	0	ត្រុមបូន
troop	0	0	0	0	0	0	0	0	0	0	ទ័ព
trooper	0	0	0	0	0	0	0	0	0	0	ទាហាន
troops	0	0	0	0	0	0	0	0	0	0	កងទ័ព
trophy	0	1	0	0	1	0	1	0	1	1	ពានរង្វាន់
tropical	0	0	0	0	0	0	0	0	0	0	ត្រូពិច
trot	0	0	0	0	0	0	0	0	0	0	trot
troublesome	1	0	0	1	0	1	0	0	0	0	មានបញ្ហា
trough	0	0	0	0	0	0	0	0	0	0	រណ្ដៅ
troupe	0	0	0	0	0	0	0	0	0	0	ក្រុម
trousers	0	0	0	0	0	0	0	0	0	0	ខោ
trout	0	0	0	0	0	0	0	0	0	0	ត្រីប្រា
trowel	0	0	0	0	0	0	0	0	0	0	trowel
truce	0	0	0	0	1	0	1	0	0	1	បទឈប់បាញ់
truck	0	0	0	0	0	0	0	0	0	1	ឡានដឹកទំនិញ
true	0	0	0	0	1	0	1	0	0	1	ពិត
truism	0	0	0	0	0	0	0	0	0	0	ភាពពិត
trump	0	0	0	0	0	0	0	0	1	0	ត្រាំ
trumpet	0	0	0	0	0	1	0	0	0	0	ត្រែ
trumpeter	0	0	0	0	0	0	0	0	0	0	ត្រែ
truncate	0	0	0	0	0	0	0	0	0	0	កាត់ខ្លី
truncated	0	0	0	0	0	0	0	0	0	0	កាត់ខ្លី
trundle	0	0	0	0	0	0	0	0	0	0	trundle
trunk	0	0	0	0	0	0	0	0	0	0	ដើម
truss	0	0	0	0	0	0	0	0	0	1	ទ្រុង
trust	0	0	0	0	0	0	0	0	0	1	ទុកចិត្ត
trustee	0	0	0	0	0	0	0	0	0	1	អ្នកទទួលបន្ទុក
trusty	0	0	0	0	0	0	1	0	0	0	ទុកចិត្ត
truth	0	0	0	0	0	0	1	0	0	1	ការពិត
truthful	0	0	0	0	0	0	0	0	0	1	ស្មោះត្រង់
truthfulness	0	0	0	0	0	0	1	0	0	1	ភាពស្មោះត្រង់
tryout	0	0	0	0	0	0	0	0	0	0	សាកល្បង
tub	0	0	0	0	0	0	0	0	0	0	អាង
tube	0	0	0	0	0	0	0	0	0	0	បំពង់
tubular	0	0	0	0	0	0	0	0	0	0	បំពង់
tubule	0	0	0	0	0	0	0	0	0	0	បំពង់
tuck	0	0	0	0	0	0	0	0	0	0	តុក
tucker	0	0	0	0	0	0	0	0	0	0	tucker
tufted	0	0	0	0	0	0	0	0	0	0	tufted
tug	0	0	0	0	0	0	0	0	0	0	ទាញ
tuition	0	0	0	0	0	0	0	0	0	0	ថ្លៃសិក្សា
tulip	0	0	0	0	0	0	0	0	0	0	ផ្កា tulip
tumble	0	0	0	0	0	1	0	0	0	0	ដួល
tumbler	0	0	0	0	0	0	0	0	0	0	ដុំពក
tumor	0	0	0	1	0	1	0	0	0	0	ដុំសាច់
tumour	0	0	0	1	0	1	0	1	0	0	ដុំសាច់
tumult	1	0	0	1	0	1	0	0	1	0	ចលាចល។
tumultuous	1	0	0	1	0	1	0	0	0	0	ចលាចល។
tun	0	0	0	0	0	0	0	0	0	0	ទន
tuna	0	0	0	0	0	0	0	0	0	0	ត្រីធូណា
tunable	0	0	0	0	0	0	0	0	0	0	អាចលៃតម្រូវបាន។
tune	0	0	0	0	0	0	0	0	0	0	បទភ្លេង
tunic	0	0	0	0	0	0	0	0	0	0	អាវ
tuning	0	0	0	0	0	0	0	0	0	0	ការលៃតម្រូវ
tunnel	0	0	0	0	0	0	0	0	0	0	ផ្លូវរូងក្រោមដី
turban	0	0	0	0	0	0	0	0	0	0	កន្សែងពោះគោ
turbidity	0	0	0	0	0	0	0	0	0	0	ភាពច្របូកច្របល់
turbine	0	0	0	0	0	0	0	0	0	0	ទួរប៊ីន
turbulence	1	0	0	1	0	1	0	0	0	0	ភាពច្របូកច្របល់
turbulent	0	0	0	1	0	1	0	0	0	0	ច្របូកច្របល់
turf	0	0	0	0	0	0	0	0	0	0	ស្មៅ
turmeric	0	0	0	0	0	0	0	0	0	0	រមៀត
turmoil	1	0	0	1	0	1	0	1	0	0	ភាពចលាចល។
turn	0	0	0	0	0	0	0	0	0	0	វេន
turning	0	0	0	0	0	0	0	0	0	0	ងាក
turnkey	0	0	0	0	0	0	0	0	0	0	turnkey
turnpike	0	0	0	0	0	0	0	0	0	0	turnpike
turntable	0	0	0	0	0	0	0	0	0	0	តុ
turquoise	0	0	0	0	0	0	0	0	0	0	ពណ៌ខៀវខ្ចី
turret	0	0	0	0	0	0	0	0	0	0	ប៉ម​តូច
turtleneck	0	0	0	0	0	0	0	0	0	0	អាវអណ្តើក
tussle	1	0	0	0	0	0	0	0	0	0	ការប៉ះទង្គិច
tutelage	0	0	0	0	0	0	1	0	0	1	ការបង្រៀន
tutor	0	0	0	0	0	0	1	0	0	0	គ្រូ
tweak	0	0	0	0	0	0	0	0	0	0	កែប្រែ
twelfth	0	0	0	0	0	0	0	0	0	0	ទីដប់ពីរ
twelve	0	0	0	0	0	0	0	0	0	0	ដប់ពីរ
twentieth	0	0	0	0	0	0	0	0	0	0	ទីម្ភៃ
twenty	0	0	0	0	0	0	0	0	0	0	ម្ភៃ
twig	0	0	0	0	0	0	0	0	0	0	មែកឈើ
twilight	0	0	0	0	0	0	0	0	0	0	ព្រលប់
twill	0	0	0	0	0	0	0	0	0	0	twill
twin	0	0	0	0	0	0	1	0	0	0	ភ្លោះ
twine	0	0	0	0	0	0	0	0	0	0	twine
twinkle	0	1	0	0	1	0	1	0	0	0	ភ្លឹបភ្លែតៗ
twins	0	0	0	0	0	0	0	0	0	0	កូនភ្លោះ
twist	0	0	0	0	0	0	0	0	0	0	រមួល
twisted	0	0	0	0	0	0	0	0	0	0	រមួល
twitch	0	0	0	0	0	1	0	0	0	0	រមួល
twofold	0	0	0	0	0	0	0	0	0	0	ពីរដង
tycoon	0	0	0	0	0	0	0	0	0	0	ឧកញ៉ា
type	0	0	0	0	0	0	0	0	0	0	ប្រភេទ
typewriter	0	0	0	0	0	0	0	0	0	0	ម៉ាស៊ីនអង្គុលីលេខ
typhoon	0	0	0	1	0	1	0	0	0	0	ព្យុះទីហ្វុង
typically	0	0	0	0	0	0	0	0	0	0	ជាធម្មតា
typist	0	0	0	0	0	0	0	0	0	0	អ្នកវាយអក្សរ
typography	0	0	0	0	0	0	0	0	0	0	អក្សរសិល្ប៍
tyrannical	1	0	1	1	0	1	0	0	0	0	ឃោរឃៅ
tyranny	0	0	0	1	0	1	0	1	0	0	ឧកញ៉ា
tyrant	1	0	1	1	0	1	0	1	0	0	ឧកញ៉ា
tyre	0	0	0	0	0	0	0	0	0	0	សំបកកង់
ubiquitous	0	0	0	0	0	0	0	0	0	0	គ្រប់ទីកន្លែង
ubiquity	0	0	0	0	0	0	0	0	0	0	គ្រប់ទីកន្លែង
ugliness	0	0	1	1	0	1	0	1	0	0	ភាពអាក្រក់
ugly	0	0	1	0	0	1	0	0	0	0	អាក្រក់
ulcer	1	0	1	1	0	1	0	1	0	0	ដំបៅ
ulterior	0	0	0	0	0	1	0	0	0	0	ជ្រុល
ultimate	0	1	0	0	0	0	0	1	0	0	ចុងក្រោយ
ultimately	0	1	0	0	0	0	1	0	0	0	នៅទីបំផុត
ultimatum	1	0	0	1	0	1	0	0	0	0	ឱសានវាទ
ultimo	0	0	0	0	0	0	0	0	0	0	ចុងក្រោយ
ultraviolet	0	0	0	0	0	0	0	0	0	0	អ៊ុលត្រាវីយូឡេ
umbilical	0	0	0	0	0	0	0	0	0	0	ទងផ្ចិត
umbra	0	0	0	0	0	0	0	0	0	0	ឆ័ត្រ
umbrella	0	0	0	0	0	0	0	0	0	0	ឆ័ត្រ
umpire	0	0	0	0	0	0	1	0	0	1	អាជ្ញាកណ្តាល
unabashed	0	0	0	0	0	0	0	0	0	0	ឥត​បាន​ការ
unabated	0	0	0	0	0	0	0	0	0	0	មិន​ឈប់​ឈរ
unable	0	0	0	0	0	1	0	1	0	0	មិនអាច
unacceptable	0	0	0	0	0	1	0	1	0	0	មិនអាចទទួលយកបាន។
unaccompanied	0	0	0	0	0	0	0	0	0	0	មិនបានអមដំណើរ
unaccountable	0	1	1	0	0	1	0	1	0	1	មិន​ទទួល​ខុស​ត្រូវ
unacknowledged	0	0	0	0	0	0	0	1	0	0	មិន​ទទួល​ស្គាល់
unadulterated	0	0	0	0	0	0	0	0	0	0	មិន​បាន​បំពុល
unaided	0	0	0	0	0	0	0	0	0	0	គ្មានជំនួយ
unaltered	0	0	0	0	0	0	0	0	0	0	មិនផ្លាស់ប្តូរ
unambiguous	0	0	0	0	0	0	0	0	0	0	មិនច្បាស់លាស់
unanimity	0	0	0	0	0	0	1	0	0	0	ឯកភាព
unanimous	0	0	0	0	0	0	1	0	0	0	ឯកច្ឆន្ទ
unanimously	0	0	0	0	0	0	0	0	0	0	ជាឯកច្ឆ័ន្ទ
unanticipated	0	0	0	0	0	0	0	0	1	0	មិនបានរំពឹងទុក
unapproved	0	0	0	0	0	1	0	0	0	0	មិន​បាន​អនុម័ត
unarmed	0	0	0	0	0	0	0	0	0	0	គ្មានអាវុធ
unassisted	0	0	0	0	0	0	0	0	0	0	មិនបានជួយ
unassuming	0	0	0	0	0	0	1	0	0	0	មិនសមហេតុផល
unattached	0	0	0	0	0	1	0	0	0	0	មិនបានភ្ជាប់
unattainable	1	0	0	0	0	1	0	1	0	0	មិនអាចទទួលបាន
unattended	0	0	0	0	0	0	0	0	0	0	មិនបានមើលថែ
unattractive	0	0	1	0	0	1	0	1	0	0	មិនទាក់ទាញ
unauthorized	0	0	0	0	0	1	0	0	0	0	គ្មានការអនុញ្ញាត
