English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Polish Word
red	0	0	0	0	0	0	0	0	0	0	czerwony
reddish	0	0	0	0	0	0	0	0	0	0	czerwonawy
redemption	0	0	0	0	0	0	1	0	0	0	odkupienie
redness	0	0	0	0	0	0	0	0	0	0	zaczerwienienie
redress	0	0	0	0	0	0	1	0	0	0	wyrównać
reduced	0	0	0	0	0	0	0	0	0	0	zredukowany
reduction	0	0	0	0	0	0	0	0	0	0	zmniejszenie
redundancy	0	0	0	0	0	0	0	0	0	0	nadmierność
redundant	0	0	0	0	0	1	0	0	0	0	zbędny
reed	0	0	0	0	0	0	0	0	0	0	trzcina
reef	0	0	0	0	0	0	0	0	0	0	rafa
reefs	0	0	0	0	0	0	0	0	0	0	rafy
reel	0	0	0	0	0	0	0	0	0	0	rolka
reestablish	0	0	0	0	0	0	0	0	0	0	przywrócić
referee	0	0	0	0	0	0	0	0	0	1	sędzia
reference	0	0	0	0	0	0	0	0	0	0	odniesienie
referendum	0	0	0	0	0	0	0	0	0	0	referendum
refine	0	0	0	0	0	0	1	0	0	0	oczyścić
refinement	0	0	0	0	0	0	1	0	0	0	udoskonalenie
refinery	0	0	0	0	0	0	0	0	0	0	rafineria
refining	0	0	0	0	0	0	0	0	0	0	rafinacja
refit	0	0	0	0	0	0	0	0	0	0	remont
reflect	0	0	0	0	0	0	0	0	0	0	odzwierciedlić
reflecting	0	0	0	0	0	0	0	0	0	0	odzwierciedlać
reflection	0	0	0	0	0	0	0	0	0	0	odbicie
reflective	0	0	0	0	0	0	0	0	0	0	odblaskowy
reflector	0	0	0	0	0	0	0	0	0	0	reflektor
reflex	0	0	0	0	0	0	0	0	1	0	odruch
reflux	0	0	1	0	0	1	0	0	0	0	odpływ
reform	0	0	0	0	0	0	1	0	0	0	reforma
reformation	0	0	0	0	0	0	1	0	0	0	reformacja
reformer	0	0	0	0	0	0	1	0	0	0	reformator
refraction	0	0	0	0	0	0	0	0	0	0	refrakcja
refractor	0	0	0	0	0	0	0	0	0	0	refraktor
refractory	0	0	0	0	0	1	0	0	0	0	oporny
refrain	0	0	0	0	0	0	0	0	0	0	refren
refraining	0	0	0	0	0	0	0	0	0	0	powstrzymujący się
refreshing	0	0	0	0	0	0	1	0	0	0	orzeźwiający
refrigerate	0	0	0	0	0	0	0	0	0	0	zamrażać
refrigeration	0	0	0	0	0	0	0	0	0	0	chłodzenie
refrigerator	0	0	0	0	0	0	0	0	0	0	lodówka
refuge	0	0	0	0	0	0	0	0	0	0	schronienie
refugee	0	0	0	0	0	0	0	1	0	0	uchodźca
refund	0	0	0	0	0	0	0	0	0	0	zwrot
refurbish	0	0	0	0	0	0	1	0	0	0	odnawiać
refusal	0	0	0	0	0	1	0	0	0	0	odmowa
refuse	0	0	0	0	0	1	0	0	0	0	odrzucać
refused	0	0	0	0	0	1	0	1	0	0	odrzucony
refusing	0	0	0	0	0	0	0	0	0	0	odmawiać
refutation	0	0	0	1	0	0	0	0	0	0	obalenie
refute	0	0	0	0	0	0	0	0	0	0	obalić
regain	0	0	0	0	0	0	0	0	0	0	wracać
regal	0	0	0	0	0	0	1	0	0	1	królewski
regalia	0	0	0	0	0	0	0	0	0	0	regalia
regatta	0	1	0	0	0	0	0	0	0	0	regaty
regency	0	0	0	0	0	0	0	0	0	0	regencja
regenerate	0	0	0	0	0	0	0	0	0	0	zregenerować
regeneration	0	0	0	0	0	0	0	0	0	0	regeneracja
regent	0	0	0	0	0	0	1	0	0	1	regent
regime	0	0	0	0	0	0	0	0	0	0	reżim
regimen	0	0	0	0	0	0	0	0	0	0	reżim
regiment	0	0	0	1	0	0	0	0	0	0	pułk
region	0	0	0	0	0	0	0	0	0	0	region
regional	0	0	0	0	0	0	0	0	0	0	regionalny
regionalism	0	0	0	0	0	0	0	0	0	0	regionalizm
register	0	0	0	0	0	0	0	0	0	0	Zarejestruj się
registrar	0	0	0	0	0	0	0	0	0	0	rejestrator
registration	0	0	0	0	0	0	0	0	0	0	rejestracja
registry	0	0	0	0	0	0	0	0	0	1	rejestr
regress	0	0	0	0	0	1	0	0	0	0	regres
regression	0	0	0	0	0	1	0	0	0	0	regresja
regressive	0	0	0	0	0	1	1	0	0	0	regresyjny
regret	0	0	0	0	0	1	0	1	0	0	żal
regrettable	0	0	0	0	0	1	0	1	0	0	godny pożałowania
regretted	0	0	0	0	0	1	0	1	0	0	żałowałem
regretting	0	0	0	0	0	1	0	1	0	0	żałować
regular	0	0	0	0	0	0	0	0	0	0	regularny
regularity	0	1	0	0	0	0	1	0	0	1	prawidłowość
regulars	0	0	0	0	0	0	0	0	0	0	stali bywalcy
regulate	0	0	0	0	0	0	1	0	0	0	regulować
regulated	0	0	0	0	0	0	0	0	0	0	regulowane
regulation	0	0	0	0	0	0	0	0	0	0	rozporządzenie
regulatory	0	0	0	1	0	1	0	0	0	0	regulacyjne
regurgitation	0	0	1	0	0	0	0	0	0	0	regurgitacja
rehabilitate	0	0	0	0	0	0	1	0	0	0	zrehabilitować
rehabilitation	0	1	0	0	0	0	1	0	0	0	rehabilitacja
rehearsal	0	0	0	0	0	0	0	0	0	0	powtórka
reign	0	0	0	0	0	0	0	0	0	0	królować
reimburse	0	0	0	0	0	0	1	0	0	0	zwracać koszty
reimbursement	0	0	0	0	0	0	1	0	0	1	zwrot kosztów
rein	0	0	0	0	0	1	0	0	0	0	wodza
reindeer	0	0	0	0	0	0	0	0	0	0	renifer
reinforce	0	0	0	0	0	0	0	0	0	0	wzmacniać
reinforcement	0	0	0	0	0	0	1	0	0	1	wzmocnienie
reinforcements	0	0	0	0	0	0	0	0	0	1	wzmocnienia
reins	0	0	0	0	0	0	0	0	0	0	lejce
reinstall	0	0	0	0	0	0	0	0	0	0	zainstaluj ponownie
reinstate	0	0	0	0	0	0	1	0	0	0	przywracać na stanowisko
reinstatement	0	0	0	0	0	0	0	0	0	0	przywrócenie
reinvest	0	0	0	0	0	0	0	0	0	0	zainwestować ponownie
reinvestment	0	0	0	0	0	0	0	0	0	0	reinwestycja
reiterate	0	0	0	0	0	0	0	0	0	0	powtarzać
reject	1	0	0	1	0	1	0	1	0	0	odrzucić
rejected	0	0	0	0	0	1	0	0	0	0	odrzucony
rejection	1	0	1	1	0	1	0	1	0	0	odmowa
rejects	1	0	0	1	0	1	0	1	0	0	odrzuca
rejoice	0	1	0	0	1	0	1	0	1	1	radować się
rejoicing	0	1	0	0	1	0	1	0	1	0	radość
rejoin	0	0	0	0	0	0	0	0	0	0	zareplikować
rejuvenate	0	0	0	0	0	0	1	0	0	0	odmładzać
rejuvenated	0	0	0	0	0	0	1	0	0	0	odmłodzony
rekindle	0	1	0	1	1	1	1	0	1	0	ożywiać
relapse	0	0	0	1	0	1	0	1	0	0	recydywa
relate	0	0	0	0	0	0	0	0	0	0	odnosić się
related	0	0	0	0	0	0	0	0	0	1	związane z
relation	0	0	0	0	0	0	0	0	0	0	relacja
relationship	0	0	0	0	0	0	0	0	0	0	relacja
relative	0	0	0	0	0	0	0	0	0	1	względny
relativity	0	0	0	0	0	0	0	0	0	0	względność
relaxant	0	0	0	0	0	0	0	0	0	0	relaksujący
relaxation	0	0	0	0	0	0	1	0	0	0	relaks
relaxed	0	0	0	0	0	0	0	0	0	0	zrelaksowany
relay	0	0	0	0	0	0	0	0	0	0	przekaźnik
release	0	0	0	0	0	0	0	0	0	0	wydanie
released	0	0	0	0	0	0	0	0	0	0	wydany
relegation	0	0	0	0	0	1	0	0	0	0	relegacja
relevancy	0	0	0	0	0	0	0	0	0	0	trafność
relevant	0	0	0	0	0	0	1	0	0	1	istotnych
reliability	0	0	0	0	0	0	1	0	0	1	niezawodność
reliable	0	0	0	0	0	0	1	0	0	1	wiarygodny
reliance	0	0	0	0	0	0	1	0	0	1	poleganie
relic	0	0	0	0	0	0	0	0	0	0	relikt
relics	0	0	0	0	0	0	0	1	0	0	zwłoki
relief	0	0	0	0	0	0	1	0	0	0	ulga
relieving	0	0	0	0	0	0	1	0	0	0	ulżenie
religion	0	0	0	0	0	0	0	0	0	1	religia
religious	0	0	0	0	0	0	0	0	0	0	religijny
relinquish	0	0	0	0	0	1	0	0	0	0	porzucić
relish	0	0	0	0	0	0	0	0	0	0	smakować
reluctance	0	0	0	0	0	0	0	0	0	0	niechęć
reluctant	0	0	0	1	0	1	0	0	0	0	niechętny
remainder	0	0	0	0	0	0	0	0	0	0	reszta
remaining	0	0	0	0	0	0	0	0	0	0	pozostały
remains	0	0	1	1	0	1	1	0	0	1	pozostaje
remake	0	0	0	0	0	0	1	0	0	0	przerobić
remand	1	0	0	0	0	1	0	0	0	0	aresztować
remark	0	0	0	0	0	0	0	0	0	0	uwaga
remarkable	0	0	0	0	1	0	1	0	1	1	niezwykły
remarkably	0	0	0	0	0	0	1	0	0	0	wybitnie
remedial	0	0	0	0	0	1	0	0	0	0	naprawczy
remedy	0	1	0	0	1	0	1	0	0	1	zaradzić
remember	0	0	0	0	0	0	0	0	0	0	Zapamiętaj
remembered	0	0	0	0	0	0	0	0	0	0	zapamiętany
remembering	0	0	0	0	0	0	0	0	0	0	pamiętanie
remembrance	0	0	0	0	0	0	0	0	0	0	pamięć
remind	0	0	0	0	0	0	0	0	0	0	przypominać
reminder	0	0	0	0	0	0	0	0	0	0	przypomnienie
remiss	1	0	1	0	0	1	0	1	0	0	niedbały
remission	0	0	0	0	0	0	1	0	0	0	umorzenie
remit	0	0	0	0	0	0	0	0	0	0	przekazać
remittance	0	0	0	0	0	0	0	0	0	0	przekaz
remnant	0	0	0	0	0	0	0	0	0	0	pozostałość
remodel	0	0	0	0	0	0	1	0	0	0	przebudować
remorse	0	0	0	0	0	1	0	1	0	0	żal
remote	0	0	0	0	0	0	0	0	0	0	zdalny
remoteness	0	0	0	0	0	0	0	0	0	0	odosobnienie
removal	0	0	0	0	0	1	0	0	0	0	usuwanie
remove	1	0	0	1	0	1	0	1	0	0	usunąć
remuneration	0	0	0	0	0	0	0	0	0	0	wynagrodzenie
renaissance	0	0	0	0	0	0	1	0	0	0	renesans
rencontre	0	0	0	0	0	1	0	0	0	0	spotkanie
rend	0	0	0	0	0	1	0	0	0	0	rozdzierać
render	0	0	0	0	0	0	1	0	0	0	renderowanie
rendering	0	0	0	0	0	0	0	0	0	0	wykonanie
rendezvous	0	0	0	0	0	0	0	0	0	0	spotkanie
rendition	0	0	0	0	0	0	0	0	0	0	wykonanie
renegade	1	0	0	0	0	1	0	0	0	0	renegat
renewal	0	0	0	0	0	0	1	0	0	0	odnowienie
renounce	1	0	0	0	0	1	0	0	0	0	zrzec się
renovate	0	1	0	0	0	0	1	0	0	0	odnawiać
renovated	0	0	0	0	0	0	0	0	0	0	odnowiony
renovation	0	1	0	0	1	0	1	0	0	0	renowacja
renown	0	0	0	0	0	0	1	0	0	0	rozgłos
renowned	0	0	0	0	0	0	1	0	0	0	słynny
rent	0	0	0	0	0	0	0	0	0	0	wynajem
rental	0	0	0	0	0	0	0	0	0	0	wynajem
renter	0	0	0	0	0	0	0	0	0	0	lokator
renunciation	0	0	0	0	0	1	0	0	0	0	zrzeczenie się
reorganization	0	0	0	0	0	0	0	0	0	0	reorganizacja
reorganize	0	0	0	0	0	0	1	0	0	0	zreorganizować
repair	0	0	0	0	0	0	0	0	0	0	naprawa
reparation	0	0	0	0	0	0	1	0	0	1	naprawa
repay	1	1	0	0	1	0	1	0	0	1	odwdzięczyć się
repayment	0	0	0	0	0	0	0	0	0	0	spłata
repeal	0	0	0	0	0	0	0	0	0	0	uchylać
repeat	0	0	0	0	0	0	0	0	0	0	powtarzać
repeated	0	0	0	0	0	0	0	0	0	0	powtarzający się
repeatedly	0	0	0	0	0	0	0	0	0	0	wielokrotnie
repeater	0	0	0	0	0	0	0	0	0	0	przekaźnik
repellant	0	0	1	1	0	1	0	0	0	0	odpychający
repellent	1	0	1	1	0	1	0	0	0	0	odpychający
repelling	0	0	1	0	0	1	0	0	0	0	odpychający
repent	0	0	0	1	0	0	1	0	0	0	żałować
repentance	0	0	0	0	0	0	0	0	0	0	skrucha
repertoire	0	0	0	0	0	0	0	0	0	0	repertuar
repertory	0	0	0	0	0	0	0	0	0	0	repertuar
repetition	0	0	0	0	0	0	0	0	0	0	powtórzenie
replace	0	0	0	0	0	0	0	0	0	0	zastąpić
replacement	0	0	0	0	0	0	0	0	0	0	zastąpienie
replenish	0	0	0	0	0	0	1	0	0	0	uzupełniać
replete	0	0	0	0	0	0	1	0	0	0	nasycony
replication	0	0	0	0	0	0	0	0	0	0	replikacja
reply	0	0	0	0	0	0	0	0	0	0	Odpowiadać
report	0	0	0	0	0	0	0	0	0	0	raport
reported	0	0	0	0	0	0	0	0	0	0	zgłoszone
reporter	0	0	0	0	0	0	1	0	0	1	reporter
repose	0	0	0	0	0	0	1	0	0	0	odpoczynek
reposition	0	0	0	0	0	0	0	0	0	0	zmiana pozycji
repository	0	0	0	0	0	0	0	0	0	0	magazyn
representation	0	0	0	0	0	0	0	0	0	0	reprezentacja
representative	0	0	0	0	0	0	0	0	0	0	przedstawiciel
represented	0	0	0	0	0	0	1	0	0	0	reprezentowany
representing	0	1	0	0	0	0	0	0	0	0	reprezentujący
repress	0	0	0	0	0	1	0	1	0	0	stłumić
repressed	0	0	0	0	0	0	0	0	0	0	stłumiony
repression	0	0	0	1	0	1	0	0	0	0	represja
reprieve	0	0	0	0	0	0	0	0	0	0	wytchnienie
reprimand	1	0	0	0	0	1	0	0	0	0	nagana
reprint	0	0	0	0	0	1	0	0	0	0	przedruk
reprisal	1	0	0	1	0	1	0	1	0	0	akcja odwetowa
reprise	0	0	0	0	0	0	0	0	0	0	potrącenie od dochodu
reproach	1	0	1	0	0	1	0	1	0	0	zarzut
reproduce	0	0	0	0	0	0	0	0	0	0	rozmnażać się
reproduction	0	0	0	0	0	0	0	0	0	0	reprodukcja
reproductive	0	0	0	0	1	0	1	0	0	0	rozrodczy
reptile	0	0	0	0	0	0	0	0	0	0	gad
republic	0	0	0	0	0	1	0	0	0	0	republika
republican	0	0	0	0	0	0	0	0	0	0	republikański
repudiation	1	0	1	0	0	1	0	0	0	0	odrzucenie
repulsion	0	0	1	1	0	1	0	0	0	0	odpychanie
repurchase	0	0	0	0	0	0	0	0	0	0	odkup
reputable	0	0	0	0	0	0	1	0	0	1	renomowany
reputation	0	0	0	0	0	0	0	0	0	0	reputacja
repute	0	0	0	0	0	0	0	0	0	0	reputacja
request	0	0	0	0	0	0	0	0	0	0	żądanie
requiem	0	0	0	0	0	0	0	1	0	0	Msza żałobna
required	0	0	0	0	0	0	0	0	0	0	wymagany
requirement	0	0	0	0	0	0	0	0	0	0	wymóg
requisite	0	0	0	0	0	0	0	0	0	0	wymagany
requisition	0	0	0	0	0	0	0	0	0	0	zarekwirować
rescind	0	0	0	0	0	1	0	0	0	0	odwołać
rescission	0	0	0	0	0	1	0	0	0	0	anulowanie
rescue	0	1	0	0	1	0	1	0	1	1	ratować
research	0	0	0	0	0	0	0	0	0	0	Badania
resection	0	0	0	1	0	0	0	0	0	0	resekcja
resemblance	0	0	0	0	0	0	0	0	0	0	podobieństwo
resemble	0	0	0	0	0	0	0	0	0	0	przypominać
resembling	0	0	0	0	0	0	0	0	0	0	przypominający
resent	1	0	0	0	0	1	0	0	0	0	Wysłany ponownie
resentful	1	0	0	0	0	1	0	0	0	0	urażony
resentment	1	0	1	0	0	1	0	1	0	0	gniew
reservation	0	0	0	0	0	0	0	0	0	0	rezerwacja
reserve	0	0	0	0	0	0	1	0	0	0	rezerwa
reserved	0	0	0	0	0	0	0	0	0	0	skryty
reserves	0	0	0	0	0	0	0	0	0	0	rezerwy
reservoir	0	0	0	0	0	0	0	0	0	0	zbiornik
reside	0	0	0	0	0	0	0	0	0	0	zamieszkać
residence	0	0	0	0	0	0	0	0	0	0	rezydencja
residences	0	0	0	0	0	0	0	0	0	0	rezydencje
resident	0	0	0	0	0	0	1	0	0	0	Mieszkaniec
residual	0	0	0	0	0	0	0	0	0	0	pozostały
residue	0	0	0	0	0	0	0	0	0	0	pozostałość
resign	1	0	1	1	0	1	0	1	0	0	rezygnować
resignation	0	0	0	0	0	1	0	1	1	0	rezygnacja
resigned	0	0	0	0	0	1	0	1	0	0	zrezygnowany
resilience	0	0	0	0	0	0	0	0	0	0	odporność
resilient	0	0	0	0	0	0	1	0	0	0	odporny
resin	0	0	0	0	0	0	0	0	0	0	żywica
resist	0	0	0	0	0	1	0	0	0	0	oprzeć się
resistance	1	0	0	0	0	1	0	0	0	0	opór
resistant	0	0	0	1	0	1	0	0	0	0	odporny
resisting	1	0	0	1	0	1	0	1	0	0	oporowy
resistive	0	0	0	0	0	0	1	0	0	0	rezystancyjny
resolute	0	0	0	0	0	0	0	0	0	0	zdecydowany
resolutely	0	0	0	0	0	0	1	0	0	0	zdecydowanie
resolution	0	0	0	0	0	0	0	0	0	0	rezolucja
resolve	0	0	0	0	0	0	0	0	0	0	rozstrzygać
resolved	0	0	0	0	0	0	0	0	0	0	rozwiązany
resonance	0	0	0	0	0	0	0	0	0	0	rezonans
resonant	0	0	0	0	0	0	0	0	0	0	rezonansowy
resonate	0	0	0	0	0	0	0	0	0	0	rezonować
resonator	0	0	0	0	0	0	0	0	0	0	rezonator
resort	0	0	0	0	0	0	0	0	0	0	Ośrodek wczasowy
resounding	0	0	0	0	0	0	0	0	0	0	tubalny
resources	0	0	0	0	1	0	1	0	0	1	Surowce
respect	0	1	0	0	1	0	1	0	0	1	Poszanowanie
respectability	0	0	0	0	0	0	1	0	0	0	poważanie
respectable	0	0	0	0	0	0	1	0	0	1	poważny
respected	0	0	0	0	0	0	0	0	0	0	szanowany
respectful	0	0	0	0	0	0	1	0	0	1	pełen szacunku
respecting	0	0	0	0	0	0	1	0	0	0	co do
respective	0	0	0	0	0	0	0	0	0	0	poszczególny
respects	0	0	0	0	0	0	1	0	0	1	wyrazy szacunku
respiration	0	0	0	0	0	0	0	0	0	0	oddychanie
respirator	0	0	0	0	0	0	0	0	0	0	respirator
respite	0	0	0	0	1	0	1	0	0	1	wytchnienie
resplendent	0	0	0	0	1	0	1	0	0	0	olśniewający
respond	0	0	0	0	0	0	0	0	0	0	reagować
respondent	0	0	0	0	0	0	0	0	0	0	pozwany
response	0	0	0	0	0	0	0	0	0	0	odpowiedź
responsibility	0	0	0	0	0	0	0	0	0	0	odpowiedzialność
responsible	0	0	0	0	0	0	1	0	0	1	odpowiedzialny
responsive	0	1	0	0	0	0	1	0	0	1	czuły
rest	0	0	0	0	0	0	1	0	0	0	reszta
restaurant	0	0	0	0	0	0	0	0	0	0	restauracja
restful	0	0	0	0	0	0	1	0	0	0	spokojny
restitution	1	0	0	0	0	0	1	0	0	0	restytucja
restlessness	0	1	0	0	0	0	0	0	0	0	niepokój
restoration	0	0	0	0	0	0	0	0	0	0	przywrócenie
restorative	0	1	0	0	1	0	1	0	0	1	Naprawczy
restored	0	0	0	0	0	0	0	0	0	0	odrestaurowany
restoring	0	0	0	0	0	0	1	0	0	0	przywracanie
restrain	1	0	0	1	0	1	0	0	0	0	powstrzymać się
restrained	0	0	0	1	0	0	0	0	0	0	powściągliwy
restraint	0	0	0	0	0	0	1	0	0	0	powściągliwość
restrict	0	0	0	0	0	1	0	1	0	0	ograniczać
restricted	0	0	0	0	0	0	0	0	0	0	ograniczony
restriction	1	0	0	1	0	1	0	1	0	0	ograniczenie
restrictive	0	0	0	0	0	1	0	0	0	0	ograniczający
result	0	1	0	0	0	0	0	0	0	0	wynik
resultant	0	1	0	0	0	0	0	0	0	0	wynikowy
resumption	0	0	0	0	0	0	1	0	0	0	wznowienie
resurrection	0	0	0	0	0	0	0	0	0	0	zmartwychwstanie
resuscitation	0	0	0	0	0	0	0	0	0	0	reanimacja
retail	0	0	0	0	0	0	0	0	0	0	sprzedaż
retailer	0	0	0	0	0	0	0	0	0	0	detalista
retain	0	0	0	0	0	0	0	0	0	1	zachować
retaining	0	0	0	0	0	0	0	0	0	0	wspornikowy
retake	0	0	0	0	0	0	0	0	0	0	odzyskać
retaliate	1	0	0	0	0	1	0	0	0	0	zemścić się
retaliation	1	0	0	1	0	1	0	0	0	0	odwet
retaliatory	1	0	0	0	0	1	0	0	0	0	odwetowy
retard	0	0	1	1	0	1	0	1	0	0	opóźniać
retardation	0	0	0	0	0	1	0	0	0	0	opóźnienie
retention	0	0	0	0	0	0	1	0	0	0	zatrzymanie
retentive	0	0	0	0	0	0	0	0	0	0	trwały
reticent	0	0	0	1	0	1	0	0	0	0	małomówny
retina	0	0	0	0	0	0	0	0	0	0	Siatkówka oka
retired	0	0	0	0	0	0	0	0	0	0	na emeryturze
retirement	0	1	0	1	1	1	1	1	0	1	emerytura
retiring	0	0	0	0	0	0	0	0	0	0	ustępujący
retold	0	0	0	0	0	0	0	0	0	0	powtórz
retort	0	0	0	0	0	1	0	0	0	0	retorta
retrace	0	0	0	0	0	0	0	0	0	0	odtwarzać
retract	1	0	0	0	0	1	0	0	0	0	wycofać
retraction	0	0	0	0	0	1	0	0	0	0	wycofanie
retrenchment	0	0	0	1	0	1	0	0	0	0	obwarowanie
retribution	1	0	0	1	0	1	0	1	0	0	zemsta
retrieval	0	0	0	0	0	0	0	0	0	0	wyszukiwanie
retrieve	0	0	0	0	0	0	0	0	0	0	odzyskać
retriever	0	0	0	0	0	0	0	0	0	0	aporter
retroactive	0	0	0	0	0	0	0	0	0	0	działający wstecz
retrograde	0	0	0	0	0	1	0	0	0	0	wsteczny
retrospect	0	0	0	0	0	0	0	0	0	0	retrospekcja
retrospective	0	0	0	0	0	0	0	0	0	0	z mocą wsteczną
retrospectively	0	0	0	0	0	0	0	0	0	0	retrospektywnie
return	0	0	0	0	0	0	0	0	0	0	zwrócić
reunion	0	1	0	0	0	0	1	0	0	1	zjazd
reveal	0	0	0	0	0	0	0	0	0	0	ujawnić
revel	0	0	0	0	1	0	1	0	0	0	biesiada
revelation	0	0	0	0	0	0	0	0	0	0	objawienie
revels	0	0	0	0	1	0	1	0	0	0	biesiaduje
revenge	1	1	0	1	0	1	0	0	1	0	zemsta
revenue	0	0	0	0	0	0	0	0	0	0	przychód
reverberation	0	0	0	0	0	0	0	0	0	0	pogłos
revere	0	1	0	0	1	0	1	0	0	1	czcić
reverence	0	0	0	0	1	0	1	0	0	1	cześć
reverend	0	0	0	0	1	0	1	0	0	0	czcigodny
reverent	0	0	0	0	0	0	0	0	0	0	pełen szacunku
reverie	0	0	0	0	1	0	1	0	0	1	zaduma
reversal	1	0	1	0	0	1	0	0	1	0	odwrócenie
reverse	0	0	0	0	0	0	0	0	0	0	odwrócić
reversion	0	0	0	0	0	0	0	0	0	0	powrót
revert	0	0	0	0	0	0	0	0	0	0	Odwracać
reverting	0	0	0	0	0	0	0	0	0	0	cofanie się
review	0	0	0	0	0	0	0	0	0	0	recenzja
reviewer	0	0	0	0	0	0	0	0	0	0	recenzent
revise	0	0	0	0	0	0	1	0	0	0	poprawiać
revision	0	0	0	0	0	0	0	0	0	0	rewizja
revisit	0	0	0	0	0	0	0	0	0	0	odwiedzić ponownie
revival	0	1	0	0	1	0	1	0	0	1	odrodzenie
revive	0	1	0	0	0	1	1	0	0	0	wskrzesić
revocation	0	0	0	0	0	1	0	0	0	0	unieważnienie
revoke	1	0	1	1	0	1	0	1	0	0	unieważnić
revolt	1	0	0	0	0	1	0	0	1	0	bunt
revolting	1	0	1	1	0	1	0	0	0	0	oburzający
revolution	1	1	0	1	0	1	1	1	1	0	rewolucja
revolutionary	0	0	0	0	0	0	1	0	0	0	rewolucyjny
revolutionize	0	0	0	0	0	0	0	0	0	0	zrewolucjonizować
revolve	0	0	0	0	0	0	0	0	0	0	obracać się
revolver	1	0	0	1	0	1	0	1	0	0	rewolwer
revulsion	1	0	1	1	0	1	0	0	0	0	wstręt
reward	0	1	0	0	1	0	1	0	1	1	nagroda
rhetoric	0	0	0	0	0	0	0	0	0	0	retoryka
rhetorical	0	0	0	0	0	0	0	0	0	0	retoryczny
rheumatism	1	0	0	1	0	1	0	1	0	0	reumatyzm
rhyme	0	0	0	0	0	0	0	0	0	0	wierszyk
rhyming	0	0	0	0	0	0	0	0	0	0	rymowy
rhythm	0	0	0	0	0	0	1	0	0	0	rytm
rhythmical	0	0	0	0	1	0	1	0	1	0	rytmiczny
rib	0	0	0	0	0	0	0	0	0	0	żebro
ribbed	0	0	0	0	0	0	0	0	0	0	żebrowany
ribbon	1	1	0	0	1	0	1	0	0	0	wstążka
rice	0	0	0	0	0	0	0	0	0	0	Ryż
riches	0	0	0	0	0	0	0	0	0	0	bogactwa
richness	0	0	0	0	0	0	1	0	0	0	bogactwo
rick	0	0	0	0	0	0	0	0	0	0	stóg
rickety	0	0	0	0	0	1	0	0	0	0	kulawy
rid	0	0	0	0	0	0	0	0	0	0	eliminować
riddance	0	0	0	0	0	0	0	0	0	0	uwolnienie
riddle	0	0	0	0	0	0	0	0	1	0	zagadka
riddled	0	0	0	0	0	1	0	0	0	0	podziurawiony
ride	0	0	0	0	0	0	0	0	0	0	jeździć
rider	0	0	0	0	0	0	1	0	0	0	jeździec
ridge	0	0	0	0	0	0	0	0	0	0	grzbiet
ridicule	1	0	1	0	0	1	0	1	0	0	kpiny
ridiculous	1	0	1	0	0	1	0	0	0	0	śmieszny
riding	0	0	0	0	0	0	0	0	0	0	jazda konna
rife	0	0	0	0	0	1	0	0	0	0	rozpowszechniony
rifle	1	0	0	1	0	1	0	0	0	0	karabin
rifles	0	0	0	0	0	0	0	0	0	0	karabiny
rift	0	0	0	0	0	1	0	0	0	0	strzelanina
rig	0	0	0	0	0	0	0	0	0	0	takielunek
rigging	0	0	0	0	0	0	0	0	0	0	olinowanie
righteous	0	0	0	0	0	0	1	0	0	0	sprawiedliwy
rightful	0	0	0	0	0	0	1	0	0	0	prawowity
rightly	0	0	0	0	0	0	1	0	0	0	słusznie
rigid	0	0	0	0	0	1	0	0	0	0	sztywny
rigidity	0	0	0	0	0	1	0	0	0	0	sztywność
rigor	0	0	1	1	0	1	0	0	0	0	rygor
rigorous	0	0	0	0	0	1	0	0	0	0	rygorystyczny
rim	0	0	0	0	0	0	0	0	0	0	obręcz
rind	0	0	0	0	0	0	0	0	0	0	skórka
ring	0	0	0	0	0	0	0	0	0	0	dzwonić
ringer	1	0	0	0	0	1	0	0	0	0	dzwonnik
ringing	0	0	0	0	0	0	0	0	0	0	dzwonienie
rink	0	0	0	0	0	0	0	0	0	0	lodowisko
rinse	0	0	0	0	0	0	0	0	0	0	płukanie
riot	1	0	0	1	0	1	0	0	0	0	zamieszki
riotous	1	0	0	1	0	1	0	0	1	0	rozbrykany
riparian	0	0	0	0	0	0	0	0	0	0	nadbrzeżny
ripe	0	0	0	0	0	0	1	0	0	0	dojrzały
ripen	0	1	0	0	0	0	1	0	0	0	dojrzewać
ripening	0	0	0	0	0	0	0	0	0	0	dojrzewanie
ripple	0	0	0	0	0	0	0	0	0	0	marszczyć
rise	0	0	0	0	0	0	0	0	0	0	wzrastać
rising	0	1	0	0	1	0	1	0	0	0	rosnący
risk	0	1	0	1	0	1	0	0	0	0	ryzyko
risky	0	1	0	1	0	1	0	0	0	0	ryzykowny
rite	0	0	0	0	0	0	0	0	0	0	obrzęd
ritual	0	0	0	0	0	0	0	0	0	0	rytuał
ritualistic	0	0	0	0	0	0	0	0	0	0	rytualny
rival	0	0	0	0	0	0	0	0	0	0	rywalizować
rivalry	1	0	0	0	0	1	0	0	0	0	rywalizacja
river	0	0	0	0	0	0	0	0	0	0	rzeka
riverbank	0	0	0	0	0	0	0	0	0	0	Brzeg rzeki
rivet	0	0	0	0	0	0	0	0	0	0	nit
riveted	0	0	0	0	0	0	0	0	0	0	nitowany
riveting	0	0	0	0	0	0	1	0	0	0	nitowanie
