English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Myanmar-Burmese Word
thick	0	0	0	0	0	0	0	0	0	0	အထူ
thicken	0	0	0	0	0	0	0	0	0	0	ထူ
thickening	0	0	0	0	0	0	0	0	0	0	ထူခြင်း။
thicket	0	0	0	0	0	0	0	0	0	0	စေးပျစ်
thickness	0	0	0	0	0	0	0	0	0	0	အထူ
thief	1	0	1	1	0	1	0	1	1	0	သူခိုး
thimble	0	0	0	0	0	0	0	0	0	0	လက်စွပ်
thin	0	0	0	0	0	0	0	0	0	0	ပိန်တယ်။
thing	0	0	0	0	0	0	0	0	0	0	အရာ
things	0	0	0	0	0	0	0	0	0	0	အရာများ
thinker	0	0	0	0	0	0	1	0	0	0	တွေးခေါ်ရှင်
thinking	0	0	0	0	0	0	0	0	0	0	တွေး
thirds	0	0	0	0	0	0	0	0	0	0	တတိယ
thirst	0	1	0	0	0	0	0	1	1	0	ရေငတ်
thirsty	0	0	0	0	0	1	0	0	0	0	ရေငတ်
thirteen	0	0	0	0	0	0	0	0	0	0	ဆယ့်သုံး
thirteenth	0	0	0	1	0	0	0	0	0	0	ဆယ့်သုံး
thistle	0	0	0	0	0	0	0	0	0	0	ဆူးပင်
thither	0	0	0	0	0	0	0	0	0	0	ဟိုဘက်မှာ
thong	0	0	0	0	0	0	0	0	0	0	သံကြိုး
thorn	0	0	0	0	0	1	0	0	0	0	ဆူး
thorny	0	0	0	1	0	1	0	0	0	0	ဆူး
thoroughbred	0	0	0	0	0	0	1	0	0	0	အာဇာနည်
thoroughfare	0	0	0	0	0	0	0	0	0	0	လမ်းပန်းဆက်သွယ်ရေး
thought	0	1	0	0	0	0	0	0	0	0	အတွေး
thoughtful	0	0	0	0	0	0	1	0	0	1	စဉ်းစားစရာ
thoughtfulness	0	0	0	0	0	0	1	0	0	0	ဆင်ခြင်ဉာဏ်
thoughtless	1	0	1	0	0	1	0	0	0	0	အတွေးမဲ့
thoughts	0	0	0	0	0	0	0	0	0	0	အတွေးများ
thousand	0	0	0	0	0	0	0	0	0	0	တစ်ထောင်
thrash	1	0	1	1	0	1	0	1	0	0	အမှိုက်
thread	0	0	0	0	0	0	0	0	0	0	ချည်
threat	1	0	0	1	0	1	0	0	0	0	ခြိမ်းခြောက်မှု
threaten	1	1	0	1	0	1	0	0	0	0	ခြိမ်းခြောက်
threatening	1	0	1	1	0	1	0	0	0	0	ခြိမ်းခြောက်ခြင်း။
threefold	0	0	0	0	0	0	0	0	0	0	သုံးဆ
thresh	1	0	0	1	0	1	0	1	0	0	စပါးနယ်
threshold	0	0	0	0	0	0	0	0	0	0	တံခါးခုံ
thrice	0	0	0	0	0	0	0	0	0	0	သုံးကြိမ်
thrift	0	0	1	0	0	0	1	0	0	1	စားဝတ်နေရေး
thrifty	0	0	0	0	0	0	0	0	0	0	ခြွေတာ
thrill	0	1	0	1	1	0	1	0	1	0	စိတ်လှုပ်ရှားစရာ
thrilling	0	1	0	0	1	0	1	0	1	0	စိတ်လှုပ်ရှားစရာ
thriving	0	1	0	0	1	0	1	0	0	0	တိုးတက်
throat	0	0	0	0	0	0	0	0	0	0	လည်ချောင်း
throb	0	0	0	1	0	1	0	1	0	0	လည်ချောင်း
throbbing	0	0	0	0	0	0	0	0	0	0	တုန်လှုပ်ခြင်း။
throne	0	0	0	0	0	0	1	0	0	1	ပလ္လင်
throng	0	0	0	0	0	0	0	0	0	0	စုပြုံ
throttle	1	0	0	0	0	1	0	0	0	0	အခိုးအငွေ့
throw	0	0	0	0	0	0	0	0	0	0	ပစ်
thrush	0	0	0	0	0	0	0	0	0	0	မှက္ခရု
thrust	0	0	0	0	0	0	0	0	0	0	တွန်း
thud	0	0	0	0	0	0	0	0	0	0	သံတွေ
thug	1	0	1	1	0	1	0	0	0	0	လူမိုက်
thumb	0	0	0	0	0	0	0	0	0	0	လက်မ
thump	1	0	0	0	0	1	0	0	0	0	thump
thumping	0	0	0	1	0	0	0	0	0	0	ခုန်နေသည်။
thunder	0	0	0	0	0	0	0	0	0	0	မိုးကြိုး
thunderbolt	0	0	0	0	0	0	0	0	0	0	ဝရဇိန်
thundering	1	0	0	1	0	1	0	0	0	0	မိုးခြိမ်းသံ
thunderstorm	0	0	0	0	0	0	0	0	0	0	မိုးကြိုးမုန်တိုင်း
thwart	0	0	0	0	0	1	0	0	1	0	တားဆီးပိတ်ပင်သည်။
thyme	0	0	0	0	0	0	0	0	0	0	စမုန်ဖြူ
tiara	0	0	0	0	0	0	0	0	0	0	သိုင်း
tick	0	0	0	0	0	0	0	0	0	0	အမှန်ခြစ်
ticker	0	0	0	0	0	0	0	0	0	0	လက်မှတ်
ticket	0	0	0	0	0	0	0	0	0	0	လက်မှတ်
tickle	0	1	0	0	1	0	1	0	1	1	ကလိထိုးသည်။
ticklish	0	0	0	0	0	0	0	0	0	0	ကလိထိုးသည်။
tidal	0	0	0	0	0	0	0	0	0	0	ဒီရေ
tidbit	0	0	0	0	0	0	0	0	0	0	တိတ်တိတ်
tide	0	0	0	0	0	0	0	0	0	0	ဒီရေ
tidings	0	0	0	0	0	0	0	0	0	0	သတင်း
tie	0	0	0	0	0	0	0	0	0	0	ချည်
tier	0	0	0	0	0	0	0	0	0	0	အဆင့်
tiff	1	0	0	0	0	1	0	0	0	0	tiff
tiger	0	0	0	0	0	0	0	0	0	0	ကျား
tighten	1	0	0	0	0	0	0	0	0	0	တင်းကျပ်
tightness	0	0	0	0	0	0	0	0	0	0	တင်းကျပ်မှု
tights	0	0	0	0	0	0	0	0	0	0	အသားကပ်ဘောင်းဘီ
tilde	0	0	0	0	0	0	0	0	0	0	tilde
tile	0	0	0	0	0	0	0	0	0	0	အကွက်
tiling	0	0	0	0	0	0	1	0	0	0	ကြွေပြားခင်းခြင်း။
till	0	0	0	0	0	0	0	0	0	0	တိုင်အောင်
tillage	0	0	0	0	0	0	0	0	0	0	လယ်ထွန်ခြင်း။
tiller	0	0	0	0	0	0	0	0	0	0	လယ်ထွန်စက်
tilt	0	0	0	0	0	0	0	0	0	0	တိမ်းစောင်း
tilting	0	0	0	0	0	0	0	0	0	0	တိမ်းစောင်းခြင်း။
timber	0	0	0	0	0	0	0	0	0	0	ကျွန်းသစ်
timberland	0	0	0	0	0	0	0	0	0	0	သစ်သားမြေ
timbre	0	0	0	0	0	0	0	0	0	0	သစ်သား
time	0	1	0	0	0	0	0	0	0	0	အချိန်
timeliness	0	0	0	0	0	0	0	0	0	0	အချိန်မီ
timely	0	0	0	0	0	0	1	0	0	0	အချိန်မီ
timepiece	0	0	0	0	0	0	0	0	0	0	နာရီ
timid	0	0	0	1	0	1	0	1	0	0	ရှက်စရာ
timidity	0	1	0	1	0	1	0	0	0	0	ရှက်ရွံ့ခြင်း။
tin	0	0	0	0	0	0	0	0	0	0	သံဖြူ
tincture	0	0	0	0	0	0	0	0	0	0	tincture
tine	0	0	0	0	0	0	0	0	0	0	တင်း
tinge	0	0	0	0	0	0	0	0	0	0	ရောင်စုံ
tingle	0	0	0	0	0	0	0	0	0	0	တုန်လှုပ်ခြင်း။
tingling	0	0	0	0	0	0	0	0	0	0	နာကျင်ခြင်း။
tinker	0	0	0	0	0	0	0	0	0	0	tinker
tinkering	0	0	0	0	0	0	0	0	0	0	tinkering
tinnitus	0	0	0	0	0	0	0	0	0	0	tinnitus
tinsel	0	0	0	0	1	0	1	0	0	0	ဆေးရောင်စုံ
tint	0	0	0	0	0	0	0	0	0	0	အရောင်
tiny	0	0	0	0	0	0	0	0	0	0	သေးငယ်သော
tip	0	0	0	0	0	0	0	0	0	0	ထိပ်ဖျား
tipsy	0	0	0	0	0	1	0	0	0	0	အကြံဥာဏ်
tirade	1	0	1	0	0	1	0	0	0	0	tirade
tire	0	0	0	0	0	0	0	0	0	0	တာယာ
tired	0	0	0	0	0	1	0	0	0	0	ပင်ပန်းသည်။
tiredness	0	0	0	0	0	1	0	0	0	0	ပင်ပန်းနွမ်းနယ်ခြင်း။
tiresome	0	0	0	0	0	1	0	0	0	0	ပင်ပန်းတယ်။
tissue	0	0	0	0	0	0	0	0	0	0	တစ်ရှူး
tit	0	0	0	0	0	1	0	0	0	0	tit
titanic	0	0	0	0	0	0	0	0	0	0	တိုက်တန်းနစ်
tithe	0	0	0	0	0	0	0	0	0	0	ဆယ်ဖို့တစ်ဖို့
title	0	0	0	0	0	0	1	0	0	1	ခေါင်းစဥ်
titled	0	0	0	0	0	0	0	0	0	0	ခေါင်းစဉ်တပ်
titty	0	0	0	0	0	0	0	0	0	0	titty
titular	0	0	0	0	0	0	0	0	0	0	ခေါင်းစဉ်
toad	0	0	1	0	0	1	0	0	0	0	ကိုက်ခဲ
toast	0	0	0	0	1	0	1	0	0	0	ဆန္ဒပြု
tobacco	0	0	0	0	0	1	0	0	0	0	ဆေးလိပ်
toby	0	0	0	0	0	0	0	0	0	0	တိုဘီ
tod	0	0	0	0	0	0	0	0	0	0	ဒါတော့
today	0	0	0	0	0	0	0	0	0	0	ဒီနေ့
toe	0	0	0	0	0	0	0	0	0	0	ခြေချောင်း
toga	0	0	0	0	0	0	0	0	0	0	တိုဂါ
toil	0	0	0	0	0	0	0	0	0	0	ပင်ပန်းခြင်း။
toilet	0	0	1	0	0	1	0	0	0	0	အိမ်သာ
toils	0	0	0	0	0	1	0	0	0	0	ပင်ပန်းသည်။
token	0	0	0	0	0	0	0	0	0	0	တိုကင်
tolerance	0	0	0	0	0	0	0	0	0	0	သည်းခံမှု
tolerant	0	0	0	0	0	0	1	0	0	0	သည်းခံသည်။
tolerate	1	0	0	0	0	1	0	1	0	0	သည်းခံပါ။
toleration	0	0	0	0	0	0	1	0	0	0	သည်းခံခွင့်လွှတ်ခြင်း။
toll	0	0	0	0	0	0	0	0	0	0	လမ်းအသုံးပြုခ
tomahawk	0	0	0	0	0	0	0	0	0	0	tomahawk
tomb	0	0	0	0	0	0	0	1	0	0	သင်္ချိုင်း
tomcat	0	0	0	0	0	0	0	0	0	0	ကြောင်ထီး
tome	0	0	0	0	0	0	0	0	0	0	တိုမီ
tomorrow	0	1	0	0	0	0	0	0	0	0	မနက်ဖြန်
ton	0	0	0	0	0	0	0	0	0	0	တန်
tone	0	0	0	0	0	0	0	0	0	0	လေသံ
tong	0	0	0	0	0	0	0	0	0	0	ညှပ်
tongs	0	0	0	0	0	0	0	0	0	0	မီးညှပ်များ
tongue	0	0	0	0	0	0	0	0	0	0	လျှာ
tonic	0	0	0	0	0	0	0	0	0	0	လုပ်သူများ၊
tonnage	0	0	0	0	0	0	0	0	0	0	တန်ချိန်
tonsils	0	0	0	0	0	0	0	0	0	0	အာသီး
tooling	0	0	0	0	0	0	0	0	0	0	ကိရိယာတန်ဆာပလာ
tooth	0	0	0	0	0	0	0	0	0	0	သွား
toothache	0	0	0	1	0	1	0	0	0	0	သွားကိုက်ခြင်း။
toothed	0	0	0	0	0	0	0	0	0	0	သွားတိုက်သည်။
toothless	0	0	0	0	0	0	0	0	0	0	သွားမရှိသော
top	0	1	0	0	0	0	1	0	0	1	ထိပ်တန်း
topaz	0	0	0	0	0	0	0	0	0	0	ဥဿဖရား
topic	0	0	0	0	0	0	0	0	0	0	အကြောင်းအရာ
topical	0	0	0	0	0	0	0	0	0	0	လိမ်းဆေး
topographic	0	0	0	0	0	0	0	0	0	0	မြေမျက်နှာသွင်ပြင်
topographical	0	0	0	0	0	0	0	0	0	0	မြေမျက်နှာသွင်ပြင်
topography	0	0	0	0	0	0	0	0	0	0	မြေမျက်နှာသွင်ပြင်
topple	0	0	0	0	0	0	0	0	1	0	ပြုတ်ကျ
tor	0	0	0	0	0	0	0	0	0	0	တို
torch	0	0	0	0	0	0	0	0	0	0	မီးရှူးတိုင်
torment	1	0	0	1	0	1	0	1	0	0	ညှဉ်းပန်းနှိပ်စက်ခြင်း။
torn	0	0	0	0	0	1	0	0	0	0	စုတ်ပြဲ
tornado	0	0	0	1	0	0	0	0	0	0	လေဆင်နှာမောင်း
torpedo	1	0	0	0	0	1	0	0	0	0	တော်ပီဒို
torrent	0	0	0	1	0	0	0	0	0	0	torrent
torrid	0	0	0	0	0	1	0	0	0	0	သည်းထန်စွာ
torsion	0	0	0	0	0	0	0	0	0	0	torsion
torso	0	0	0	0	0	0	0	0	0	0	ခန္ဓာကိုယ်
tort	0	0	0	0	0	1	0	0	0	0	ညှဉ်းပန်းနှိပ်စက်ခြင်း။
tortious	1	0	1	0	0	1	0	0	0	0	ညှဉ်းပန်းနှိပ်စက်သော
tortoise	0	0	0	0	0	0	0	0	0	0	လိပ်
tortuous	0	0	0	0	0	0	0	0	0	0	မြွေလိမ်မြွေကောက်
torture	1	1	1	1	0	1	0	1	0	0	ညှဉ်းပန်းနှိပ်စက်ခြင်း။
toss	0	0	0	0	0	0	0	0	0	0	ဘေးဖယ်
total	0	0	0	0	0	0	0	0	0	0	စုစုပေါင်း
totality	0	0	0	0	0	0	0	0	0	0	စုစုပေါင်း
totally	0	0	0	0	0	0	0	0	0	0	လုံးဝ
tote	0	0	0	0	0	0	0	0	0	0	တုတ်
totem	0	0	0	0	0	0	0	0	0	0	totem
touch	0	0	0	0	0	0	0	0	0	0	ထိပါ။
touched	0	0	0	0	0	1	0	0	0	0	ထိတယ်။
touching	0	0	0	0	0	0	0	0	0	0	ထိထိမိမိ
touchy	1	0	0	0	0	1	0	1	0	0	ထိထိမိမိ
tough	0	0	0	0	0	1	0	1	0	0	ခက်တယ်။
toughness	1	0	0	1	0	0	1	0	0	1	ခိုင်မာမှု
tour	0	0	0	0	0	0	0	0	0	0	ခရီး
tourist	0	0	0	0	0	0	0	0	0	0	ခရီးသွား
tourmaline	0	0	0	0	0	0	0	0	0	0	Tourmaline
tournament	0	0	0	0	0	0	0	0	0	0	ပြိုင်ပွဲ
tourniquet	0	0	0	0	0	0	0	0	0	0	tourniquet
tout	0	0	0	0	0	0	0	0	0	0	ရွှေကြို
tow	0	0	0	0	0	0	0	0	0	0	တွဲလောင်း
towel	0	0	0	0	0	0	0	0	0	0	မျက်နှာသုတ်ပုဝါ
tower	0	0	0	0	0	0	1	0	0	0	မျှော်စင်
towering	0	1	0	1	0	0	1	0	0	0	မြင့်သော
town	0	0	0	0	0	0	0	0	0	0	မြို့
townhouse	0	0	0	0	0	0	0	0	0	0	မြို
toxic	0	0	1	0	0	1	0	0	0	0	အဆိပ်
toxicology	0	0	0	0	0	0	0	0	0	0	အဆိပ်ဗေဒ
toxin	0	0	0	1	0	1	0	0	0	0	အဆိပ်
toy	0	0	0	0	0	0	0	0	0	0	အရုပ်
trace	0	0	0	0	0	0	0	0	0	0	သဲလွန်စ
traces	0	0	0	0	0	0	0	0	0	0	ခြေရာများ
trachea	0	0	0	0	0	0	0	0	0	0	လေပြွန်
tracing	0	0	0	0	0	0	0	0	0	0	ခြေရာခံခြင်း။
track	0	1	0	0	0	0	0	0	0	0	တစ်ပုဒ်
tract	0	0	0	1	0	0	0	0	0	0	ဝေစာ
tractable	0	0	0	0	0	0	0	0	0	0	လယ်ထွန်နိုင်သော
traction	0	0	0	0	0	0	0	0	0	0	ဆွဲငင်အား
tractor	0	0	0	0	0	0	0	0	0	0	ထွန်စက်
trade	0	0	0	0	0	0	0	0	0	1	ကုန်သွယ်မှု
trader	0	0	0	0	0	0	0	0	0	0	ကုန်သည်
tradesman	0	0	0	0	0	0	0	0	0	0	ကုန်သည်
trading	0	0	0	0	0	0	0	0	0	0	ကုန်သွယ်မှု
tradition	0	0	0	0	0	0	0	0	0	0	အစဉ်အလာ
traditional	0	0	0	0	0	0	1	0	0	0	ရိုးရာ
traffic	0	0	0	0	0	0	0	0	0	0	အသွားအလာ
tragedy	0	0	0	1	0	1	0	1	0	0	ကြေကွဲစရာ
tragic	0	0	0	0	0	1	0	0	0	0	ကြေကွဲဖွယ်
trail	0	0	0	0	0	0	0	0	0	0	လမ်းကလေး
train	0	0	0	0	0	0	0	0	0	0	ရထား
trained	0	0	0	0	0	0	0	0	0	0	လေ့ကျင့်ထားသည်။
trainer	0	0	0	0	0	0	0	0	0	1	သင်တန်းဆရာ
training	0	0	0	0	0	0	0	0	0	0	လေ့ကျင့်ရေး
trait	0	0	0	0	0	0	0	0	0	0	စရိုက်
traitor	1	0	1	1	0	1	0	1	0	0	သစ္စာဖောက်
trajectory	0	0	0	0	0	0	0	0	0	0	လမ်းကြောင်း
tram	0	0	0	0	0	0	0	0	0	0	ရထား
tramp	0	0	1	1	0	1	0	1	0	0	နင်းကန်
tramway	0	0	0	0	0	0	0	0	0	0	ရထားလမ်း
trance	0	0	0	0	0	1	0	0	0	0	ဘဝင်ကျခြင်း။
tranquil	0	0	0	0	1	0	1	0	0	0	အေးချမ်းသော
tranquility	0	0	0	0	1	0	1	0	0	1	တည်ငြိမ်ရေး
transact	0	0	0	0	0	0	0	0	0	0	ငွေပေးငွေယူ
transaction	0	0	0	0	0	0	0	0	0	1	ငွေပေးငွေယူ
transatlantic	0	0	0	0	0	0	0	0	0	0	အတ္တလန်တိတ်
transcendence	0	1	0	0	1	0	1	0	1	1	အဘိညာဉ်
transcendent	0	0	0	0	0	0	0	0	0	0	အဘိညာဉ်
transcendental	0	0	0	0	0	0	1	0	0	0	အဘိညာဉ်
transcribe	0	0	0	0	0	0	0	0	0	0	စာသားမှတ်တမ်း
transcriber	0	0	0	0	0	0	0	0	0	0	စာသားမှတ်တမ်း
transcript	0	0	0	0	0	0	0	0	0	1	စာသားမှတ်တမ်း
transcription	0	0	0	0	0	0	0	0	0	0	စာသားမှတ်တမ်း
transfer	0	0	0	0	0	0	0	0	0	0	လွှဲပြောင်း
transference	0	0	0	0	0	0	0	0	0	0	လွှဲပြောင်းမှု
transferred	0	0	0	0	0	0	0	0	0	0	လွှဲပြောင်း
transfixed	0	0	0	0	0	0	0	0	0	0	ပြောင်းလဲခဲ့သည်။
transform	0	0	0	0	0	0	0	0	0	0	အသွင်ပြောင်း
transformation	0	0	0	0	0	0	0	0	0	0	အသွင်ပြောင်းခြင်း။
transfusion	0	0	0	0	0	0	0	0	0	0	သွေးသွင်းခြင်း။
transgression	0	0	0	0	0	1	0	0	0	0	လွန်ကျူးခြင်း။
transient	0	0	0	0	0	0	0	0	0	0	ယာယီ
transit	0	0	0	0	0	0	0	0	0	0	အကူးအပြောင်း
transition	0	0	0	0	0	0	0	0	0	0	အကူးအပြောင်း
transitional	0	1	0	0	0	0	0	0	0	0	အကူးအပြောင်း
transitive	0	0	0	0	0	0	0	0	0	0	အကူးအပြောင်း
transitory	0	0	0	0	0	0	0	0	0	0	အကူးအပြောင်း
translate	0	0	0	0	0	0	0	0	0	0	ဘာသာပြန်ပါ။
translation	0	0	0	0	0	0	0	0	0	1	ဘာသာပြန်
translocation	0	0	0	0	0	0	0	0	0	0	နေရာပြောင်းခြင်း။
translucent	0	0	0	0	0	0	0	0	0	0	translucent
transmission	0	0	0	0	0	0	0	0	0	0	ကူးစက်ခြင်း
transmit	0	0	0	0	0	0	0	0	0	0	ပို့လွှတ်ပါ။
transmutation	0	0	0	0	0	0	0	0	0	0	ကူးပြောင်းခြင်း
transom	0	0	0	0	0	0	0	0	0	0	transom
transparency	0	0	0	0	0	0	0	0	0	0	ပွင့်လင်းမြင်သာမှု
transparent	0	0	0	0	0	0	0	0	0	0	ပွင့်လင်းသည်။
transplant	0	0	0	0	0	0	0	0	0	0	အစားထိုးကုသမှု
transplantation	0	0	0	0	0	0	0	0	0	0	အစားထိုးကုသမှု
transport	0	0	0	0	0	0	0	0	0	0	သယ်ယူပို့ဆောင်ရေး
transportation	0	0	0	0	0	0	0	0	0	0	သယ်ယူပို့ဆောင်ရေး
transpose	0	0	0	0	0	0	0	0	0	0	transpose
transposition	0	0	0	0	0	0	0	0	0	0	အကူးအပြောင်း
transverse	0	0	0	0	0	0	0	0	0	0	transverse
trap	0	0	0	0	0	0	0	0	0	0	ထောင်ချောက်
trapping	0	0	0	0	0	0	0	0	0	0	ထောင်ချောက်
trappings	0	0	0	0	0	1	0	0	0	0	ထောင်ချောက်များ
traps	0	0	0	0	0	1	0	0	0	0	ထောင်ချောက်များ
trash	0	0	1	0	0	1	0	1	0	0	အမှိုက်
trashy	0	0	1	0	0	1	0	0	0	0	အမှိုက်
traumatic	1	0	0	1	0	1	0	1	0	0	စိတ်ဒဏ်ရာ
travail	0	0	0	0	0	1	0	0	0	0	ဝေဒနာ
travel	0	0	0	0	0	0	0	0	0	0	ခရီးသွား
traveler	0	0	0	0	0	0	0	0	0	0	ခရီးသွား
traveling	0	0	0	0	0	0	1	0	0	0	ခရီးသွားလာ
traverse	0	0	0	0	0	0	0	0	0	0	ဖြတ်သန်းပါ။
travesty	0	0	1	1	0	1	0	1	0	0	တန်ဆာပလာ
trawl	0	0	0	0	0	0	0	0	0	0	ကြမ်းတိုက်
trawler	0	0	0	0	0	0	0	0	0	0	ငါးဖမ်းသင်္ဘော
tray	0	0	0	0	0	0	0	0	0	0	ဗန်း
treacherous	1	0	1	1	0	1	0	0	0	0	သစ္စာမဲ့
treachery	1	0	0	1	0	1	0	1	1	0	သစ္စာဖောက်
tread	0	0	0	0	0	0	0	0	0	0	နင်း
treadmill	0	1	0	0	0	0	0	0	0	0	ပြေးစက်
treason	1	0	1	1	0	1	0	0	1	0	နိုင်ငံတော်ပုန်ကန်မှု
treasure	0	1	0	0	1	0	1	0	0	1	ရတနာ
treasurer	0	0	0	0	0	0	0	0	0	1	ဘဏ္ဍာရေးမှူး
treasury	0	0	0	0	0	0	0	0	0	0	ဘဏ္ဍာတိုက်
treat	1	1	1	1	1	1	1	1	1	1	ဆက်ဆံပါ။
treatise	0	0	0	0	0	0	0	0	0	0	တက်ကျမ်း
treatment	0	0	0	0	0	0	0	0	0	0	ကုသမှု
treaty	0	0	0	0	0	0	0	0	0	0	စာချုပ်
treble	0	0	0	0	0	0	0	0	0	0	သုံးလုံး
tree	1	1	1	0	1	0	1	0	1	1	သစ်ပင်
trek	0	0	0	0	0	0	0	0	0	0	ခရီး
trellis	0	0	0	0	0	0	0	0	0	0	နံရံများ
tremble	0	0	0	0	0	0	0	0	0	0	တုန်လှုပ်ခြင်း။
trembling	0	0	0	1	0	1	0	0	0	0	တုန်လှုပ်ခြင်း။
tremendous	0	0	0	0	0	0	0	0	0	0	ကြီးမားသော
tremendously	0	0	0	0	0	0	1	0	0	0	အလွန်တရာ
tremor	1	1	0	1	0	1	0	1	0	0	တုန်လှုပ်ခြင်း။
trench	0	0	0	0	0	0	0	0	0	0	ကတုတ်ကျင်း
trend	0	0	0	0	0	0	1	0	0	0	လမ်းကြောင်းသစ်
trending	0	0	0	0	0	0	0	0	0	0	ခေတ်စားနေသည်။
trendy	0	0	0	0	0	0	1	0	0	0	ခေတ်မှီ
trepidation	0	1	0	1	0	1	0	0	1	0	တုန်လှုပ်ခြင်း။
trespass	1	0	0	0	0	1	0	0	0	0	ပြစ်မှားခြင်း။
triad	0	0	0	0	0	0	0	0	0	0	triad
triangle	0	0	0	0	0	0	0	0	0	0	တြိဂံ
triangular	0	0	0	0	0	0	0	0	0	0	တြိဂံ
tribe	0	0	0	0	0	0	0	0	0	1	နွယ်
tribulation	0	0	0	1	0	1	0	1	0	0	ဒုက္ခ
tribunal	0	1	1	1	0	1	0	0	0	1	ခုံရုံး
tribune	0	0	0	0	0	0	0	0	0	1	tribune
tributary	0	1	0	0	0	0	1	0	0	0	မြစ်လက်တက်
tribute	0	0	0	0	0	0	1	0	0	0	လက်ဆောင်
trick	0	0	0	0	0	1	0	0	1	0	လှည့်ကွက်
trickery	1	0	1	1	0	1	0	1	1	0	လှည့်ကွက်
trickle	0	0	0	0	0	0	0	0	0	0	လှည့်ကွက်
tricky	0	0	0	0	0	0	0	0	0	0	လှည်
tricycle	0	0	0	0	0	0	0	0	0	0	သုံးဘီးဆိုင်ကယ်
trident	0	0	0	0	0	0	0	0	0	0	သုံးစင်း
trifle	0	0	0	0	0	1	0	0	0	0	မဆိုစလောက်
trig	0	0	0	0	0	0	1	0	0	0	trig
trigger	0	0	0	0	0	0	0	0	0	0	အစပျိုး
trigonometry	0	0	0	0	0	0	0	0	0	0	trigonometry
trillion	0	0	0	0	0	0	0	0	0	0	ထရီလီယံ
trim	0	0	0	0	0	0	0	0	0	0	ချုံ့
trimmer	0	0	0	0	0	0	0	0	0	0	ညှပ်
trimming	0	0	0	0	0	0	0	0	0	0	ချုံ့ခြင်း။
trine	0	0	0	0	0	0	0	0	0	0	သုံးစု
trinity	0	0	0	0	0	0	0	0	0	0	သုံးပါးတစ်ဆူ
trio	0	0	0	0	0	0	0	0	0	0	ဒန်း
trip	0	0	0	0	0	0	0	0	1	0	ခရီး
tripartite	0	0	0	0	0	0	0	0	0	0	သုံးပွင့်ဆိုင်
triple	0	0	0	0	0	0	0	0	0	0	သုံးဆ
triplet	0	0	0	0	0	0	0	0	0	0	သုံးလုံး
triplicate	0	0	0	0	0	0	0	0	0	0	သုံးဆ
tripod	0	0	0	0	0	0	0	0	0	0	tripod
tripping	1	0	0	0	0	1	0	1	0	0	ခလုတ်တိုက်ခြင်း။
trite	0	0	0	0	0	0	0	0	0	0	ကံစမ်းမဲ
tritium	0	0	0	0	0	0	0	0	0	0	tritium
triumph	0	1	0	0	1	0	1	0	0	0	အောင်ပွဲ
triumphant	0	1	0	0	1	0	1	0	0	1	အောင်ပွဲ
troll	1	0	0	1	0	1	0	0	0	0	မှင်စာ
trolley	0	0	0	0	0	0	0	0	0	0	တွန်းလှည်း
trombone	0	0	0	0	0	0	0	0	0	0	trombone
troop	0	0	0	0	0	0	0	0	0	0	တပ်အင်အား
trooper	0	0	0	0	0	0	0	0	0	0	တပ်ဖွဲ့ဝင်
troops	0	0	0	0	0	0	0	0	0	0	တပ်တွေ
trophy	0	1	0	0	1	0	1	0	1	1	စစ်အောင်နိုင်မှုအထိမ်းအမှတ်ပစ္စည်း
tropical	0	0	0	0	0	0	0	0	0	0	အပူပိုင်းဒေသ
trot	0	0	0	0	0	0	0	0	0	0	ပြေး
troublesome	1	0	0	1	0	1	0	0	0	0	ဒုက္ခ
trough	0	0	0	0	0	0	0	0	0	0	ကျင်း
troupe	0	0	0	0	0	0	0	0	0	0	အဖွဲ့
trousers	0	0	0	0	0	0	0	0	0	0	ဘောင်းဘီရှည်
trout	0	0	0	0	0	0	0	0	0	0	ထရောက်ရေချိုငါး
trowel	0	0	0	0	0	0	0	0	0	0	trowel
truce	0	0	0	0	1	0	1	0	0	1	အပစ်အခတ်ရပ်စဲရေး
truck	0	0	0	0	0	0	0	0	0	1	ထရပ်ကား
true	0	0	0	0	1	0	1	0	0	1	အမှန်
truism	0	0	0	0	0	0	0	0	0	0	အမှန်တရား
trump	0	0	0	0	0	0	0	0	1	0	Trump
trumpet	0	0	0	0	0	1	0	0	0	0	တံပိုး
trumpeter	0	0	0	0	0	0	0	0	0	0	တံပိုး
truncate	0	0	0	0	0	0	0	0	0	0	ဖြတ်တောက်သည်။
truncated	0	0	0	0	0	0	0	0	0	0	ဖြတ်တောက်ထားသည်။
trundle	0	0	0	0	0	0	0	0	0	0	တုံး
trunk	0	0	0	0	0	0	0	0	0	0	ပင်စည်
truss	0	0	0	0	0	0	0	0	0	1	နှောင်
trust	0	0	0	0	0	0	0	0	0	1	ယုံကြည်မှု
trustee	0	0	0	0	0	0	0	0	0	1	ဘုရားဂေါပက
trusty	0	0	0	0	0	0	1	0	0	0	ယုံကြည်ချက်
truth	0	0	0	0	0	0	1	0	0	1	အမှန်တရား
truthful	0	0	0	0	0	0	0	0	0	1	သစ္စာရှိ
truthfulness	0	0	0	0	0	0	1	0	0	1	သစ္စာတရား
tryout	0	0	0	0	0	0	0	0	0	0	စမ်းကြည့်သည်
tub	0	0	0	0	0	0	0	0	0	0	စည်ပိုင်း
