English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Urdu Word
subtle	0	0	0	0	0	0	0	0	0	0	ٹھیک ٹھیک
subtlety	0	0	0	0	0	0	0	0	0	0	باریکتا
subtract	0	0	0	0	0	1	0	0	0	0	گھٹائیں
subtraction	0	0	0	0	0	0	0	0	0	0	گھٹاؤ
subtype	0	0	0	0	0	0	0	0	0	0	ذیلی قسم
suburb	0	0	0	0	0	0	0	0	0	0	مضافات
suburban	0	0	0	0	0	0	0	0	0	0	مضافاتی
suburbs	0	0	0	0	0	0	0	0	0	0	مضافات
subversion	1	0	0	1	0	1	0	0	0	0	بغاوت
subversive	1	0	0	0	0	1	0	0	1	0	تخریبی
subvert	0	0	1	1	0	1	0	1	0	0	الٹنا
subway	0	0	0	0	0	0	0	0	0	0	سب وے
succeed	0	1	0	0	1	0	1	0	1	1	کامیاب
succeeding	0	1	0	0	1	0	1	0	0	1	کامیاب
success	0	1	0	0	1	0	1	0	0	0	کامیابی
successful	0	1	0	0	1	0	1	0	0	1	کامیاب
succession	0	0	0	0	0	0	0	0	0	0	جانشینی
successive	0	0	0	0	0	0	0	0	0	0	لگاتار
successor	0	0	0	0	0	0	0	0	0	0	جانشین
succinct	0	0	0	0	0	0	1	0	0	0	مختصر
succulent	0	0	0	0	0	1	1	0	0	0	رسیلا
succumb	0	0	0	0	0	1	0	0	0	0	دم توڑنا
suck	0	0	0	0	0	1	0	0	0	0	چوسنا
sucker	1	0	0	0	0	1	0	0	0	0	چوسنے والا
sucking	0	0	0	0	0	0	0	0	0	0	چوسنے کی عادت
suckling	0	0	0	0	0	0	0	0	0	0	دودھ پلانا
suction	0	0	0	0	0	0	0	0	0	0	سکشن
sudden	0	0	0	0	0	0	0	0	1	0	اچانک
suddenly	0	0	0	0	0	0	0	0	1	0	اچانک
sue	1	0	0	0	0	1	0	1	0	0	مقدمہ
suffer	0	0	0	0	0	1	0	0	0	0	شکار
sufferer	0	0	0	1	0	1	0	1	0	0	شکار
suffering	0	0	1	1	0	1	0	1	0	0	تکلیف
suffice	0	0	0	0	0	0	0	0	0	0	کافی
sufficiency	0	0	0	0	0	0	1	0	0	0	کافی
sufficient	0	0	0	0	0	0	0	0	0	0	کافی
sufficiently	0	0	0	0	0	0	0	0	0	0	کافی
suffix	0	0	0	0	0	0	0	0	0	0	لاحقہ
suffocating	0	0	1	1	0	1	0	1	0	0	دم گھٹنے والا
suffocation	1	0	0	1	0	1	0	0	0	0	دم گھٹنا
sugar	0	0	0	0	0	0	1	0	0	0	شکر
suggest	0	0	0	0	0	0	0	0	0	1	تجویز کریں
suggestion	0	0	0	0	0	0	0	0	0	0	مشورہ
suggestive	0	0	0	0	0	0	0	0	0	0	تجویز کنندہ
suicidal	1	0	1	1	0	1	0	1	0	0	خودکشی
suicide	1	0	0	1	0	1	0	1	0	0	خودکشی
suit	0	0	0	0	0	0	0	0	0	0	سوٹ
suitable	0	0	0	0	0	0	1	0	0	0	موزوں
suite	0	0	0	0	0	0	0	0	0	0	سویٹ
suitor	0	0	0	0	0	0	0	0	0	0	دعویدار
sullen	1	0	0	0	0	1	0	1	0	0	اداس
sulphur	0	0	0	0	0	0	0	0	0	0	سلفر
sultan	0	0	0	1	0	0	0	0	0	0	سلطان
sultry	0	0	0	0	0	0	1	0	0	0	امس بھرا
sum	0	0	0	0	0	0	0	0	0	0	رقم
summarily	0	0	0	0	0	0	0	0	0	0	خلاصہ طور پر
summarize	0	0	0	0	0	0	0	0	0	0	خلاصہ
summary	0	0	0	0	0	0	0	0	0	0	خلاصہ
summation	0	0	0	0	0	0	0	0	0	0	خلاصہ
summer	0	0	0	0	0	0	0	0	0	0	موسم گرما
summit	0	0	0	0	0	0	0	0	0	0	سربراہی اجلاس
summon	0	0	0	0	0	0	0	0	0	0	طلب کرنا
summons	0	0	0	0	0	1	0	0	0	0	سمن
sumo	0	0	0	0	0	0	0	0	0	0	سومو
sump	0	0	1	0	0	0	0	0	0	0	سمپ
sumptuous	0	0	0	0	0	0	0	0	0	0	شاندار
sun	0	1	0	0	1	0	1	0	1	1	سورج
sunbeam	0	0	0	0	0	0	0	0	0	0	سورج کی کرن
sundial	0	1	0	0	0	0	0	0	0	1	دھوپ والا
sundown	0	0	0	0	0	0	0	0	0	0	غروب آفتاب
sundry	0	0	0	0	0	0	0	0	0	0	مختلف
sunglass	0	0	0	0	0	0	0	0	0	0	دھوپ کا گلاس
sunglasses	0	0	0	0	0	0	0	0	0	0	دھوپ کے چشمے
sunk	0	0	1	1	0	1	0	1	0	0	ڈوب گیا
sunless	0	0	0	0	0	0	0	0	0	0	سورج کے بغیر
sunlight	0	0	0	0	0	0	0	0	0	0	سورج کی روشنی
sunny	0	1	0	0	1	0	1	0	1	0	دھوپ
sunrise	0	0	0	0	0	0	0	0	0	0	طلوع آفتاب
sunset	0	1	0	0	0	0	1	0	0	0	غروب آفتاب
sunshine	0	0	0	0	1	0	1	0	0	0	دھوپ
superannuation	0	0	0	0	0	0	0	0	0	0	ریٹائرمنٹ
superb	0	0	0	0	0	0	1	0	0	0	شاندار
superficial	0	0	0	0	0	1	0	0	0	0	سطحی
superfluous	0	0	0	0	0	1	0	0	0	0	ضرورت سے زیادہ
superhuman	0	0	0	0	0	0	1	0	0	0	مافوق الفطرت
superimposed	0	0	0	0	0	0	0	0	0	0	سپرمپوزڈ
superintendent	0	0	0	0	0	0	0	0	0	0	سپرنٹنڈنٹ
superior	0	0	0	0	0	0	1	0	0	0	اعلی
superiority	0	0	0	0	0	0	1	0	0	0	برتری
superlative	0	0	0	0	0	0	0	0	0	0	اعلیٰ
superman	0	0	0	0	1	0	1	0	0	1	سپرمین
supermarket	0	0	0	0	0	0	0	0	0	0	سپر مارکیٹ
supernatant	0	0	0	0	0	0	0	0	0	0	سپرنٹنٹ
supernatural	0	0	0	0	0	0	0	0	0	0	مافوق الفطرت
superposition	0	0	0	0	0	0	0	0	0	0	سپرپوزیشن
supersede	0	0	0	0	0	0	0	0	0	0	سپرسیڈ
superstar	0	0	0	0	1	0	1	0	0	1	سپر اسٹار
superstition	0	0	0	1	0	1	1	0	0	0	توہم پرستی
superstitious	0	1	0	1	0	1	0	0	0	0	توہم پرست
supervise	0	0	0	0	0	0	0	0	0	0	نگرانی
supervision	0	0	0	0	0	0	0	0	0	0	نگرانی
supervisor	0	0	0	0	0	0	0	0	0	0	سپروائزر
supper	0	0	0	0	0	0	0	0	0	0	رات کا کھانا
supplant	0	0	0	0	0	0	0	0	0	0	بدلنا
supple	0	0	0	0	0	0	0	0	0	0	کومل
supplement	0	0	0	0	0	0	0	0	0	0	ضمیمہ
supplemental	0	0	0	0	0	0	0	0	0	0	اضافی
supplementary	0	0	0	0	0	0	0	0	0	0	ضمنی
supplication	0	0	0	0	0	0	1	0	0	1	دعا
supplies	0	0	0	0	0	0	1	0	0	0	سامان
supply	0	0	0	0	0	0	1	0	0	0	فراہمی
supported	0	0	0	0	0	0	1	0	0	0	حمایت کی
supporter	0	0	0	0	1	0	1	0	0	1	حامی
supporters	0	0	0	0	0	0	0	0	0	0	حامی
supporting	0	0	0	0	0	0	1	0	0	1	کی حمایت
suppose	0	0	0	0	0	0	0	0	0	0	فرض کریں
supposing	0	0	0	0	0	0	0	0	0	0	فرض کرنا
supposition	0	0	0	0	0	0	0	0	0	0	قیاس
suppress	1	0	0	1	0	1	0	1	0	0	دبانا
suppression	1	0	1	1	0	1	0	0	0	0	دبانا
supremacy	1	1	0	1	1	1	1	0	1	1	بالادستی
supreme	0	0	0	0	0	0	1	0	0	0	سپریم
supremely	0	0	0	0	0	0	1	0	0	0	انتہائی
surcharge	1	0	0	0	0	1	0	0	0	0	سرچارج
surety	0	0	0	0	0	0	1	0	0	1	ضمانت
surf	0	0	0	0	0	0	0	0	0	0	سرف
surface	0	0	0	0	0	0	0	0	0	0	سطح
surge	0	0	0	0	0	0	0	0	1	0	اضافے
surgeon	0	0	0	0	0	0	0	0	0	0	سرجن
surgery	0	0	0	1	0	0	0	1	0	0	سرجری
surly	1	0	1	0	0	1	0	0	0	0	سریلی
surmise	0	0	0	0	0	0	1	0	0	0	اندازہ
surname	0	0	0	0	0	0	0	0	0	0	کنیت
surpassing	0	0	0	0	0	0	1	0	0	0	سبقت
surplus	0	0	0	0	0	0	0	0	0	0	زائد
surprise	0	0	0	1	1	0	1	0	1	0	حیرت
surprised	0	0	0	0	0	0	0	0	1	0	حیران
surprising	0	0	0	0	0	0	0	0	1	0	حیران کن
surprisingly	0	1	0	0	0	0	0	0	1	0	حیرت انگیز طور پر
surrender	0	0	0	1	0	1	0	1	0	0	ہتھیار ڈالنے
surrendering	0	0	0	0	0	1	0	1	0	0	ہتھیار ڈالنا
surrogate	0	0	0	0	0	0	0	0	0	1	سروگیٹ
surround	0	1	0	0	0	1	1	0	0	0	گھیر
surrounding	0	0	0	0	0	0	0	0	0	0	ارد گرد
surroundings	0	0	0	0	0	0	0	0	0	0	ارد گرد
surveillance	0	0	0	1	0	0	0	0	0	0	نگرانی
survey	0	0	0	0	0	0	0	0	0	0	سروے
surveying	0	0	0	0	0	0	1	0	0	0	سروے
surveyor	0	0	0	0	0	0	0	0	0	0	سرویئر
survival	0	0	0	0	0	0	0	0	0	0	بقا
survive	0	0	0	0	0	0	1	0	0	0	زندہ رہنا
surviving	0	0	0	0	0	0	0	0	0	0	زندہ
susceptibility	0	0	0	0	0	0	0	0	0	0	حساسیت
susceptible	0	0	0	0	0	1	0	0	0	0	حساس
suspect	0	0	0	1	0	1	0	0	0	0	مشتبہ
suspected	0	0	0	0	0	0	0	0	0	0	مشتبہ
suspend	0	0	0	0	0	0	0	0	0	0	معطل
suspended	0	0	0	0	0	0	0	0	0	0	معطل
suspenders	0	0	0	0	0	0	0	0	0	0	معطل کرنے والے
suspense	0	1	0	1	0	0	0	0	1	0	مشکوک
suspension	0	0	0	1	0	1	0	0	0	0	معطلی
suspicion	0	0	0	1	0	1	0	0	0	0	شک
suspicions	0	0	0	0	0	0	0	0	0	0	شکوک و شبہات
suspicious	1	1	0	0	0	1	0	0	0	0	مشکوک
sustained	0	0	0	0	0	0	0	0	0	0	برقرار
sustenance	0	0	0	0	0	0	0	0	0	0	رزق
suture	0	0	0	0	0	0	0	0	0	0	سیون
swab	0	0	0	0	0	1	0	0	0	0	جھاڑو
swag	0	0	0	0	0	0	0	0	0	0	swag
swagger	0	0	0	0	0	0	0	0	0	0	اکڑنا
swallow	0	0	0	0	0	0	0	0	0	0	نگل
swamp	0	0	1	1	0	1	0	0	0	0	دلدل
swamped	0	0	0	0	0	0	0	0	0	0	دلدل
swampy	0	0	1	1	0	1	0	0	0	0	دلدلی
swan	0	0	0	0	0	0	0	0	0	0	ہنس
swap	0	0	0	0	0	0	0	0	0	0	تبادلہ
swarm	0	0	1	0	0	0	0	0	0	0	بھیڑ
swarming	0	0	0	0	0	0	0	0	0	0	بھیڑ
swastika	1	0	0	1	0	1	0	0	0	0	سواستیکا
sway	0	0	0	0	0	0	0	0	0	0	ڈوبنا
swear	0	0	0	0	0	0	1	0	0	1	قسم کھانا
swearing	0	0	0	0	0	0	0	0	0	0	قسم کھانا
sweat	0	0	0	1	0	0	0	0	0	0	پسینہ
sweater	0	0	0	0	0	0	0	0	0	0	سویٹر
sweating	0	0	0	0	0	0	0	0	0	0	پسینہ آ رہا ہے
sweep	0	0	0	0	0	0	0	0	0	0	جھاڑو
sweeping	0	0	0	0	0	0	0	0	0	0	جھاڑو
sweet	0	1	0	0	1	0	1	0	1	1	میٹھا
sweeten	0	0	0	0	0	0	0	0	0	0	میٹھا
sweetened	0	0	0	0	0	0	0	0	0	0	میٹھا
sweetener	0	0	0	0	0	0	0	0	0	0	میٹھا کرنے والا
sweetheart	0	1	0	0	1	0	1	1	0	1	پیاری
sweetie	0	0	0	0	0	0	1	0	0	0	پیاری
sweetness	0	0	0	0	0	0	1	0	0	0	مٹھاس
sweets	0	1	0	0	1	0	1	0	0	0	مٹھائیاں
swell	0	0	0	0	0	0	0	0	0	0	پھولنا
swelling	0	0	0	1	0	1	0	0	0	0	سُوجن
sweltering	0	0	0	0	0	0	0	0	0	0	sweltering
swerve	0	0	0	1	0	0	0	0	1	0	گھومنا
swift	0	0	0	0	0	0	1	0	0	0	تیز رو
swiftly	0	0	0	0	0	0	0	0	0	0	تیزی سے
swig	0	0	1	0	0	1	0	0	0	0	جھولنا
swim	0	1	0	1	1	0	1	0	0	0	تیرنا
swimming	0	0	0	0	0	0	0	0	0	0	تیراکی
swine	0	0	1	0	0	1	0	0	0	0	سوائن
swing	0	0	0	0	0	0	0	0	0	0	جھولنا
swinging	0	0	0	0	0	0	0	0	0	0	جھولنا
swish	0	0	0	0	0	0	0	0	0	0	swish
switch	0	0	0	0	0	0	0	0	0	0	سوئچ
swivel	0	0	0	0	0	0	0	0	0	0	کنڈا
swollen	0	0	0	0	0	1	0	0	0	0	سوجن
swoon	0	0	0	0	0	0	0	0	0	0	بے ہوش
swoop	0	0	0	0	0	0	0	0	0	0	جھپٹنا
sword	0	0	0	0	0	0	0	0	0	0	تلوار
syllable	0	0	0	0	0	0	0	0	0	0	حرف
syllabus	0	0	0	0	0	0	0	0	0	0	نصاب
symbol	0	0	0	0	0	0	0	0	0	0	علامت
symbolic	0	0	0	0	0	0	1	0	0	0	علامتی
symbolically	0	0	0	0	0	0	0	0	0	0	علامتی طور پر
symbolism	0	0	0	0	0	0	0	0	0	0	علامت
symbolize	0	0	0	0	0	0	0	0	0	0	علامت
symmetric	0	0	0	0	0	0	0	0	0	0	ہم آہنگی
symmetrical	0	0	0	0	0	0	1	0	0	0	سڈول
symmetry	0	0	0	0	1	0	1	0	0	1	ہم آہنگی
sympathetic	0	0	0	1	1	0	1	1	0	1	ہمدرد
sympathize	0	0	0	0	0	0	0	1	0	0	ہمدردی
sympathy	0	0	0	0	0	0	1	1	0	0	ہمدردی
symphony	0	1	0	0	1	0	1	0	0	0	سمفنی
symptom	0	0	0	0	0	1	0	0	0	0	علامت
symptomatic	0	0	0	0	0	0	0	0	0	0	علامتی
synagogue	0	0	0	0	0	0	0	0	0	0	عبادت گاہ
synchronize	0	1	0	0	1	0	1	0	1	1	مطابقت پذیری
synchronous	0	0	0	0	0	0	0	0	0	0	ہم وقت ساز
syncope	0	0	0	1	0	1	0	1	1	0	ہم آہنگی
syndicate	0	0	0	0	0	0	0	0	0	0	سنڈیکیٹ
synergistic	0	0	0	0	0	0	1	0	0	1	ہم آہنگی
synergy	0	0	0	0	0	0	0	0	0	0	مطابقت
synod	0	0	0	0	0	0	1	0	0	1	synod
synonym	0	0	0	0	0	0	0	0	0	0	مترادف
synonymous	0	0	0	1	0	1	1	0	0	1	مترادف
synopsis	0	0	0	0	0	0	0	0	0	0	خلاصہ
synoptic	0	0	0	0	0	0	0	0	0	0	synoptic
syntax	0	0	0	0	0	0	0	0	0	0	نحو
synthesis	0	0	0	0	0	0	0	0	0	0	ترکیب
synthetic	0	0	0	0	0	0	0	0	0	0	مصنوعی
syringe	0	0	0	1	0	0	0	0	0	0	سرنج
syrup	0	0	0	0	0	0	0	0	0	0	شربت
system	0	0	0	0	0	0	0	0	0	1	نظام
systematic	0	0	0	0	0	0	0	0	0	0	منظم
systematically	0	0	0	0	0	0	0	0	0	0	منظم طریقے سے
tabby	0	0	0	0	0	0	0	0	0	0	ٹیبی
tabernacle	0	0	0	0	0	0	0	0	0	0	خیمہ
table	0	0	0	0	0	0	0	0	0	0	ٹیبل
tableau	0	0	0	0	0	0	0	0	0	0	جھانکی
tablespoon	0	0	0	0	0	0	0	0	0	0	کھانے کا چمچ
tablet	0	0	0	0	0	0	0	0	0	0	گولی
tableware	0	0	0	0	0	0	0	0	0	0	دسترخوان
taboo	0	0	1	1	0	1	0	0	0	0	ممنوع
tabular	0	0	0	0	0	0	0	0	0	0	ٹیبلولر
tabulate	0	1	0	0	0	0	0	0	0	0	ٹیبلیٹ
tabulation	0	0	0	0	0	0	0	0	0	0	ٹیبلیشن
tachometer	0	0	0	0	0	0	0	0	0	0	ٹیکو میٹر
tacit	0	0	0	0	0	0	0	0	0	0	خاموش
tack	0	0	0	0	0	0	0	0	0	0	ٹیک
tackle	1	0	0	0	0	0	0	0	1	0	نمٹنا
tackling	0	0	0	0	0	0	0	0	0	0	نمٹنے
tacky	0	0	0	0	0	0	0	0	0	0	چپچپا
tact	0	0	0	0	0	0	1	0	0	0	تدبیر
tactics	0	0	0	1	0	0	0	0	0	1	حربے
tactile	0	0	0	0	0	0	0	0	0	0	سپرش
taffeta	0	0	0	0	0	0	0	0	0	0	taffeta
taffy	0	0	0	0	0	0	0	0	0	0	ٹیفی
tag	0	0	0	0	0	0	0	0	0	0	ٹیگ
tail	0	0	0	0	0	0	0	0	0	0	دم
tailed	0	0	0	0	0	0	0	0	0	0	دم والا
tailings	0	0	0	0	0	0	0	0	0	0	ٹیلنگ
tailor	0	0	0	0	0	0	0	0	0	0	درزی
tailoring	0	0	0	0	0	0	0	0	0	0	سلائی
taint	0	0	0	0	0	1	0	1	0	0	داغدار
taker	0	0	0	0	0	0	0	0	0	0	لینے والا
tale	0	0	0	0	0	0	1	0	0	0	کہانی
talent	0	0	0	0	0	0	1	0	0	0	ہنر
talented	0	0	0	0	0	0	0	0	0	0	باصلاحیت
talisman	0	0	0	0	0	0	1	0	0	0	تابیج
talk	0	0	0	0	0	0	1	0	0	0	بات
talkative	0	0	0	0	0	0	0	0	0	0	باتونی
talker	0	0	0	0	0	0	0	0	0	0	بات کرنے والا
tall	0	0	0	0	0	0	0	0	0	0	لمبا
tallies	0	0	0	0	0	0	0	0	0	0	قد
tallow	0	0	0	0	0	0	0	0	0	0	لمبا
tally	0	0	0	0	0	0	0	0	0	0	تعداد
talons	1	0	0	1	0	1	0	0	0	0	ٹیلون
tambourine	0	0	0	0	0	0	0	0	0	0	دف
taming	0	0	0	0	0	0	0	0	0	0	taming
tan	0	0	0	0	0	0	0	0	0	0	ٹین
tandem	0	0	0	0	0	0	0	0	0	1	ٹینڈم
tang	0	0	0	0	0	0	0	0	0	0	تانگ
tangent	0	0	0	0	0	0	0	0	0	0	ٹینجنٹ
tangle	0	0	0	0	0	0	0	0	0	0	الجھنا
tangled	0	0	0	0	0	1	0	0	0	0	الجھ گیا
tank	0	0	0	0	0	0	0	0	0	0	ٹینک
tanned	0	0	0	0	0	0	1	0	0	0	ٹینڈ
tantalizing	0	1	0	0	1	1	1	0	1	0	طنزیہ
tantamount	0	0	0	0	0	0	0	0	0	1	مترادف
tap	0	0	0	0	0	0	0	0	0	0	نل
tape	0	0	0	0	0	0	0	0	0	0	ٹیپ
taper	0	0	0	0	0	0	0	0	0	0	ٹیپر
tapering	0	0	0	0	0	0	0	0	0	0	ٹیپرنگ
tapestry	0	0	0	0	0	0	0	0	0	0	ٹیپسٹری
tar	0	0	0	0	0	0	0	0	0	0	ٹار
tardiness	0	0	0	0	0	1	0	0	0	0	سستی
tardy	0	0	0	0	0	1	0	0	0	0	تاخیر
target	0	0	0	0	0	0	0	0	0	0	ہدف
tariff	1	0	1	0	0	1	0	0	0	0	ٹیرف
tarnish	0	0	1	0	0	1	0	1	0	0	داغدار
tarry	0	0	0	0	0	1	0	0	0	0	روکنا
tart	0	0	0	0	0	0	0	0	0	0	ٹارٹ
tartan	0	0	0	0	0	0	0	0	0	0	ٹارٹن
tartar	0	0	0	0	0	0	0	0	0	0	ٹارٹر
task	0	0	0	0	0	0	1	0	0	0	کام
tassel	0	0	0	0	0	0	0	0	0	0	tassel
taste	0	0	0	0	0	0	0	0	0	0	ذائقہ
tasteful	0	0	0	0	0	0	1	0	0	0	ذائقہ دار
tasteless	0	0	1	0	0	1	0	0	0	0	بے ذائقہ
tasting	0	0	0	0	0	0	0	0	0	0	چکھنا
tasty	0	0	0	0	0	0	1	0	0	0	مزیدار
tat	0	0	0	0	0	0	0	0	0	0	tat
tattoo	0	0	0	0	0	0	0	0	0	0	ٹیٹو
taught	0	0	0	0	0	0	0	0	0	1	سکھایا
taunt	1	0	0	1	0	1	0	1	0	0	طنز
taut	0	0	0	0	0	0	0	0	0	0	سخت
tavern	0	0	0	0	0	0	0	0	0	0	ہوٹل
tawny	0	0	1	0	0	0	0	0	0	0	ہلکا پھلکا
tax	0	0	0	0	0	1	0	1	0	0	ٹیکس
taxicab	0	0	0	0	0	0	0	0	0	0	ٹیکسی
taxonomy	0	0	0	0	0	0	0	0	0	0	درجہ بندی
tea	0	0	0	0	0	0	0	0	0	0	چائے
teach	0	0	0	0	1	0	1	0	1	1	سکھانا
teacher	0	0	0	0	0	0	1	0	0	1	استاد
teaching	0	0	0	0	0	0	0	0	0	0	پڑھانا
team	0	0	0	0	0	0	0	0	0	1	ٹیم
tearful	0	0	1	1	0	0	0	1	0	0	آنسو بھرے
tease	1	1	0	0	0	1	0	1	0	0	تنگ کرنا
teaser	0	0	0	0	0	0	0	0	0	0	ٹیزر
teasing	1	0	0	1	0	1	0	0	0	0	چھیڑنا
teat	0	0	0	0	0	0	0	0	0	0	ٹیٹ
technical	0	0	0	0	0	0	0	0	0	0	تکنیکی
technicality	0	0	0	0	0	0	0	0	0	0	تکنیکی
technician	0	0	0	0	0	0	0	0	0	0	ٹیکنیشن
technology	0	0	0	0	0	0	1	0	0	0	ٹیکنالوجی
ted	0	0	0	0	0	0	0	0	0	0	ٹیڈ
tedious	0	0	0	0	0	1	0	0	0	0	تھکا دینے والا
tedium	0	0	0	0	0	1	0	0	0	0	تناؤ
teeming	0	0	1	0	0	0	0	0	0	0	بھیڑ
teens	0	0	0	0	0	1	1	0	0	0	نوجوان
teeth	0	0	0	0	0	0	0	0	0	0	دانت
teflon	0	0	0	0	0	0	0	0	0	0	ٹیفلون
telegram	0	0	0	0	0	0	0	0	0	0	ٹیلیگرام
telegraph	0	0	0	0	0	0	0	0	0	0	ٹیلی گراف
telephone	0	0	0	0	0	0	0	0	0	0	ٹیلی فون
telescope	0	0	0	0	0	0	0	0	0	0	دوربین
telescopic	0	0	0	0	0	0	0	0	0	0	دوربین
television	0	0	0	0	0	0	0	0	0	0	ٹیلی ویژن
teller	0	0	0	0	0	0	0	0	0	0	بتانے والا
telling	0	0	0	0	0	0	0	0	0	0	کہہ
telltale	0	0	0	0	0	0	0	0	0	0	بتانا
temper	0	0	0	0	0	0	0	0	0	0	غصہ
tempera	0	0	0	0	0	0	0	0	0	0	مزاج
temperament	0	0	0	0	0	0	0	0	0	0	مزاج
temperance	0	0	0	0	0	0	1	0	0	0	مزاج
temperate	0	0	0	0	0	0	0	0	0	1	معتدل
temperature	0	0	0	0	0	0	0	0	0	0	درجہ حرارت
tempered	0	0	0	0	0	0	1	0	0	0	غصہ
tempest	1	1	0	1	0	1	0	1	1	0	طوفان
temple	0	0	0	0	0	0	0	0	0	0	مندر
temporal	0	0	0	0	0	0	0	0	0	0	وقتی
temporarily	0	0	0	0	0	0	0	0	0	0	عارضی طور پر
temporary	0	0	0	0	0	0	0	0	0	0	عارضی
tempt	0	0	0	0	0	0	0	0	0	0	آزمائش
temptation	0	0	0	0	0	1	0	0	0	0	فتنہ
tempting	0	0	0	0	0	0	0	0	0	0	پرکشش
ten	0	0	0	0	0	0	0	0	0	0	دس
tenable	0	0	0	0	0	0	1	0	0	0	قابل عمل
tenacious	0	0	0	0	0	0	1	0	0	0	مضبوط
tenacity	0	0	0	0	0	0	1	0	0	0	استقامت
tenancy	0	0	0	0	0	0	1	0	0	0	کرایہ داری
tenant	0	0	0	0	0	0	1	0	0	0	کرایہ دار
tendency	0	0	0	0	0	0	0	0	0	0	رجحان
tender	0	0	0	0	1	0	1	0	0	1	ٹینڈر
tenderness	0	0	0	0	1	0	1	0	0	0	نرمی
tending	0	0	0	0	0	0	0	0	0	0	دیکھ بھال
tendon	0	0	0	0	0	0	0	0	0	0	کنڈرا
tenement	0	0	0	0	0	1	0	0	0	0	ٹینمنٹ
tenet	0	0	0	0	0	0	0	0	0	0	اصول
tenets	0	0	0	0	0	0	0	0	0	0	اصول
tenfold	0	0	0	0	0	0	0	0	0	0	دس گنا
tennis	0	0	0	0	0	0	0	0	0	0	ٹینس
tense	0	0	0	0	0	0	0	0	0	0	تناؤ
tensile	0	0	0	0	0	0	0	0	0	0	تناؤ
tension	1	0	0	0	0	0	0	0	0	0	تناؤ
tent	0	0	0	0	0	0	0	0	0	0	خیمہ
tentacle	0	0	0	0	0	0	0	0	0	0	خیمہ
tentative	0	0	0	0	0	0	0	0	0	0	عارضی
tenth	0	0	0	0	0	0	0	0	0	0	دسویں
tenths	0	0	0	0	0	0	0	0	0	0	دسویں
tenuous	0	0	0	0	0	0	0	0	0	0	کمزور
tenure	0	0	0	0	0	0	0	0	0	0	دور
tepid	0	0	0	0	0	0	0	0	0	0	نرم
term	0	0	0	0	0	0	0	0	0	0	مدت
terminal	0	0	0	1	0	1	0	1	0	0	ٹرمینل
terminate	0	0	0	0	0	0	0	1	0	0	ختم
termination	0	0	0	0	0	1	0	1	0	0	برطرفی
terminus	0	0	0	0	0	0	0	0	0	0	ٹرمینس
termite	0	0	1	0	0	1	0	0	0	0	دیمک
terms	0	0	0	0	0	0	0	0	0	0	شرائط
tern	0	0	0	0	0	0	0	0	0	0	ٹرن
ternary	0	0	0	0	0	0	0	0	0	0	ٹرنری
terrace	0	0	0	0	0	0	0	0	0	0	چھت
terrestrial	0	0	0	0	0	0	0	0	0	0	زمینی جسموں
terrible	1	0	1	1	0	1	0	1	0	0	خوفناک
terribly	0	0	0	0	0	0	0	1	0	0	خوفناک
terrier	0	0	0	0	0	0	0	0	0	0	ٹیریر
terrific	0	0	0	0	0	0	0	1	0	0	لاجواب
territorial	0	0	0	0	0	0	0	0	0	0	علاقائی
territory	0	0	0	0	0	0	0	0	0	0	علاقہ
terror	0	0	0	1	0	1	0	0	0	0	دہشت
terrorism	1	0	1	1	0	1	0	1	0	0	دہشت گردی
terrorist	1	0	1	1	0	1	0	1	1	0	دہشت گرد
terrorize	1	0	0	1	0	1	0	1	0	0	دہشت زدہ کرنا
terse	0	0	0	0	0	0	0	0	0	0	مختصر
tertiary	0	0	0	0	0	0	0	0	0	0	ترتیری
test	0	0	0	0	0	0	0	0	0	0	پرکھ
testament	0	1	0	0	0	0	0	0	0	1	وصیت نامہ
testify	0	0	0	0	0	0	0	0	0	0	گواہی دینا
testimonial	0	0	0	0	0	0	0	0	0	0	تعریف
testimony	0	0	0	0	0	0	0	0	0	1	گواہی
tetanus	0	0	1	0	0	1	0	0	0	0	تشنج
tether	0	0	0	0	0	1	0	0	0	0	ٹیدر
tethered	0	0	0	0	0	0	0	0	0	0	ٹیچرڈ
tetrahedral	0	0	0	0	0	0	0	0	0	0	ٹیٹراہیڈرل
text	0	0	0	0	0	0	0	0	0	0	متن
textbook	0	0	0	0	0	0	0	0	0	0	درسی کتاب
textile	0	0	0	0	0	0	0	0	0	0	ٹیکسٹائل
textural	0	0	0	0	0	0	0	0	0	0	متنی
texture	0	0	0	0	0	0	0	0	0	0	ساخت
thankful	0	0	0	0	1	0	1	0	0	0	شکر گزار
thanksgiving	0	0	0	0	1	0	1	0	0	0	یوم تشکر
thatch	0	0	0	0	0	0	0	0	0	0	کھجلی
thaw	0	0	0	0	0	0	0	0	0	0	پگھلنا
theater	0	0	0	0	0	0	0	0	0	0	تھیٹر
theatrical	0	0	0	0	0	0	0	0	0	0	تھیٹر
theft	1	0	1	1	0	1	0	1	0	0	چوری
theism	0	0	1	0	0	1	0	0	0	0	تھیزم
theistic	0	0	0	0	0	0	0	0	0	0	مذہبی
theme	0	0	0	0	0	0	0	0	0	0	خیالیہ
theocracy	0	0	0	0	0	0	0	0	0	0	تھیوکریسی
theocratic	1	0	0	1	0	1	0	1	0	1	تھیوکریٹک
