English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Uyghur Word
sin	1	0	1	1	0	1	0	1	0	0	گۇناھ
sincere	0	0	0	0	0	0	1	0	0	1	سەمىمىي
sincerity	0	0	0	0	0	0	1	0	0	0	سەمىمىيلىك
sinful	1	0	1	1	0	1	0	1	0	0	گۇناھكار
sing	0	1	0	0	1	0	1	1	0	1	ناخشا ئېيت
singer	0	0	0	0	0	0	0	0	0	0	ناخشىچى
single	0	0	0	0	0	0	0	0	0	0	بويتاق
singly	0	0	0	0	0	0	1	0	0	0	يالغۇز
singular	0	0	0	0	0	0	0	0	0	0	يەككە
singularity	0	0	0	0	0	0	0	0	0	0	يەككە
singularly	0	0	0	0	0	0	0	0	1	0	يەككە ھالەتتە
sinister	1	0	1	1	0	1	0	0	0	0	گۇناھكار
sink	0	0	0	0	0	0	0	0	0	0	چۆكۈش
sinner	1	0	1	1	0	1	0	1	0	0	گۇناھكار
sinning	0	0	1	0	0	1	0	0	0	0	گۇناھ قىلىش
sinus	0	0	0	0	0	0	0	0	0	0	sinus
sip	0	0	0	0	0	0	0	0	0	0	sip
siphon	0	0	0	0	0	0	0	0	0	0	siphon
sir	0	0	0	0	0	0	1	0	0	1	ئەپەندىم
sire	0	0	0	0	0	0	0	0	0	0	sire
siren	0	0	0	1	0	1	0	0	0	0	گۈدۈك
sissy	0	0	0	0	0	1	0	0	0	0	sissy
sister	0	0	0	0	0	0	0	0	0	0	سىڭىل
sisterhood	1	0	0	0	0	0	1	1	1	1	ئاچا-سىڭىل
site	0	0	0	0	0	0	0	0	0	0	بېكەت
sith	0	0	0	0	0	0	0	0	0	0	sith
sitting	0	0	0	0	0	0	0	0	0	0	ئولتۇرۇش
situate	0	0	0	0	0	0	0	0	0	0	situate
situated	0	0	0	0	0	0	0	0	0	0	جايلاشقان
situation	0	0	0	0	0	0	0	0	0	0	ئەھۋال
sixth	0	0	0	0	0	0	0	0	0	0	ئالتىنچى
sixty	0	0	0	0	0	0	0	0	0	0	ئاتمىش
size	0	0	0	0	0	0	0	0	0	0	size
sizzle	1	0	0	0	0	0	0	0	0	0	sizzle
skate	0	0	0	0	0	0	0	0	0	0	skate
skating	0	0	0	0	0	0	0	0	0	0	مۇز تېيىلىش
skein	0	0	0	0	0	0	0	0	0	0	skein
skeleton	0	0	0	0	0	0	0	0	0	0	ئىسكىلىت
skeptic	0	0	0	0	0	0	0	0	0	0	گۇمانخور
skeptical	0	0	0	0	0	1	0	0	0	0	گۇمانلىق
skepticism	0	0	0	0	0	0	0	0	0	0	گۇمانخورلۇق
sketch	0	0	0	0	0	0	0	0	0	0	سىزما رەسىم
sketchy	0	0	0	0	0	1	0	0	0	0	سىزمىچىلىق
skewed	1	1	0	0	0	1	0	0	0	0	skewed
skewer	0	0	0	0	0	0	0	0	0	0	skewer
ski	0	0	0	0	0	0	0	0	0	0	قار تېيىلىش
skid	1	0	0	1	0	1	0	1	0	0	skid
skiff	0	0	0	0	0	0	0	0	0	0	skiff
skill	0	0	0	0	0	0	0	0	0	0	ماھارەت
skilled	0	0	0	0	0	0	1	0	0	0	ماھارەتلىك
skillet	0	0	0	0	0	0	0	0	0	0	ماھارەت
skillful	0	0	0	0	0	0	1	0	0	1	ماھارەتلىك
skim	0	0	0	0	0	0	0	0	0	0	skim
skin	0	0	0	0	0	0	0	0	0	0	تېرە
skinny	0	0	0	0	0	0	0	0	0	0	ئورۇق
skip	0	0	0	0	0	1	0	0	0	0	ئاتلاش
skipper	0	0	0	0	0	0	0	0	0	0	skipper
skirmish	1	0	0	0	0	1	0	0	0	0	skirmish
skirt	0	0	0	0	0	0	0	0	0	0	يوپكا
skirting	0	0	0	0	0	0	0	0	0	0	skirting
skirts	0	0	0	0	0	0	0	0	0	0	يوپكا
skit	0	0	0	0	0	0	0	0	0	0	skit
skull	0	0	0	0	0	0	0	0	0	0	باش سۆڭىكى
skunk	0	0	0	0	0	0	0	0	0	0	skunk
sky	0	0	0	0	0	0	1	0	0	0	ئاسمان
skyscraper	0	0	0	0	0	0	0	0	0	0	ئېگىز بىنا
slab	0	0	0	0	0	0	0	0	0	0	تاختاي
slack	0	0	0	0	0	1	0	0	0	0	slack
slag	0	0	0	0	0	1	0	0	0	0	slag
slam	1	0	0	1	0	1	0	0	1	0	slam
slander	1	0	1	0	0	1	0	0	0	0	تۆھمەت
slanderous	0	0	0	0	0	1	0	0	0	0	تۆھمەت
slang	0	0	0	0	0	0	0	0	0	0	slang
slant	0	0	0	0	0	0	0	0	0	0	slant
slap	1	0	0	0	0	1	0	0	1	0	slap
slash	1	0	0	0	0	0	0	0	0	0	slash
slashes	0	0	0	0	0	0	0	0	0	0	slashes
slate	0	0	0	0	0	0	1	0	0	0	تاختاي
slates	0	0	0	0	0	0	0	0	0	0	تاختاي
slaughter	1	0	1	1	0	1	0	1	1	0	بوغۇزلاش
slaughterhouse	1	0	1	1	0	1	0	1	0	0	بوغۇزلاش ئۆيى
slaughtering	1	0	1	1	0	1	0	1	1	0	بوغۇزلاش
slave	1	0	0	1	0	1	0	1	0	0	قۇل
slavery	1	0	1	1	0	1	0	1	0	0	قۇللۇق
slay	1	0	0	0	0	1	0	0	0	0	slay
slayer	1	0	1	1	0	1	0	1	1	0	قاتىل
sledge	0	0	0	0	0	0	0	0	0	0	چانا
sleek	0	0	0	0	0	0	1	0	0	0	سىلىق
sleep	0	0	0	0	0	0	0	0	0	0	ئۇخلاش
sleeper	0	0	0	0	0	0	0	0	0	0	ئۇيقۇ
sleeping	0	0	0	0	0	0	0	0	0	0	ئۇخلاش
sleeplessness	0	0	0	0	0	0	0	0	0	0	ئۇيقۇسىزلىق
sleepy	0	0	0	0	0	0	0	0	0	0	ئۇيقۇسى
sleet	0	0	0	0	0	1	0	0	0	0	قېلىن
sleeve	0	0	0	0	0	0	0	0	0	0	يەڭ
sleeveless	0	0	0	0	0	0	0	0	0	0	يەڭسىز
sleigh	0	0	0	0	0	0	0	0	0	0	sleigh
sleight	0	0	0	0	0	0	0	0	0	0	sleight
slender	0	0	0	0	0	0	1	0	0	0	ئىنچىكە
sleuth	0	0	0	0	0	0	0	0	0	0	sleuth
slice	0	0	0	0	0	0	0	0	0	0	slice
slick	0	0	0	0	0	0	0	0	0	0	slick
slide	0	0	0	0	0	0	0	0	0	0	تام تەسۋىر
sliding	0	0	0	0	0	0	0	0	0	0	سىيرىلىش
slight	0	0	0	0	0	0	0	0	0	0	ئازراق
slightly	0	0	0	0	0	0	0	0	0	0	ئازراق
slim	0	0	0	0	0	0	1	0	0	0	نېپىز
slime	0	0	1	0	0	0	0	0	0	0	slime
slimy	0	0	1	0	0	1	0	0	0	0	ئورۇق
sling	0	0	0	0	0	0	0	0	0	0	sling
slink	0	0	0	0	0	1	0	0	0	0	slink
slip	0	0	0	0	0	1	0	0	1	0	تېيىلىش
slipper	0	0	0	0	0	0	0	0	0	0	slipper
slippers	0	0	0	0	0	0	0	0	0	0	تېيىلىش كىيىمى
slit	0	0	0	0	0	0	0	0	0	0	slit
sliver	0	0	0	0	0	0	0	0	0	0	sliver
slogan	0	0	0	0	0	0	0	0	0	0	شۇئار
sloop	0	0	0	0	0	0	0	0	0	0	sloop
slop	0	0	1	0	0	1	0	0	0	0	يانتۇ
slope	0	0	0	0	0	0	0	0	0	0	يانتۇلۇق
sloppy	0	0	1	0	0	1	0	0	0	0	sloppy
slot	0	0	0	0	0	0	0	0	0	0	slot
sloth	0	0	1	0	0	1	0	0	0	0	sloth
slouch	0	0	0	0	0	1	0	0	0	0	slouch
slough	0	0	0	0	0	1	0	0	0	0	slough
slow	0	0	0	0	0	0	0	0	0	0	ئاستا
slowly	0	0	0	0	0	0	0	0	0	0	ئاستا
slowness	0	0	0	0	0	1	0	0	0	0	ئاستا
sludge	0	0	1	0	0	1	0	0	0	0	sludge
slug	0	0	1	0	0	1	0	0	0	0	slug
sluggish	0	0	0	0	0	1	0	1	0	0	ھورۇن
sluice	0	0	0	0	0	0	0	0	0	0	sluice
slum	0	0	1	0	0	1	0	0	0	0	نامراتلار رايونى
slumber	0	0	0	0	0	0	0	0	0	0	ئۇيقۇ
slump	0	0	0	0	0	1	0	1	0	0	كاساتچىلىق
slur	1	0	1	0	0	1	0	1	0	0	slur
slush	0	0	1	0	0	1	0	0	1	0	slush
slut	1	0	1	0	0	1	0	0	0	0	slut
sly	1	0	1	1	0	1	0	0	0	0	sly
smack	1	0	0	0	0	1	0	0	0	0	smack
small	0	0	0	0	0	1	0	0	0	0	كىچىك
smaller	0	0	0	0	0	0	0	0	0	0	كىچىكرەك
smallest	0	0	0	0	0	0	0	0	0	0	ئەڭ كىچىك
smash	1	0	0	1	0	1	0	0	0	0	smash
smashed	0	0	0	0	0	1	0	0	0	0	چېقىلىپ كەتتى
smattering	0	0	0	0	0	1	0	0	0	0	smattering
smear	0	0	0	0	0	0	0	0	0	0	smear
smell	1	0	1	0	0	1	0	0	0	0	پۇراق
smelling	0	0	1	0	0	1	0	0	0	0	پۇراق
smelt	0	0	0	0	0	0	0	0	0	0	پۇراق
smile	0	0	0	0	1	0	1	0	1	1	كۈلۈمسىرەڭ
smiling	0	0	0	0	1	0	1	0	0	0	كۈلۈمسىرەپ
smirk	0	0	0	0	0	1	0	0	0	0	smirk
smite	1	0	0	1	0	1	0	1	0	0	ئۇر
smith	0	0	0	0	0	0	0	0	0	1	smith
smitten	0	0	0	0	0	0	1	0	0	0	ئۇردى
smoker	0	0	0	0	0	1	0	0	0	0	تاماكا چەككۈچى
smokey	0	0	0	0	0	0	0	0	0	0	تاماكا
smoking	0	0	0	0	0	0	0	0	0	0	تاماكا چېكىش
smoky	0	0	0	0	0	0	0	0	0	0	ئىس-تۈتەك
smoldering	0	0	0	0	0	0	0	0	0	0	smoldering
smoothly	0	0	0	0	0	0	0	0	0	0	ئوڭۇشلۇق
smoothness	0	0	0	0	0	0	1	0	0	0	سىلىقلىق
smother	1	0	0	0	0	1	0	0	0	0	smother
smudge	0	0	0	0	0	1	0	0	0	0	smudge
smug	0	0	0	0	0	1	0	0	0	0	تاماكا
smuggle	0	0	0	1	0	1	0	0	0	0	ئەتكەسچىلىك
smuggler	1	0	1	1	0	1	0	0	0	0	ئەتكەسچى
smuggling	0	0	0	0	0	1	0	0	0	0	ئەتكەسچىلىك
smut	0	0	1	1	0	1	0	0	0	0	smut
snack	0	0	0	0	0	0	0	0	0	0	snack
snacks	0	0	0	0	0	0	0	0	0	0	ئۇششاق-چۈششەك يېمەكلىكلەر
snag	0	0	0	0	0	1	0	0	1	0	snag
snags	0	0	0	0	0	1	0	0	0	0	snags
snail	0	0	0	0	0	0	0	0	0	0	قۇلۇلە
snake	0	0	1	1	0	1	0	0	0	0	يىلان
snap	0	0	0	0	0	0	0	0	0	0	snap
snapshot	0	0	0	0	0	0	0	0	0	0	snapshot
snare	0	0	0	1	0	1	0	0	0	0	قىلتاق
snarl	1	0	1	0	0	1	0	0	0	0	snarl
snarling	1	0	0	0	0	1	0	0	0	0	snarling
snatch	0	0	0	0	0	0	0	0	0	0	snatch
sneak	1	0	0	1	0	1	0	0	1	0	ئوغرىلىقچە
sneakers	0	0	0	0	0	0	0	0	0	0	تەنھەرىكەت ئايىغى
sneaking	0	1	0	1	0	1	0	0	0	1	ئوغرىلىقچە ئوغۇرلاش
sneer	1	0	1	0	0	1	0	0	0	0	مەسخىرە
sneeze	0	0	1	0	0	1	0	0	1	0	چايقاش
sneezing	0	0	0	0	0	0	0	0	0	0	چاناق
snicker	0	0	0	0	0	0	1	0	0	0	snicker
snide	0	0	0	0	0	1	0	0	0	0	snide
sniff	0	0	0	0	0	0	0	0	0	0	sniff
snip	0	0	0	0	0	0	0	0	0	0	snip
snipe	0	0	0	0	0	0	0	0	0	0	snipe
snippet	0	0	0	0	0	0	0	0	0	0	snippet
snob	0	0	0	0	0	1	0	0	0	0	snob
snoopy	0	0	0	0	0	0	0	0	0	0	snoopy
snooze	0	0	0	0	0	0	0	0	0	0	snooze
snore	0	0	0	0	0	0	0	0	0	0	snore
snort	0	0	0	0	0	0	0	1	0	0	snort
snout	0	0	0	0	0	0	0	0	0	0	snout
snow	0	0	0	0	0	0	0	0	0	0	قار
snowball	0	0	0	0	0	0	0	0	0	0	قار
snowflake	0	0	0	0	0	0	0	0	0	0	قار ئۇچقۇسى
snowy	0	0	0	0	0	0	0	0	0	0	قار
snuff	0	0	0	0	0	0	0	0	0	0	snuff
soak	0	0	0	0	0	1	0	0	0	0	چىلاپ قويۇڭ
soaking	0	0	0	0	0	0	0	0	0	0	چىلاپ
soap	0	0	0	0	0	0	0	0	0	0	سوپۇن
soapy	0	0	0	0	0	0	0	0	0	0	سوپۇن
soaring	0	0	0	0	0	0	0	0	0	0	soaring
sob	0	0	0	0	0	1	0	1	0	0	يىغلاڭ
sobriety	0	0	0	0	0	0	1	0	0	1	سەگەكلىك
soc	0	0	0	0	0	0	0	0	0	0	soc
soccer	0	0	0	0	0	0	0	0	0	0	پۇتبول
sociable	0	0	0	0	0	0	1	0	0	0	sociable
social	0	0	0	0	0	0	0	0	0	0	ئىجتىمائىي
socialism	0	0	1	1	0	0	0	0	0	0	سوتسىيالىزم
socialist	1	0	1	1	0	1	0	1	0	0	سوتسىيالىستىك
society	0	0	0	0	0	0	0	0	0	0	جەمئىيەت
sock	0	0	0	0	0	0	0	0	0	0	پايپاق
socket	0	0	0	0	0	0	0	0	0	0	socket
sod	0	0	0	0	0	0	0	0	0	0	sod
sofa	0	0	0	0	0	0	0	0	0	0	sofa
softening	0	0	0	0	0	0	0	0	0	0	يۇمشاش
softness	0	0	0	0	0	0	0	0	0	0	يۇمشاقلىق
soggy	0	0	0	0	0	0	0	0	0	0	soggy
soil	0	0	1	0	0	1	0	0	0	0	تۇپراق
soiled	0	0	1	0	0	1	0	0	0	0	تۇپراق
sojourn	0	0	0	0	0	0	0	0	0	0	مۇساپىر
solace	0	0	0	0	0	0	1	0	0	0	تەسەللى
solar	0	0	0	0	0	0	0	0	0	0	قۇياش
solder	0	0	0	0	0	0	0	0	0	0	ساتقۇچى
soldering	0	0	0	0	0	0	0	0	0	0	ساتقۇچى
soldier	1	0	0	0	0	0	1	1	0	0	ئەسكەر
sole	0	0	0	0	0	0	0	0	0	0	sole
solicit	0	0	0	0	0	0	0	0	0	0	تەلەپ
solicitation	0	0	0	0	0	0	0	0	0	0	solicitation
solicitor	0	0	0	0	0	0	0	0	0	0	ئادۋوكات
solid	0	0	0	0	0	0	1	0	0	0	پۇختا
solidarity	0	0	0	0	0	0	0	0	0	1	ئىتتىپاقلىق
solidification	0	0	0	0	0	0	0	0	0	0	مۇستەھكەملەش
solidified	0	0	0	0	0	0	0	0	0	0	مۇستەھكەملەندى
solidify	0	0	0	0	0	0	0	0	0	0	مۇستەھكەملەش
solidity	0	0	0	0	0	0	1	0	0	1	پۇختا
solitaire	0	0	0	0	0	0	0	0	0	0	solitaire
solitary	0	0	0	0	0	0	0	0	0	0	يالغۇز
solitude	0	0	0	0	0	0	0	0	0	0	يالغۇزلۇق
solo	0	0	0	0	0	0	0	0	0	0	يالغۇز كىشىلىك
solubility	0	0	0	0	0	0	0	0	0	0	ئېرىشچانلىقى
soluble	0	0	0	0	0	0	0	0	0	0	ئېرىشچان
solution	0	0	0	0	0	0	1	0	0	0	ھەل قىلىش چارىسى
solve	0	0	0	0	0	0	0	0	0	0	ھەل قىلىش
solvency	0	0	0	0	0	0	1	0	0	0	تۆلەش ئىقتىدارى
solvent	0	0	0	0	0	0	0	0	0	0	solvent
somatic	0	0	0	0	0	1	0	0	1	0	somatic
somber	0	0	0	0	0	1	0	1	0	0	somber
son	0	0	0	0	0	0	0	0	0	0	ئوغلى
sonar	0	1	0	0	0	0	1	0	0	0	sonar
sonata	0	0	0	0	0	0	1	0	0	0	sonata
song	0	0	0	0	0	0	0	0	0	0	song
sonnet	0	0	0	0	1	0	1	1	0	0	sonnet
sonorous	0	0	0	0	1	0	1	0	0	0	sonorous
soot	0	0	1	0	0	1	0	0	0	0	soot
soothe	0	0	0	0	0	0	1	0	0	0	تىنچلاندۇرۇش
soothing	0	0	0	0	1	0	1	0	0	1	تىنچلاندۇرۇش
sophomore	0	0	0	0	0	0	0	0	0	0	sophomore
soprano	0	0	0	0	0	0	0	0	0	0	soprano
sorcerer	0	0	0	0	0	0	0	0	0	0	سېھىرگەر
sorcery	0	1	0	1	0	1	0	0	1	0	سېھىرگەرلىك
sordid	1	0	1	1	0	1	0	1	0	0	sordid
sore	1	0	0	0	0	1	0	1	0	0	يارا
sorely	0	0	0	0	0	1	0	1	0	0	ئاغرىق
soreness	0	0	1	0	0	1	0	1	0	0	ئاغرىش
sorghum	0	0	0	0	0	0	0	0	0	0	چىلان
sorority	0	0	0	0	0	0	0	0	0	0	sorority
sorrow	0	0	0	1	0	1	0	1	0	0	قايغۇ
sorrowful	0	0	0	0	0	1	0	1	0	0	قايغۇلۇق
sort	0	0	0	0	0	0	0	0	0	0	sort
sorter	0	0	0	0	0	0	1	0	0	0	sorter
sortie	0	0	0	1	0	1	0	0	0	0	sortie
sorting	0	0	0	0	0	0	0	0	0	0	تەرتىپلەش
sou	0	0	0	0	0	0	0	0	0	0	sou
soulless	0	0	1	1	0	1	0	1	0	0	جانسىز
soulmate	0	0	0	1	0	1	0	0	0	0	جانداش
sound	0	0	0	0	0	0	0	0	0	0	ئاۋاز
sounding	0	0	0	0	0	0	0	0	0	0	ئاۋازلىق
soundness	0	1	0	0	1	0	1	0	0	1	ساغلام
soup	0	0	0	0	0	0	1	0	0	0	شورپا
sour	0	0	1	0	0	1	0	0	0	0	ئاچچىق
source	0	0	0	0	0	0	0	0	0	0	مەنبە
souvenir	0	0	0	0	0	0	0	0	0	0	خاتىرە بۇيۇم
sovereign	0	0	0	0	0	0	0	0	0	1	ئىگىلىك ھوقۇقلۇق
sovereignty	0	0	0	0	0	0	0	0	0	0	ئىگىلىك ھوقۇقى
sow	0	0	0	0	0	0	0	0	0	0	تېرىڭ
spa	0	1	0	0	1	0	1	0	1	1	spa
space	0	0	0	0	0	0	0	0	0	0	بوشلۇق
spacious	0	0	0	0	0	0	1	0	0	0	كەڭ
spade	0	0	0	0	0	0	0	0	0	0	spade
span	0	0	0	0	0	0	0	0	0	0	span
spaniel	0	0	0	0	1	0	1	0	0	1	spaniel
spank	1	0	0	1	0	1	0	1	0	0	spank
spanking	1	0	0	0	0	0	0	0	0	0	spanking
spar	0	0	0	0	0	0	0	0	0	0	spar
spare	0	0	0	0	0	0	0	0	0	0	زاپاس
sparingly	0	0	0	0	0	0	0	0	0	0	sparingly
spark	0	0	0	0	0	0	0	0	0	0	ئۇچقۇن
sparkle	0	1	0	0	1	0	1	0	1	0	ئۇچقۇن
sparring	0	0	0	0	0	0	0	0	0	0	sparring
sparse	0	0	0	0	0	0	0	0	0	0	شالاڭ
spasm	0	0	0	1	0	1	0	0	0	0	spasm
spat	1	0	0	0	0	1	0	0	0	0	spat
spatula	0	0	0	0	0	0	0	0	0	0	spatula
spawn	0	0	0	0	0	0	0	0	0	0	spawn
speaker	0	0	0	0	0	0	0	0	0	0	سۆزلىگۈچى
speaking	0	0	0	0	0	0	0	0	0	0	سۆزلەۋاتىدۇ
spear	1	1	0	1	0	1	0	0	0	0	نەيزە
special	0	0	0	0	1	0	1	0	0	0	ئالاھىدە
specialist	0	0	0	0	0	0	0	0	0	1	مۇتەخەسسىس
speciality	0	0	0	0	0	0	0	0	0	0	ئالاھىدە
specialize	0	0	0	0	0	0	0	0	0	1	specialize
specially	0	0	0	0	0	0	0	0	0	0	ئالاھىدە
specie	0	0	0	0	0	0	1	0	0	0	specie
species	0	0	0	0	0	0	0	0	0	0	تۈرلىرى
specific	0	0	0	0	0	0	0	0	0	0	كونكرېت
specification	0	0	0	0	0	0	0	0	0	0	specification
specimen	0	0	0	0	0	0	0	0	0	0	ئۈلگە
speck	0	0	1	0	0	1	0	0	0	0	داغ
speckled	0	0	0	0	0	0	0	0	0	0	داغ
specs	0	0	0	0	0	0	0	0	0	0	specs
spectacle	0	0	0	0	0	1	1	0	0	0	تاماشا
spectacles	0	0	0	0	0	0	0	0	0	0	كۆزەينەك
spectacular	0	1	0	0	0	0	0	0	1	0	ھەيۋەتلىك
spectator	0	0	0	0	0	0	0	0	0	0	تاماشىبىن
specter	0	0	0	1	0	1	0	1	0	0	ھايانكەش
spectral	0	0	0	0	0	1	0	0	0	0	سپەكتاكل
spectrometer	0	0	0	0	0	0	0	0	0	0	سپېكتومېتىر
spectrophotometer	0	0	0	0	0	0	0	0	0	0	سپېكترو فوتومېتىر
spectroscopy	0	0	0	0	0	0	0	0	0	0	سپېكتروسكوپ
spectrum	0	0	0	0	0	0	0	0	0	0	سپېكترى
speculate	0	0	0	0	0	0	0	0	0	0	پەرەز قىلىڭ
speculation	0	0	0	1	0	1	0	1	0	0	ھايانكەشلىك
speculative	0	1	0	0	0	0	0	0	0	0	ھايانكەشلىك
speculum	0	0	0	0	0	0	0	0	0	0	ھايانكەشلىك
speech	0	0	0	0	0	0	1	0	0	0	نۇتۇق
speechless	0	0	0	0	0	0	0	0	0	0	گەپسىز
speed	0	0	0	0	0	0	0	0	0	0	سۈرئەت
speedily	0	0	0	0	0	0	0	0	0	0	تېز
speedometer	0	0	0	0	0	0	0	0	0	0	speedometer
speedway	0	0	0	0	0	0	0	0	0	0	سۈرئەت يولى
speedy	0	0	0	0	0	0	1	0	0	0	تېز
spellbound	0	0	0	0	0	0	0	0	0	0	spellbound
spelling	0	0	0	0	0	0	1	0	0	0	ئىملا
spencer	0	0	0	0	0	0	0	0	0	0	spencer
spend	0	0	0	0	0	0	0	0	0	0	خەجلەڭ
spent	0	0	0	0	0	1	0	0	0	0	خەجلىدى
sperm	0	0	0	0	0	0	0	0	0	0	ئىسپېرما
spew	0	0	1	0	0	0	0	0	0	0	spw
sphere	0	0	0	0	0	0	0	0	0	0	دائىرە
spherical	0	0	0	0	0	0	0	0	0	0	شارسىمان
sphinx	0	0	0	0	0	0	0	0	0	0	sphinx
spice	0	0	0	0	0	0	1	0	0	0	تېتىتقۇ
spicy	0	0	0	0	0	0	0	0	0	0	ئاچچىق
spider	0	0	1	1	0	0	0	0	0	0	ئۆمۈچۈك
spigot	0	0	0	0	0	0	0	0	0	0	spigot
spike	0	0	0	1	0	0	0	0	0	0	spike
spiked	0	0	0	0	0	0	0	0	0	0	spiked
spiky	0	0	0	0	0	0	0	0	0	0	spiky
spill	0	0	0	0	0	0	0	0	0	0	spill
spin	0	0	0	0	0	0	0	0	0	0	spin
spinal	0	0	0	0	0	0	0	0	0	0	ئومۇرتقا
spindle	0	0	0	0	0	0	0	0	0	0	spindle
spine	1	0	0	0	0	1	1	0	0	0	ئومۇرتقا
spinning	0	0	0	0	0	0	0	0	0	0	spinning
spinster	0	0	0	1	0	1	0	1	0	0	spinster
spiny	0	0	0	0	0	0	0	0	0	0	spiny
spiral	0	0	0	0	0	0	0	0	0	0	spiral
spire	0	0	0	0	0	0	0	0	0	0	spire
spirit	0	0	0	0	0	0	1	0	0	0	روھ
spirits	0	1	0	0	1	0	1	0	1	0	روھ
spiritual	0	0	0	0	0	0	0	0	0	0	مەنىۋى
spirituality	0	0	0	0	0	0	0	0	0	0	مەنىۋىيەت
spit	0	0	1	0	0	0	0	0	0	0	تۈكۈردى
spite	1	0	0	0	0	1	0	0	0	0	شۇنداق بولسىمۇ
spiteful	1	0	0	0	0	1	0	0	0	0	رەھىمسىز
splash	0	0	0	0	0	0	0	0	1	0	splash
spleen	0	0	0	0	0	0	0	0	0	0	spleen
splendid	0	0	0	0	1	0	1	0	1	0	splendid
splendor	0	1	0	0	1	0	1	0	1	0	splendor
splice	0	0	0	0	0	0	0	0	0	0	بۆلۈش
spline	0	0	0	0	0	0	0	0	0	0	spline
splint	0	0	0	0	0	0	0	0	0	0	splint
splinter	0	0	0	0	0	1	0	0	0	0	splinter
split	0	0	0	0	0	1	0	0	0	0	بۆلۈندى
splitting	0	0	0	0	0	1	0	1	0	0	بۆلۈش
splurge	0	0	0	0	0	0	0	0	0	0	splurge
spoil	0	0	1	0	0	1	0	0	0	0	بۇلاڭ-تالاڭ
spoiler	0	0	0	0	0	1	0	1	0	0	بۇزغۇچ
spoiling	0	0	0	0	0	0	0	0	0	0	بۇزۇلۇش
spoke	0	0	0	0	0	1	0	0	0	0	سۆز قىلدى
spoken	0	0	0	0	0	0	0	0	0	0	سۆزلىدى
spokesman	0	0	0	0	0	0	0	0	0	1	باياناتچى
sponge	0	0	0	0	0	1	0	0	0	0	sponge
spongy	0	0	0	0	0	0	0	0	0	0	spongy
sponsor	0	0	0	0	0	0	1	0	0	1	ياردەم بەرگۈچى
sponsorship	0	0	0	0	0	0	0	0	0	0	ياردەم
spoof	0	0	0	0	0	0	0	0	0	0	spoof
spook	0	0	0	1	0	1	0	0	0	0	spook
spoon	0	0	0	0	0	0	0	0	0	0	قوشۇق
spoonful	0	0	0	0	0	0	0	0	0	0	قوشۇق
sporadic	0	0	0	0	0	0	0	0	0	0	sporadic
spore	0	0	0	0	0	0	0	0	0	0	spore
sport	0	0	0	0	0	0	0	0	0	0	تەنھەرىكەت
sporting	0	0	0	0	0	0	0	0	0	0	تەنھەرىكەت
sports	0	0	0	0	0	0	0	0	0	0	تەنھەرىكەت
sportsman	0	0	0	0	0	0	0	0	0	0	تەنھەرىكەتچى
spot	0	0	0	0	0	0	0	0	0	0	spot
spotless	0	0	0	0	0	0	1	0	0	1	نۇقسانسىز
spotted	0	0	0	0	0	0	0	0	0	0	داغ
spotty	0	0	0	0	0	0	0	0	0	0	spotty
spousal	0	0	0	0	0	0	0	0	0	0	جورىسى
spouse	0	0	0	0	1	0	1	0	0	1	جورىسى
spout	0	0	0	0	0	0	0	0	0	0	spout
sprain	0	0	0	0	0	1	0	1	0	0	sprain
sprawl	0	0	0	0	0	0	0	0	0	0	sprawl
spray	0	0	0	0	0	0	0	0	0	0	پۈركۈش
spread	0	0	0	0	0	0	0	0	0	0	تارقالدى
spree	0	0	0	0	0	1	0	0	0	0	spree
sprinkling	0	0	0	0	0	0	0	0	0	0	چېچىش
sprite	0	0	0	1	0	1	0	0	0	0	sprite
sprout	0	0	0	0	0	0	0	0	0	0	بىخ
spruce	0	0	0	0	0	0	1	0	0	0	چىلان
spur	0	0	0	1	0	0	0	0	0	0	spur
spurious	0	0	1	0	0	1	0	0	0	0	spurious
spurred	0	0	0	0	0	0	0	0	0	0	spurred
spurt	0	0	0	0	0	0	0	0	0	0	spurt
spy	0	0	0	0	0	0	0	0	0	0	جاسۇس
squad	0	0	0	0	0	0	0	0	0	0	ئەترەت
squadron	0	0	0	0	0	0	0	0	0	0	ئەترەت
squall	0	0	0	1	0	1	0	1	0	0	squall
squamous	0	0	0	0	0	0	0	0	0	0	squamous
square	0	0	0	0	0	0	0	0	0	0	كۋادرات
squat	0	0	0	0	0	0	0	0	0	0	زوڭزىيىپ ئولتۇرۇش
squatter	0	0	0	0	0	1	0	0	0	0	squatter
squeak	0	0	0	0	0	0	0	0	0	0	سايراش
squeal	0	0	0	0	0	0	0	0	0	0	دەپ ۋارقىراش
squeamish	0	0	1	1	0	1	0	0	0	0	قىڭغىر
squeeze	0	0	0	0	0	0	0	0	0	0	قىسىش
squeezing	0	0	0	0	0	0	0	0	0	0	قىسىش
squelch	1	0	1	0	0	1	0	0	0	0	squelch
squint	0	0	0	0	0	0	0	0	0	0	squint
squire	0	0	0	0	0	0	0	0	0	0	squire
squirm	0	0	1	0	0	1	0	0	0	0	squirm
squirrel	0	0	0	0	0	0	0	0	0	0	كەركىدان
squirt	0	0	0	0	0	0	0	0	0	0	squirt
stab	1	0	0	1	0	1	0	1	1	0	پىچاق
