English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Amharic Word
rotor	0	0	0	0	0	0	0	0	0	0	rotor
rotting	0	0	1	0	0	1	0	0	0	0	መበስበስ
rouge	0	0	0	0	0	0	0	0	0	0	ሩዥ
rough	0	0	0	0	0	0	0	0	0	0	ሻካራ
roughly	0	0	0	0	0	0	0	0	0	0	በግምት
roughness	0	0	0	0	0	1	0	0	0	0	ሻካራነት
roulette	0	1	0	0	0	0	0	0	0	0	ሩሌት
round	0	0	0	0	0	0	0	0	0	0	ክብ
roundabout	0	0	0	0	0	0	0	0	0	0	አደባባዩ
rounded	0	0	0	0	0	0	0	0	0	0	የተጠጋጋ
roundup	0	0	0	0	0	0	0	0	0	0	ማጠጋጋት
rouse	0	0	0	0	0	0	0	0	0	0	ቀስቅስ
rouser	0	0	0	0	0	0	0	0	0	0	ቀስቃሽ
rousing	0	0	0	0	0	0	0	0	0	0	ቀስቃሽ
rout	0	0	0	0	0	1	0	0	0	0	ጥፋት
route	0	0	0	0	0	0	0	0	0	0	መንገድ
routine	0	0	0	0	0	0	1	0	0	1	መደበኛ
rover	0	0	0	0	0	0	0	0	0	0	ሮቨር
roving	0	0	0	0	0	0	0	0	0	0	መዞር
row	1	0	0	0	0	1	0	0	0	0	ረድፍ
rowdy	0	0	0	0	0	1	0	0	0	0	ባለጌ
royal	0	0	0	0	0	0	0	0	0	0	ንጉሣዊ
royalty	0	0	0	0	0	0	1	0	0	0	ሮያልቲ
rub	0	0	0	0	0	0	0	0	0	0	ማሸት
rubber	0	0	0	0	0	0	0	0	0	0	ላስቲክ
rubbers	0	0	0	0	0	0	0	0	0	0	ጎማዎች
rubbing	0	0	0	0	0	0	0	0	0	0	ማሸት
rubbish	0	0	1	0	0	1	0	0	0	0	ቆሻሻ
rubble	0	0	0	1	0	1	0	1	0	0	ፍርስራሽ
rubric	0	0	0	0	0	0	1	0	0	0	ጽሑፍ
ruby	0	0	0	0	0	0	0	0	0	0	ሩቢ
rudder	0	0	0	0	0	0	0	0	0	0	መሪ
ruddy	0	0	0	0	0	0	0	0	0	0	ቀላ ያለ
rudimentary	0	0	0	0	0	0	0	0	0	0	መሠረታዊ
rudiments	0	0	0	0	0	0	0	0	0	0	መሠረታዊ ነገሮች
rue	0	0	0	0	0	1	0	1	0	0	rue
ruff	0	0	0	0	0	0	0	0	0	0	ሩፍ
ruffle	0	0	0	0	0	1	0	0	0	0	መሰባበር
rug	0	0	0	0	0	0	0	0	0	0	ምንጣፍ
rugged	0	0	0	0	0	1	0	0	0	0	ወጣ ገባ
ruin	0	0	0	1	0	1	0	1	0	0	ማበላሸት
ruined	1	0	1	1	0	1	0	1	0	0	ተበላሽቷል
ruinous	1	0	1	1	0	1	0	1	0	0	አጥፊ
ruins	0	0	0	0	0	0	0	0	0	0	ፍርስራሾች
rule	0	0	0	1	0	0	0	0	0	1	ደንብ
ruler	0	0	0	0	0	0	0	0	0	0	ገዢ
ruling	0	0	0	0	0	0	0	0	0	0	ገዢ
rum	0	0	0	0	0	0	0	0	0	0	rum
rumble	0	0	0	0	0	0	0	0	0	0	መጮህ
rummage	0	0	0	0	0	0	0	0	0	0	ራማጅ
rumor	0	0	0	0	0	1	0	1	0	0	አሉባልታ
rumored	0	0	0	0	0	0	0	0	0	0	ተወራ
rump	0	0	0	0	0	0	0	0	0	0	እብጠት
runaway	0	0	0	0	0	1	0	1	0	0	ሩጥ
runes	0	0	0	0	0	0	0	0	0	0	runes
rung	0	0	0	0	0	0	0	0	0	0	መሮጥ
runner	0	0	0	0	0	0	0	0	0	0	ሯጭ
running	0	0	0	0	0	0	0	0	0	0	መሮጥ
runway	0	0	0	0	0	0	0	0	0	0	መሮጫ መንገድ
rupture	0	0	0	1	0	1	0	1	1	0	ስብራት
rural	0	0	0	0	0	0	0	0	0	0	ገጠር
ruse	0	0	0	0	0	1	0	0	0	0	ማጭበርበር
rush	0	0	0	0	0	0	0	0	0	0	መጣደፍ
rust	0	0	0	0	0	1	0	0	0	0	ዝገት
rustic	0	0	0	0	0	0	0	0	0	0	ገጠር
rustle	0	0	0	0	0	0	0	0	0	0	ዝገት
rusty	0	0	0	0	0	1	0	0	0	0	ዝገት
rut	0	0	0	0	0	0	0	0	0	0	ሩት
ruth	0	0	0	0	0	0	1	0	0	0	ሩት
ruthless	1	0	1	1	0	1	0	0	0	0	ጨካኝ
rye	0	0	0	0	0	0	0	0	0	0	አጃ
saber	1	0	0	1	0	1	0	0	0	0	ሳበር
sable	0	0	0	0	0	0	0	0	0	0	ሰሊጥ
sabotage	1	0	1	1	0	1	0	1	1	0	ማበላሸት
sac	0	0	0	0	0	0	0	0	0	0	ከረጢት
sack	0	0	0	0	0	0	0	0	0	0	ጆንያ
sacrament	0	0	0	0	0	0	0	0	0	0	ቅዱስ ቁርባን
sacred	0	0	0	0	0	0	0	0	0	0	የተቀደሰ
sacrifices	0	0	1	1	0	1	0	1	0	0	መስዋዕትነት
saddle	0	0	0	0	0	0	0	0	0	0	ኮርቻ
sadly	0	0	0	0	0	1	0	1	0	0	በሚያሳዝን ሁኔታ
sadness	0	0	0	0	0	1	0	1	0	1	ሀዘን
safe	0	0	0	0	1	0	1	0	0	1	አስተማማኝ
safeguard	0	0	0	0	0	0	1	0	0	1	ጥበቃ
safekeeping	0	0	0	0	0	0	0	0	0	1	ጥበቃ ማድረግ
safety	0	0	0	0	0	0	0	0	0	0	ደህንነት
saffron	0	0	0	0	0	0	0	0	0	0	ሳፍሮን
sag	0	0	0	1	0	1	0	0	0	0	ሳግ
saga	0	0	0	0	0	0	0	0	0	0	ሳጋ
sage	0	0	0	0	0	0	1	0	0	1	ጠቢብ
sail	0	0	0	0	0	0	0	0	0	0	በመርከብ ተሳፈሩ
sailing	0	0	0	0	0	0	0	0	0	0	በመርከብ መጓዝ
sailor	0	0	0	0	0	0	0	0	0	0	መርከበኛ
saint	0	1	0	0	1	0	1	0	1	1	ቅዱስ
saintly	0	1	0	0	1	0	1	0	1	1	ቅዱስ
salad	0	0	0	0	0	0	0	0	0	0	ሰላጣ
salamander	0	0	0	0	0	0	0	0	0	0	ሳላማንደር
salary	0	1	0	0	1	0	1	0	0	1	ደሞዝ
sale	0	0	0	0	0	0	0	0	0	0	ሽያጭ
salesman	0	0	0	0	0	0	0	0	0	0	ሻጭ
salient	0	0	0	0	0	0	1	0	0	0	ጎበዝ
saline	0	0	0	0	0	0	0	0	0	0	ሳላይን
saliva	0	1	0	0	0	0	0	0	0	0	ምራቅ
sally	0	0	0	0	0	0	0	0	1	0	ሳሊ
salon	0	0	0	0	0	0	0	0	0	0	ሳሎን
saloon	1	0	0	0	0	0	0	0	0	0	ሳሎን
salt	0	0	0	0	0	0	0	0	0	0	ጨው
salty	0	0	0	0	0	0	0	0	0	0	ጨዋማ
salutary	0	0	0	0	1	0	1	0	0	1	ሰላምታ ሰጪ
salutation	0	0	0	0	0	0	0	0	0	0	ሰላምታ
salute	0	0	0	0	1	0	1	0	0	0	ሰላምታ
salvage	0	0	0	0	0	0	0	0	0	0	ማዳን
salvation	0	1	0	0	1	0	1	0	0	1	መዳን
salve	0	0	0	0	0	0	1	0	0	0	ማዳን
samba	0	0	0	0	0	0	0	0	0	0	ሳምባ
sameness	0	0	0	0	0	0	0	0	0	0	ተመሳሳይነት
samurai	0	0	0	1	0	0	1	0	0	0	ሳሙራይ
sanctification	0	0	0	0	1	0	1	0	0	1	መቀደስ
sanctified	0	0	0	0	0	0	0	0	0	0	የተቀደሰ
sanctify	0	1	0	0	1	0	1	1	1	1	ቀድሱ
sanction	0	0	0	0	0	0	0	0	0	0	ማዕቀብ
sanctioned	0	0	0	0	0	0	0	0	0	0	ማዕቀብ ተጥሎበታል።
sanctity	0	0	0	0	0	0	0	0	0	0	ቅድስና
sanctuary	0	1	0	0	1	0	1	0	0	1	መቅደስ
sand	0	0	0	0	0	0	0	0	0	0	አሸዋ
sandal	0	0	0	0	0	0	0	0	0	0	ጫማ
sander	0	0	0	0	0	0	0	0	0	0	sander
sands	0	0	0	0	0	0	0	0	0	0	አሸዋዎች
sandy	0	0	0	0	0	0	0	0	0	0	አሸዋማ
sane	0	0	0	0	0	0	0	0	0	0	ጤነኛ
sanguine	0	0	0	0	0	0	1	0	0	0	sanguine
sanitary	0	0	0	0	0	0	1	0	0	0	የንፅህና አጠባበቅ
sanity	0	0	0	0	0	0	0	0	0	0	ጤናማነት
sans	0	0	0	0	0	0	0	0	0	0	ሳንስ
sap	0	0	0	0	0	1	0	1	0	0	ጭማቂ
sapphire	0	0	0	0	0	0	0	0	0	0	ሰንፔር
sappy	0	0	0	0	0	0	0	0	0	1	ሳፒ
sarcasm	1	0	1	0	0	1	0	1	0	0	ስላቅ
sarcoma	0	0	0	1	0	1	0	1	0	0	sarcoma
sardonic	0	0	0	0	0	1	0	0	0	0	ሳርዶኒክ
sash	0	0	0	0	0	0	0	0	0	0	መቀነት
satanic	1	0	0	0	0	1	0	0	0	0	ሰይጣናዊ
satchel	0	0	0	0	0	0	0	0	0	0	ከረጢት
sate	0	0	0	0	0	0	0	0	0	0	sate
satellite	0	0	0	0	0	0	0	0	0	0	ሳተላይት
satin	0	0	0	0	0	0	1	0	0	0	ሳቲን
satire	0	0	0	0	0	0	0	0	0	0	አሽሙር
satirical	0	0	0	0	0	0	0	0	0	0	ሳትሪካል
satisfaction	0	0	0	0	0	0	0	0	0	0	እርካታ
satisfactorily	0	0	0	0	0	0	1	0	0	0	በአጥጋቢ ሁኔታ
satisfied	0	0	0	0	1	0	1	0	0	0	ረክቻለሁ
saturate	0	0	0	0	0	0	0	0	0	0	ማርካት
saturated	0	0	1	0	0	1	0	0	0	0	ጠገበ
saturation	0	0	0	0	0	0	0	0	0	0	ሙሌት
sauce	0	0	0	0	0	0	0	0	0	0	ወጥ
saucepan	0	0	0	0	0	0	0	0	0	0	ድስት
saucer	0	0	0	0	0	0	0	0	0	0	ሳውሰር
saucy	0	0	0	0	0	0	0	0	0	0	sacy
sauerkraut	0	0	0	0	0	0	0	0	0	0	sauerkraut
sauna	0	0	0	0	0	0	0	0	0	0	ሳውና
savage	1	0	0	1	0	1	0	0	0	0	አረመኔ
savagery	1	0	0	1	0	1	0	0	0	0	አረመኔነት
savanna	0	0	0	0	0	0	0	0	0	0	ሳቫና
save	0	0	0	0	1	0	1	0	0	1	ማስቀመጥ
saving	0	0	0	0	0	0	0	0	0	0	በማስቀመጥ ላይ
savings	0	0	0	0	0	0	1	0	0	0	ቁጠባዎች
savor	0	1	1	0	1	0	1	1	0	1	ጣዕም
savory	0	0	0	0	0	0	1	0	0	0	ጣፋጭ
savvy	0	0	0	0	0	0	1	0	0	0	አዋቂ
sawdust	0	0	0	0	0	0	0	0	0	0	ሰገራ
sax	0	0	0	0	0	0	0	0	0	0	ሳክስ
saxophone	0	0	0	0	0	0	0	0	0	0	ሳክስፎን
scab	0	0	0	0	0	1	0	0	0	0	እከክ
scabbard	0	0	0	0	0	0	0	0	0	0	ቅሌት
scaffold	0	0	0	1	0	1	0	0	0	0	ስካፎልድ
scaffolding	0	0	0	0	0	0	0	0	0	0	ስካፎልዲንግ
scale	0	0	0	0	0	0	0	0	0	0	ልኬት
scales	0	0	0	0	0	0	0	0	0	0	ሚዛኖች
scallop	0	0	0	0	0	0	0	0	0	0	ስካሎፕ
scalp	0	0	0	0	0	0	0	0	0	0	የራስ ቆዳ
scalpel	0	0	0	1	0	1	0	0	0	0	ቅሌት
scaly	0	0	0	0	0	1	0	0	0	0	ቅርፊት
scan	0	0	0	0	0	0	0	0	0	0	ቅኝት
scandal	0	0	0	1	0	1	0	0	0	0	ቅሌት
scandalous	1	0	0	0	0	1	0	0	0	0	አሳፋሪ
scanty	0	0	0	0	0	1	0	0	0	0	ትንሽ
scape	0	0	0	0	0	0	0	0	0	0	ቅርፊት
scapegoat	1	0	0	1	0	1	0	0	0	0	ስካፔት
scar	1	0	1	1	0	1	0	1	0	0	ጠባሳ
scarab	0	0	0	0	0	0	0	0	0	0	scarab
scarce	0	0	0	1	0	1	0	1	0	0	ብርቅዬ
scarcely	0	0	0	0	0	1	0	1	0	0	በጭንቅ
scarcity	1	0	0	1	0	1	0	1	0	0	እጥረት
scare	1	1	0	1	0	1	0	0	1	0	ማስፈራራት
scarecrow	0	0	0	1	0	1	1	0	0	0	scarecrow
scarf	0	0	0	0	0	0	0	0	0	0	መሀረብ
scarlet	0	0	0	0	0	0	0	0	0	0	ቀይ ቀለም
scatter	0	0	0	0	0	0	0	0	0	0	መበተን
scattered	0	0	0	0	0	0	0	0	0	0	የተበታተነ
scattering	0	0	0	0	0	0	0	0	0	0	መበተን
scavenger	0	0	0	0	0	1	0	0	0	0	አጭበርባሪ
scene	0	0	0	0	0	0	0	0	0	0	ትዕይንት
scenery	0	0	0	0	0	0	0	0	0	0	የመሬት ገጽታ
scenic	0	0	0	0	0	0	0	0	0	0	ትዕይንት
scent	0	0	0	0	0	0	0	0	0	0	ሽታ
sceptical	0	0	0	0	0	0	0	0	0	1	ተጠራጣሪ
scepticism	0	0	0	0	0	0	0	0	0	0	ጥርጣሬ
schematic	0	0	0	0	0	0	0	0	0	0	schematic
scheme	0	0	0	0	0	1	0	0	0	0	እቅድ
schism	1	0	0	0	0	1	0	0	0	0	መከፋፈል
schizophrenia	1	0	1	1	0	1	0	1	0	0	ስኪዞፈሪንያ
scholar	0	0	0	0	0	0	1	0	0	0	ምሁር
scholarly	0	0	0	0	0	0	0	0	0	0	ምሁር
scholarship	0	0	0	0	1	0	1	0	0	0	ስኮላርሺፕ
school	0	0	0	0	0	0	0	0	0	1	ትምህርት ቤት
schoolboy	0	0	0	0	0	0	0	0	0	0	የትምህርት ቤት ልጅ
schooling	0	0	0	0	0	0	0	0	0	0	ትምህርት ቤት
schoolmaster	0	0	0	0	0	0	0	0	0	0	የትምህርት ቤት መምህር
schooner	0	0	0	0	0	0	0	0	0	0	ሾነር
sciatica	0	0	0	0	0	1	0	0	0	0	sciatica
science	0	0	0	0	0	0	0	0	0	0	ሳይንስ
scientific	0	0	0	0	0	0	1	0	0	1	ሳይንሳዊ
scientist	0	1	0	0	0	0	1	0	0	1	ሳይንቲስት
scintilla	0	0	0	0	0	0	1	0	0	0	scintilla
scintillation	0	0	0	0	0	0	0	0	0	0	scintillation
scintillator	0	0	0	0	0	0	0	0	0	0	scintillator
scion	0	0	0	0	0	0	0	0	0	0	ssion
scissors	0	0	0	0	0	0	0	0	0	0	መቀሶች
scoff	1	0	1	0	0	1	0	0	0	0	ማሾፍ
scold	1	0	1	1	0	1	0	1	0	0	ስድብ
scolding	1	0	0	0	0	1	0	0	0	0	ስድብ
scoop	0	0	0	0	0	0	0	0	0	0	ስካፕ
scope	0	0	0	0	0	0	0	0	0	0	ስፋት
scorching	1	0	0	0	0	1	0	0	0	0	የሚያቃጥል
score	0	1	0	0	1	0	1	0	1	0	ነጥብ
scores	0	0	0	0	0	0	0	0	0	0	ውጤቶች
scorn	1	0	0	0	0	1	0	0	0	0	ንቀት
scorpion	1	0	1	1	0	1	0	0	1	0	ጊንጥ
scotch	0	0	0	0	0	1	0	0	0	0	ስኮትች
scoundrel	1	0	1	1	0	1	0	0	0	1	ቅሌት
scour	0	0	0	0	0	0	0	0	0	0	ስከር
scourge	1	0	0	1	0	1	0	1	0	0	መቅሰፍት
scout	0	0	0	0	0	0	0	0	0	0	ስካውት
scrabble	0	0	0	0	0	0	0	0	0	0	መቧጠጥ
scramble	0	0	0	0	0	0	0	0	0	0	መቧጨር
scrambling	0	0	0	0	0	1	0	0	0	0	መተራመስ
scrape	0	0	0	0	0	0	0	0	0	0	መፋቅ
scrapie	1	0	0	1	0	1	0	1	0	0	መቧጠጥ
scraping	0	0	0	0	0	0	0	0	0	0	መፋቅ
scratch	0	0	0	0	0	0	0	0	0	0	ጭረት
scream	1	0	1	1	0	1	0	0	1	0	መጮህ
screaming	1	0	1	1	0	1	0	0	0	0	መጮህ
screech	0	0	0	1	0	1	0	0	1	0	ጩኸት
screen	0	0	0	0	0	0	0	0	0	0	ስክሪን
screwdriver	0	0	0	0	0	0	0	0	0	0	screwdriver
screwed	1	0	0	0	0	1	0	0	0	0	ተበላሽቷል
scribble	0	0	0	0	0	0	0	0	0	0	መፃፍ
scribe	0	0	0	0	0	0	1	0	0	0	ጸሐፊ
scrimmage	0	0	0	0	0	1	0	0	1	0	ጩኸት
scrip	0	0	0	0	0	0	0	0	0	0	ስክሪፕት
script	0	0	0	0	0	0	1	0	0	0	ስክሪፕት
scriptural	0	0	0	0	0	0	0	0	0	0	መጽሐፍ ቅዱሳዊ
scripture	0	0	0	0	0	0	0	0	0	1	ቅዱሳት መጻሕፍት
scroll	0	0	0	0	0	0	0	0	0	0	ሸብልል
scrub	0	0	1	0	0	1	0	0	0	0	መፋቅ
scrumptious	0	0	0	0	0	0	1	0	0	0	ተንኮለኛ
scrupulous	0	0	0	0	0	0	0	0	0	0	ብልህ
scrutinize	0	1	0	0	0	1	0	0	0	0	መመርመር
scrutiny	0	0	0	0	0	1	0	0	0	0	መመርመር
sculptor	0	0	0	0	0	0	0	0	0	0	ቀራፂ
sculpture	0	0	0	0	0	0	1	0	0	0	ቅርጻቅርጽ
sculptured	0	0	0	0	0	0	0	0	0	0	የተቀረጸ
scum	0	0	1	0	0	1	0	0	0	0	ቅሌት
sea	0	0	0	0	0	0	1	0	0	0	ባሕር
seaboard	0	0	0	0	0	0	0	0	0	0	የባህር ሰሌዳ
seal	0	0	0	0	0	0	1	0	0	1	ማተም
seals	0	0	0	0	0	0	0	0	0	1	ማኅተሞች
seam	0	0	0	0	0	0	0	0	0	0	ስፌት
seaman	0	0	0	0	0	0	0	0	0	0	መርከበኛ
seamless	0	0	0	0	0	0	0	0	0	0	እንከን የለሽ
seamstress	0	0	0	0	0	0	0	0	0	0	የልብስ ስፌት ሴት
seaport	0	0	0	0	0	0	0	0	0	0	የባህር ወደብ
sear	0	0	0	0	0	1	0	0	0	0	ሰርግ
search	0	0	0	0	0	0	0	0	0	0	ፍለጋ
searching	0	0	0	0	0	0	0	0	0	0	መፈለግ
seared	0	0	0	0	0	0	0	0	0	0	የተጠማዘዘ
seaside	0	0	0	0	0	0	0	0	0	0	የባህር ዳርቻ
season	0	0	0	0	0	0	0	0	0	0	ወቅት
seasoned	0	0	0	0	0	0	1	0	0	0	የተቀመመ
seasoning	0	0	0	0	0	0	0	0	0	0	ማጣፈጫ
seat	0	0	0	0	0	0	0	0	0	0	መቀመጫ
secession	0	0	0	0	0	1	0	0	0	0	መገንጠል
secluded	0	0	0	0	0	1	0	1	0	0	የተገለለ
seclusion	0	0	0	1	0	1	1	0	0	0	መገለል
secondary	0	0	0	0	0	0	0	0	0	0	ሁለተኛ ደረጃ
secondhand	0	0	0	0	0	1	0	0	0	0	ሁለተኛ ሰው
secrecy	0	0	0	0	0	0	0	0	1	1	ሚስጥራዊነት
secret	0	0	0	0	0	0	0	0	0	1	ምስጢር
secretariat	0	0	0	0	0	0	1	0	0	0	ሴክሬታሪያት
secretary	0	0	0	0	0	0	0	0	0	0	ጸሐፊ
secrete	0	0	1	0	0	0	0	0	0	0	ሚስጥራዊነት
secretion	0	0	1	0	0	1	0	0	0	0	ምስጢር
secretive	0	0	0	0	0	1	0	0	0	0	ሚስጥራዊ
secretly	0	0	0	0	0	0	0	0	0	0	በድብቅ
sect	0	0	0	0	0	0	0	0	0	0	ኑፋቄ
sectarian	1	0	0	1	0	1	0	0	0	0	ኑፋቄ
sectional	0	0	0	0	0	0	0	0	0	0	ከፊል
sector	0	0	0	0	0	0	0	0	0	0	ዘርፍ
secular	0	1	0	0	0	0	0	0	0	0	ዓለማዊ
secularism	0	0	0	0	0	0	0	0	0	0	ሴኩላሪዝም
securities	0	0	0	0	0	0	0	0	0	1	ዋስትናዎች
security	0	0	0	0	0	0	0	0	0	0	ደህንነት
sedan	0	0	0	0	0	0	0	0	0	0	ሰዳን
sedate	0	0	0	0	0	0	0	0	0	0	ማስታገሻ
sedative	0	0	0	0	0	0	0	0	0	0	ማስታገሻ
sedentary	0	0	0	0	0	0	0	0	0	0	የማይንቀሳቀስ
sedge	0	0	0	0	0	0	0	0	0	0	ሴጅ
sediment	0	0	0	0	0	0	0	0	0	0	ደለል
sedimentary	0	0	0	0	0	0	0	0	0	0	sedimentary
sedition	1	0	0	0	0	1	0	1	0	0	አመጽ
seduce	0	0	0	0	0	1	0	0	0	0	ማታለል
seducing	0	0	0	0	0	0	0	0	0	0	ማታለል
seduction	0	0	0	0	0	1	0	0	0	0	ማታለል
seductive	0	1	0	0	0	0	0	0	0	0	አሳሳች
seed	0	0	0	0	0	0	0	0	0	0	ዘር
seedling	0	0	0	0	0	0	0	0	0	0	ችግኝ
seek	0	1	0	0	0	0	0	0	0	0	መፈለግ
seeker	0	0	0	0	0	0	0	0	0	0	ፈላጊ
seemingly	0	0	0	0	0	0	0	0	0	0	የሚመስለው
seer	0	0	0	0	0	0	0	0	0	0	ባለ ራእይ
seething	0	0	0	0	0	0	0	0	0	0	ማቃጠል
segment	0	0	0	0	0	0	0	0	0	0	ክፍል
segregate	1	0	1	0	0	1	0	1	0	0	መለያየት
segregated	0	0	0	0	0	1	0	0	0	0	ተለያይቷል።
segregation	0	0	0	0	0	0	0	0	0	0	መለያየት
seize	0	0	0	1	0	1	0	0	0	0	ያዝ
seizure	0	0	0	1	0	0	0	0	0	0	መናድ
seldom	0	0	0	0	0	0	0	0	0	0	አልፎ አልፎ
select	0	0	0	0	0	0	0	0	0	0	ይምረጡ
selection	0	0	0	0	0	0	0	0	0	0	ምርጫ
selfish	1	0	1	0	0	1	0	0	0	0	ራስ ወዳድ
selfishness	0	0	0	0	0	1	0	0	0	0	ራስ ወዳድነት
sell	0	0	0	0	0	0	0	0	0	0	መሸጥ
seller	0	0	0	0	0	0	0	0	0	0	ሻጭ
semaphore	0	0	0	0	0	0	0	0	0	0	semaphore
semblance	0	0	0	0	0	0	0	0	0	0	መልክ
semen	0	0	0	0	0	0	0	0	0	0	የዘር ፈሳሽ
semicolon	0	0	0	0	0	0	0	0	0	0	ሴሚኮሎን
seminal	0	0	0	0	0	0	0	0	0	0	ሴሚናል
seminar	0	0	0	0	0	0	0	0	0	0	ሴሚናር
seminary	0	0	0	0	0	0	0	0	0	0	ሴሚናሪ
semiotics	0	0	0	0	0	0	0	0	0	0	ሴሚዮቲክስ
senate	0	0	0	0	0	0	0	0	0	1	ሴኔት
senator	0	0	0	0	0	0	0	0	0	0	ሴናተር
send	0	0	0	0	0	0	0	0	0	0	መላክ
senescence	0	0	0	0	0	0	0	0	0	0	ሰኔስሴስ
senile	0	0	0	1	0	1	0	1	0	0	አረጋዊ
senior	0	0	0	0	0	0	0	0	0	0	ከፍተኛ
seniority	0	0	0	0	0	0	1	0	0	1	ከፍተኛ ደረጃ
sensation	0	0	0	0	0	0	0	0	0	0	ስሜት
sensational	0	0	0	0	1	0	1	0	0	0	ስሜት ቀስቃሽ
sense	0	0	0	0	0	0	1	0	0	0	ስሜት
senseless	1	0	1	1	0	1	0	1	1	0	ትርጉም የለሽ
senses	0	0	0	0	0	0	0	0	0	0	ስሜት
sensibility	0	0	0	0	0	0	1	0	0	0	አስተዋይነት
sensibly	0	0	0	0	0	0	1	0	0	0	በማስተዋል
sensitive	0	0	0	0	0	0	0	0	0	0	ስሜታዊ
sensory	0	0	0	0	0	0	0	0	0	0	ስሜታዊ
sensual	0	1	0	0	1	1	1	0	1	1	ስሜት ቀስቃሽ
sensuality	0	1	0	0	1	0	1	0	0	0	ስሜታዊነት
sensuous	0	0	0	0	1	0	1	0	0	0	ስሜት ቀስቃሽ
sentence	1	1	1	1	0	1	0	1	0	0	ዓረፍተ ነገር
sentient	0	0	0	0	0	0	0	0	0	0	ስሜት ያለው
sentiment	0	0	0	0	0	0	0	0	0	0	ስሜት
sentimental	0	0	0	0	0	0	1	0	0	0	ስሜታዊ
sentimentality	0	0	0	0	0	0	1	0	0	0	ስሜታዊነት
sentinel	0	0	0	0	0	0	1	0	0	1	ሴንትነል
sentry	0	0	0	0	0	0	0	0	0	1	ጠባቂ
separable	0	0	0	0	0	0	0	0	0	0	ሊለያይ የሚችል
separate	0	0	0	0	0	0	0	0	0	0	መለያየት
separately	0	0	0	0	0	0	0	0	0	0	በተናጠል
separation	0	0	0	0	0	0	0	0	0	0	መለያየት
separatist	1	0	1	0	0	1	0	0	0	0	ተገንጣይ
sepia	0	0	0	0	0	0	0	0	0	0	ሴፒያ
sepsis	0	0	0	1	0	1	0	1	0	0	ሴስሲስ
sept	0	0	0	0	0	0	0	0	0	0	ሴፕቴምበር
septic	0	0	1	0	0	1	0	0	0	0	ሴፕቲክ
septum	0	0	0	0	0	0	0	0	0	0	ሴፕተም
sequel	0	1	0	0	0	0	0	0	0	0	ተከታይ
sequence	0	0	0	0	0	0	0	0	0	0	ቅደም ተከተል
sequent	0	0	0	0	0	0	0	0	0	0	ተከታታይ
sequestered	0	0	0	0	0	0	0	0	0	0	ተከታይ
sequestration	0	0	0	0	0	1	0	1	0	0	መለያየት
serene	0	0	0	0	0	1	0	0	0	1	የተረጋጋ
serenity	0	1	0	0	1	0	1	0	0	1	መረጋጋት
sergeant	0	0	0	0	0	0	0	0	0	0	ሳጅንን።
serial	0	1	0	0	0	0	0	0	0	0	ተከታታይ
series	0	0	0	0	0	0	0	0	0	1	ተከታታይ
serif	0	0	0	0	0	0	0	0	0	0	ሰሪፍ
seriousness	0	0	0	1	0	0	0	1	0	0	አሳሳቢነት
sermon	0	0	0	0	0	0	1	0	0	1	ስብከት
serpent	0	0	1	1	0	1	0	0	0	0	እባብ
serpentine	0	0	0	0	0	0	0	0	0	0	እባብ
serrated	0	0	0	0	0	0	0	0	0	0	የተጠረጠረ
serum	0	0	0	0	0	0	1	0	0	0	ሴረም
servant	0	0	0	0	0	1	0	0	0	1	አገልጋይ
serve	0	0	0	0	0	1	0	0	0	1	ማገልገል
service	0	0	0	0	0	0	0	0	0	0	አገልግሎት
serviceable	0	0	0	0	0	0	0	0	0	0	አገልግሎት የሚሰጥ
servile	0	0	1	1	0	1	0	1	0	0	አገልጋይ
servitude	0	0	0	0	0	1	0	0	0	0	አገልጋይነት
sess	0	0	0	0	0	0	0	0	0	0	ሴስ
session	0	0	0	0	0	0	0	0	0	0	ክፍለ ጊዜ
sessions	0	0	0	0	0	0	0	0	0	0	ክፍለ ጊዜዎች
set	0	0	0	0	0	0	0	0	0	0	አዘጋጅ
setback	0	0	0	0	0	1	0	1	0	0	ውድቀት
sett	0	0	0	0	0	0	0	0	0	0	ስብስብ
setter	0	0	0	0	0	0	0	0	0	0	አዘጋጅ
settle	0	0	0	0	0	0	0	0	0	0	እልባት
settled	0	0	0	0	0	0	0	0	0	0	ተረጋጋ
settler	0	0	0	0	0	0	0	0	0	0	ሰፋሪ
settlor	0	0	0	1	0	0	1	0	0	0	ሰፋሪ
seventh	0	0	0	0	0	0	0	0	0	0	ሰባተኛ
seventy	0	0	0	0	0	0	0	0	0	0	ሰባ
sever	0	0	0	0	0	1	0	0	0	0	ሴቨር
severable	0	0	0	0	0	0	0	0	0	0	ሊለያይ የሚችል
severally	0	0	0	0	0	0	0	0	0	0	በተናጠል
severance	0	0	0	0	0	0	0	1	0	0	መለያየት
severely	0	0	0	0	0	0	0	0	0	0	በከባድ
severity	0	0	0	0	0	0	0	0	0	0	ክብደት
sew	0	0	0	0	0	0	0	0	0	0	መስፋት
sewage	0	0	1	0	0	1	0	0	0	0	የፍሳሽ ማስወገጃ
sewer	0	0	1	0	0	0	0	0	0	0	የፍሳሽ ማስወገጃ
sewerage	0	0	1	0	0	1	0	0	0	0	የፍሳሽ ማስወገጃ
