English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Turkmen Word
suckling	0	0	0	0	0	0	0	0	0	0	emdirmek
suction	0	0	0	0	0	0	0	0	0	0	emdirmek
sudden	0	0	0	0	0	0	0	0	1	0	duýdansyz
suddenly	0	0	0	0	0	0	0	0	1	0	birden
sue	1	0	0	0	0	1	0	1	0	0	suda bermek
suffer	0	0	0	0	0	1	0	0	0	0	ejir çekmeli
sufferer	0	0	0	1	0	1	0	1	0	0	ejir çekýän
suffering	0	0	1	1	0	1	0	1	0	0	ejir çekýär
suffice	0	0	0	0	0	0	0	0	0	0	ýeterlik
sufficiency	0	0	0	0	0	0	1	0	0	0	ýeterliklik
sufficient	0	0	0	0	0	0	0	0	0	0	ýeterlik
sufficiently	0	0	0	0	0	0	0	0	0	0	ýeterlik
suffix	0	0	0	0	0	0	0	0	0	0	goşulmasy
suffocating	0	0	1	1	0	1	0	1	0	0	demikmek
suffocation	1	0	0	1	0	1	0	0	0	0	demikmek
sugar	0	0	0	0	0	0	1	0	0	0	şeker
suggest	0	0	0	0	0	0	0	0	0	1	teklip ediň
suggestion	0	0	0	0	0	0	0	0	0	0	teklip
suggestive	0	0	0	0	0	0	0	0	0	0	teklip edýär
suicidal	1	0	1	1	0	1	0	1	0	0	öz janyna kast etmek
suicide	1	0	0	1	0	1	0	1	0	0	öz janyna kast etmek
suit	0	0	0	0	0	0	0	0	0	0	kostýum
suitable	0	0	0	0	0	0	1	0	0	0	laýyk gelýär
suite	0	0	0	0	0	0	0	0	0	0	toplum
suitor	0	0	0	0	0	0	0	0	0	0	kazyýet işi
sullen	1	0	0	0	0	1	0	1	0	0	sullen
sulphur	0	0	0	0	0	0	0	0	0	0	kükürt
sultan	0	0	0	1	0	0	0	0	0	0	soltan
sultry	0	0	0	0	0	0	1	0	0	0	sultry
sum	0	0	0	0	0	0	0	0	0	0	jemi
summarily	0	0	0	0	0	0	0	0	0	0	gysgaça
summarize	0	0	0	0	0	0	0	0	0	0	jemlemek
summary	0	0	0	0	0	0	0	0	0	0	gysgaça mazmun
summation	0	0	0	0	0	0	0	0	0	0	jemlemek
summer	0	0	0	0	0	0	0	0	0	0	tomus
summit	0	0	0	0	0	0	0	0	0	0	sammit
summon	0	0	0	0	0	0	0	0	0	0	çagyr
summons	0	0	0	0	0	1	0	0	0	0	çagyrmak
sumo	0	0	0	0	0	0	0	0	0	0	sumo
sump	0	0	1	0	0	0	0	0	0	0	sump
sumptuous	0	0	0	0	0	0	0	0	0	0	ulumsy
sun	0	1	0	0	1	0	1	0	1	1	gün
sunbeam	0	0	0	0	0	0	0	0	0	0	gün şöhlesi
sundial	0	1	0	0	0	0	0	0	0	1	sundial
sundown	0	0	0	0	0	0	0	0	0	0	gün ýaşar
sundry	0	0	0	0	0	0	0	0	0	0	sundry
sunglass	0	0	0	0	0	0	0	0	0	0	äýnek
sunglasses	0	0	0	0	0	0	0	0	0	0	äýnek
sunk	0	0	1	1	0	1	0	1	0	0	batdy
sunless	0	0	0	0	0	0	0	0	0	0	güneşsiz
sunlight	0	0	0	0	0	0	0	0	0	0	gün şöhlesi
sunny	0	1	0	0	1	0	1	0	1	0	güneşli
sunrise	0	0	0	0	0	0	0	0	0	0	gün dogmagy
sunset	0	1	0	0	0	0	1	0	0	0	gün ýaşmagy
sunshine	0	0	0	0	1	0	1	0	0	0	gün şöhlesi
superannuation	0	0	0	0	0	0	0	0	0	0	superannuation
superb	0	0	0	0	0	0	1	0	0	0	ajaýyp
superficial	0	0	0	0	0	1	0	0	0	0	ýüzleý
superfluous	0	0	0	0	0	1	0	0	0	0	artykmaç
superhuman	0	0	0	0	0	0	1	0	0	0	adatdan daşary
superimposed	0	0	0	0	0	0	0	0	0	0	üstaşyr
superintendent	0	0	0	0	0	0	0	0	0	0	gözegçi
superior	0	0	0	0	0	0	1	0	0	0	ýokary
superiority	0	0	0	0	0	0	1	0	0	0	artykmaçlygy
superlative	0	0	0	0	0	0	0	0	0	0	ajaýyp
superman	0	0	0	0	1	0	1	0	0	1	supermen
supermarket	0	0	0	0	0	0	0	0	0	0	supermarket
supernatant	0	0	0	0	0	0	0	0	0	0	adatdan daşary
supernatural	0	0	0	0	0	0	0	0	0	0	adatdan daşary
superposition	0	0	0	0	0	0	0	0	0	0	superpozisiýa
supersede	0	0	0	0	0	0	0	0	0	0	çalyşmak
superstar	0	0	0	0	1	0	1	0	0	1	super ýyldyz
superstition	0	0	0	1	0	1	1	0	0	0	yrym
superstitious	0	1	0	1	0	1	0	0	0	0	yrym
supervise	0	0	0	0	0	0	0	0	0	0	gözegçilik etmek
supervision	0	0	0	0	0	0	0	0	0	0	gözegçilik
supervisor	0	0	0	0	0	0	0	0	0	0	gözegçi
supper	0	0	0	0	0	0	0	0	0	0	agşamlyk
supplant	0	0	0	0	0	0	0	0	0	0	çalyşýan
supple	0	0	0	0	0	0	0	0	0	0	mylaýym
supplement	0	0	0	0	0	0	0	0	0	0	goşundy
supplemental	0	0	0	0	0	0	0	0	0	0	goşmaça
supplementary	0	0	0	0	0	0	0	0	0	0	goşmaça
supplication	0	0	0	0	0	0	1	0	0	1	ýalbarmak
supplies	0	0	0	0	0	0	1	0	0	0	üpjünçilik
supply	0	0	0	0	0	0	1	0	0	0	üpjünçilik
supported	0	0	0	0	0	0	1	0	0	0	goldaýar
supporter	0	0	0	0	1	0	1	0	0	1	goldawçy
supporters	0	0	0	0	0	0	0	0	0	0	tarapdarlary
supporting	0	0	0	0	0	0	1	0	0	1	goldaw berýär
suppose	0	0	0	0	0	0	0	0	0	0	çaklaň
supposing	0	0	0	0	0	0	0	0	0	0	çaklaýarys
supposition	0	0	0	0	0	0	0	0	0	0	çaklama
suppress	1	0	0	1	0	1	0	1	0	0	basmak
suppression	1	0	1	1	0	1	0	0	0	0	basyş
supremacy	1	1	0	1	1	1	1	0	1	1	ýokarylyk
supreme	0	0	0	0	0	0	1	0	0	0	iň ýokary
supremely	0	0	0	0	0	0	1	0	0	0	Iň ýokary
surcharge	1	0	0	0	0	1	0	0	0	0	goşmaça töleg
surety	0	0	0	0	0	0	1	0	0	1	kepillik
surf	0	0	0	0	0	0	0	0	0	0	serf
surface	0	0	0	0	0	0	0	0	0	0	üstü
surge	0	0	0	0	0	0	0	0	1	0	artmak
surgeon	0	0	0	0	0	0	0	0	0	0	hirurg
surgery	0	0	0	1	0	0	0	1	0	0	operasiýa
surly	1	0	1	0	0	1	0	0	0	0	surly
surmise	0	0	0	0	0	0	1	0	0	0	surmise
surname	0	0	0	0	0	0	0	0	0	0	familiýa
surpassing	0	0	0	0	0	0	1	0	0	0	artykmaç
surplus	0	0	0	0	0	0	0	0	0	0	artykmaç
surprise	0	0	0	1	1	0	1	0	1	0	geň galdyryjy
surprised	0	0	0	0	0	0	0	0	1	0	geň galdy
surprising	0	0	0	0	0	0	0	0	1	0	geň galdyryjy
surprisingly	0	1	0	0	0	0	0	0	1	0	geň galdyryjy
surrender	0	0	0	1	0	1	0	1	0	0	boýun egmek
surrendering	0	0	0	0	0	1	0	1	0	0	boýun egmek
surrogate	0	0	0	0	0	0	0	0	0	1	surogate
surround	0	1	0	0	0	1	1	0	0	0	gurşap al
surrounding	0	0	0	0	0	0	0	0	0	0	töweregi
surroundings	0	0	0	0	0	0	0	0	0	0	daş-töweregi
surveillance	0	0	0	1	0	0	0	0	0	0	gözegçilik
survey	0	0	0	0	0	0	0	0	0	0	anket
surveying	0	0	0	0	0	0	1	0	0	0	gözleg
surveyor	0	0	0	0	0	0	0	0	0	0	gözlegçi
survival	0	0	0	0	0	0	0	0	0	0	diri galmak
survive	0	0	0	0	0	0	1	0	0	0	diri gal
surviving	0	0	0	0	0	0	0	0	0	0	diri galmak
susceptibility	0	0	0	0	0	0	0	0	0	0	duýgurlygy
susceptible	0	0	0	0	0	1	0	0	0	0	duýgur
suspect	0	0	0	1	0	1	0	0	0	0	şübheli
suspected	0	0	0	0	0	0	0	0	0	0	şübheli
suspend	0	0	0	0	0	0	0	0	0	0	togtatmak
suspended	0	0	0	0	0	0	0	0	0	0	togtadyldy
suspenders	0	0	0	0	0	0	0	0	0	0	asma enjamlar
suspense	0	1	0	1	0	0	0	0	1	0	şübhe
suspension	0	0	0	1	0	1	0	0	0	0	togtatmak
suspicion	0	0	0	1	0	1	0	0	0	0	şübhe
suspicions	0	0	0	0	0	0	0	0	0	0	şübheler
suspicious	1	1	0	0	0	1	0	0	0	0	şübheli
sustained	0	0	0	0	0	0	0	0	0	0	dowamly
sustenance	0	0	0	0	0	0	0	0	0	0	rysgal
suture	0	0	0	0	0	0	0	0	0	0	tikiş
swab	0	0	0	0	0	1	0	0	0	0	swab
swag	0	0	0	0	0	0	0	0	0	0	Stil
swagger	0	0	0	0	0	0	0	0	0	0	aldawçy
swallow	0	0	0	0	0	0	0	0	0	0	ýuwut
swamp	0	0	1	1	0	1	0	0	0	0	batgalyk
swamped	0	0	0	0	0	0	0	0	0	0	batgalyk
swampy	0	0	1	1	0	1	0	0	0	0	batgalyk
swan	0	0	0	0	0	0	0	0	0	0	akja
swap	0	0	0	0	0	0	0	0	0	0	çalyşmak
swarm	0	0	1	0	0	0	0	0	0	0	köp sanly
swarming	0	0	0	0	0	0	0	0	0	0	köpelýär
swastika	1	0	0	1	0	1	0	0	0	0	swastika
sway	0	0	0	0	0	0	0	0	0	0	sok
swear	0	0	0	0	0	0	1	0	0	1	ant iç
swearing	0	0	0	0	0	0	0	0	0	0	ant içmek
sweat	0	0	0	1	0	0	0	0	0	0	der
sweater	0	0	0	0	0	0	0	0	0	0	switer
sweating	0	0	0	0	0	0	0	0	0	0	derlemek
sweep	0	0	0	0	0	0	0	0	0	0	süpürmek
sweeping	0	0	0	0	0	0	0	0	0	0	süpürmek
sweet	0	1	0	0	1	0	1	0	1	1	süýji
sweeten	0	0	0	0	0	0	0	0	0	0	süýjüdir
sweetened	0	0	0	0	0	0	0	0	0	0	süýjüdir
sweetener	0	0	0	0	0	0	0	0	0	0	süýjüdiriji
sweetheart	0	1	0	0	1	0	1	1	0	1	söýgülim
sweetie	0	0	0	0	0	0	1	0	0	0	süýji
sweetness	0	0	0	0	0	0	1	0	0	0	süýji
sweets	0	1	0	0	1	0	1	0	0	0	süýjüler
swell	0	0	0	0	0	0	0	0	0	0	çişmek
swelling	0	0	0	1	0	1	0	0	0	0	çişmek
sweltering	0	0	0	0	0	0	0	0	0	0	çişmek
swerve	0	0	0	1	0	0	0	0	1	0	swerve
swift	0	0	0	0	0	0	1	0	0	0	çalt
swiftly	0	0	0	0	0	0	0	0	0	0	çalt
swig	0	0	1	0	0	1	0	0	0	0	swig
swim	0	1	0	1	1	0	1	0	0	0	ýüzmek
swimming	0	0	0	0	0	0	0	0	0	0	ýüzmek
swine	0	0	1	0	0	1	0	0	0	0	doňuzlar
swing	0	0	0	0	0	0	0	0	0	0	yrgyldamak
swinging	0	0	0	0	0	0	0	0	0	0	yrgyldamak
swish	0	0	0	0	0	0	0	0	0	0	swish
switch	0	0	0	0	0	0	0	0	0	0	wyklýuçatel
swivel	0	0	0	0	0	0	0	0	0	0	swivel
swollen	0	0	0	0	0	1	0	0	0	0	çişdi
swoon	0	0	0	0	0	0	0	0	0	0	swoon
swoop	0	0	0	0	0	0	0	0	0	0	swoop
sword	0	0	0	0	0	0	0	0	0	0	gylyç
syllable	0	0	0	0	0	0	0	0	0	0	bogun
syllabus	0	0	0	0	0	0	0	0	0	0	okuw meýilnamasy
symbol	0	0	0	0	0	0	0	0	0	0	nyşany
symbolic	0	0	0	0	0	0	1	0	0	0	simwoliki
symbolically	0	0	0	0	0	0	0	0	0	0	simwoliki taýdan
symbolism	0	0	0	0	0	0	0	0	0	0	simwolizm
symbolize	0	0	0	0	0	0	0	0	0	0	nyşany
symmetric	0	0	0	0	0	0	0	0	0	0	simmetrik
symmetrical	0	0	0	0	0	0	1	0	0	0	simmetrik
symmetry	0	0	0	0	1	0	1	0	0	1	simmetriýa
sympathetic	0	0	0	1	1	0	1	1	0	1	duýgudaş
sympathize	0	0	0	0	0	0	0	1	0	0	duýgudaşlyk
sympathy	0	0	0	0	0	0	1	1	0	0	duýgudaşlyk
symphony	0	1	0	0	1	0	1	0	0	0	simfoniýasy
symptom	0	0	0	0	0	1	0	0	0	0	alamaty
symptomatic	0	0	0	0	0	0	0	0	0	0	simptomatiki
synagogue	0	0	0	0	0	0	0	0	0	0	sinagoga
synchronize	0	1	0	0	1	0	1	0	1	1	sinhronlamak
synchronous	0	0	0	0	0	0	0	0	0	0	sinhron
syncope	0	0	0	1	0	1	0	1	1	0	sinkop
syndicate	0	0	0	0	0	0	0	0	0	0	sindikaty
synergistic	0	0	0	0	0	0	1	0	0	1	sinergistik
synergy	0	0	0	0	0	0	0	0	0	0	sinergiýa
synod	0	0	0	0	0	0	1	0	0	1	sinod
synonym	0	0	0	0	0	0	0	0	0	0	sinonimi
synonymous	0	0	0	1	0	1	1	0	0	1	manydaş
synopsis	0	0	0	0	0	0	0	0	0	0	synopsis
synoptic	0	0	0	0	0	0	0	0	0	0	sinoptik
syntax	0	0	0	0	0	0	0	0	0	0	sintaksis
synthesis	0	0	0	0	0	0	0	0	0	0	sintezi
synthetic	0	0	0	0	0	0	0	0	0	0	sintetiki
syringe	0	0	0	1	0	0	0	0	0	0	şpris
syrup	0	0	0	0	0	0	0	0	0	0	sirop
system	0	0	0	0	0	0	0	0	0	1	ulgamy
systematic	0	0	0	0	0	0	0	0	0	0	yzygiderli
systematically	0	0	0	0	0	0	0	0	0	0	yzygiderli
tabby	0	0	0	0	0	0	0	0	0	0	tabby
tabernacle	0	0	0	0	0	0	0	0	0	0	çadyr
table	0	0	0	0	0	0	0	0	0	0	tablisa
tableau	0	0	0	0	0	0	0	0	0	0	tablisa
tablespoon	0	0	0	0	0	0	0	0	0	0	bir nahar çemçesi
tablet	0	0	0	0	0	0	0	0	0	0	planşet
tableware	0	0	0	0	0	0	0	0	0	0	gap-gaçlar
taboo	0	0	1	1	0	1	0	0	0	0	gadagan
tabular	0	0	0	0	0	0	0	0	0	0	tablisa
tabulate	0	1	0	0	0	0	0	0	0	0	tabulýasiýa
tabulation	0	0	0	0	0	0	0	0	0	0	tabulýasiýa
tachometer	0	0	0	0	0	0	0	0	0	0	takometr
tacit	0	0	0	0	0	0	0	0	0	0	rahat
tack	0	0	0	0	0	0	0	0	0	0	çözmek
tackle	1	0	0	0	0	0	0	0	1	0	çözmek
tackling	0	0	0	0	0	0	0	0	0	0	çözmek
tacky	0	0	0	0	0	0	0	0	0	0	kyn
tact	0	0	0	0	0	0	1	0	0	0	sypaýyçylyk
tactics	0	0	0	1	0	0	0	0	0	1	taktikasy
tactile	0	0	0	0	0	0	0	0	0	0	taktil
taffeta	0	0	0	0	0	0	0	0	0	0	taffeta
taffy	0	0	0	0	0	0	0	0	0	0	taffy
tag	0	0	0	0	0	0	0	0	0	0	belligi
tail	0	0	0	0	0	0	0	0	0	0	guýrugy
tailed	0	0	0	0	0	0	0	0	0	0	guýrukly
tailings	0	0	0	0	0	0	0	0	0	0	guýruklar
tailor	0	0	0	0	0	0	0	0	0	0	tikinçi
tailoring	0	0	0	0	0	0	0	0	0	0	tikinçilik
taint	0	0	0	0	0	1	0	1	0	0	reňk
taker	0	0	0	0	0	0	0	0	0	0	alyjy
tale	0	0	0	0	0	0	1	0	0	0	erteki
talent	0	0	0	0	0	0	1	0	0	0	zehin
talented	0	0	0	0	0	0	0	0	0	0	zehinli
talisman	0	0	0	0	0	0	1	0	0	0	talisman
talk	0	0	0	0	0	0	1	0	0	0	gürleş
talkative	0	0	0	0	0	0	0	0	0	0	gürleşiji
talker	0	0	0	0	0	0	0	0	0	0	gürleýji
tall	0	0	0	0	0	0	0	0	0	0	uzyn
tallies	0	0	0	0	0	0	0	0	0	0	uzyn
tallow	0	0	0	0	0	0	0	0	0	0	uzyn
tally	0	0	0	0	0	0	0	0	0	0	Tally
talons	1	0	0	1	0	1	0	0	0	0	talonlar
tambourine	0	0	0	0	0	0	0	0	0	0	tambur
taming	0	0	0	0	0	0	0	0	0	0	taming
tan	0	0	0	0	0	0	0	0	0	0	tan
tandem	0	0	0	0	0	0	0	0	0	1	tandem
tang	0	0	0	0	0	0	0	0	0	0	tang
tangent	0	0	0	0	0	0	0	0	0	0	tangent
tangle	0	0	0	0	0	0	0	0	0	0	daňmak
tangled	0	0	0	0	0	1	0	0	0	0	gümürtik
tank	0	0	0	0	0	0	0	0	0	0	tank
tanned	0	0	0	0	0	0	1	0	0	0	aşgarlanan
tantalizing	0	1	0	0	1	1	1	0	1	0	tantalizasiýa
tantamount	0	0	0	0	0	0	0	0	0	1	tantamount
tap	0	0	0	0	0	0	0	0	0	0	kran
tape	0	0	0	0	0	0	0	0	0	0	lenta
taper	0	0	0	0	0	0	0	0	0	0	has arzan
tapering	0	0	0	0	0	0	0	0	0	0	arzanladyş
tapestry	0	0	0	0	0	0	0	0	0	0	gobelen
tar	0	0	0	0	0	0	0	0	0	0	tar
tardiness	0	0	0	0	0	1	0	0	0	0	tardness
tardy	0	0	0	0	0	1	0	0	0	0	tardy
target	0	0	0	0	0	0	0	0	0	0	nyşana
tariff	1	0	1	0	0	1	0	0	0	0	nyrh
tarnish	0	0	1	0	0	1	0	1	0	0	zaýalanmak
tarry	0	0	0	0	0	1	0	0	0	0	galyň
tart	0	0	0	0	0	0	0	0	0	0	tart
tartan	0	0	0	0	0	0	0	0	0	0	tartan
tartar	0	0	0	0	0	0	0	0	0	0	tartar
task	0	0	0	0	0	0	1	0	0	0	wezipe
tassel	0	0	0	0	0	0	0	0	0	0	tassel
taste	0	0	0	0	0	0	0	0	0	0	tagamy
tasteful	0	0	0	0	0	0	1	0	0	0	tagamly
tasteless	0	0	1	0	0	1	0	0	0	0	tagamsyz
tasting	0	0	0	0	0	0	0	0	0	0	dadyp görmek
tasty	0	0	0	0	0	0	1	0	0	0	tagamly
tat	0	0	0	0	0	0	0	0	0	0	tat
tattoo	0	0	0	0	0	0	0	0	0	0	tatuirovka
taught	0	0	0	0	0	0	0	0	0	1	öwretdi
taunt	1	0	0	1	0	1	0	1	0	0	kemsitmek
taut	0	0	0	0	0	0	0	0	0	0	taut
tavern	0	0	0	0	0	0	0	0	0	0	Tawer
tawny	0	0	1	0	0	0	0	0	0	0	tawny
tax	0	0	0	0	0	1	0	1	0	0	salgyt
taxicab	0	0	0	0	0	0	0	0	0	0	taksili
taxonomy	0	0	0	0	0	0	0	0	0	0	taksonomiýa
tea	0	0	0	0	0	0	0	0	0	0	çaý
teach	0	0	0	0	1	0	1	0	1	1	öwret
teacher	0	0	0	0	0	0	1	0	0	1	mugallym
teaching	0	0	0	0	0	0	0	0	0	0	öwretmek
team	0	0	0	0	0	0	0	0	0	1	topary
tearful	0	0	1	1	0	0	0	1	0	0	gözýaşly
tease	1	1	0	0	0	1	0	1	0	0	gülmek
teaser	0	0	0	0	0	0	0	0	0	0	tizer
teasing	1	0	0	1	0	1	0	0	0	0	gülmek
teat	0	0	0	0	0	0	0	0	0	0	çaý
technical	0	0	0	0	0	0	0	0	0	0	tehniki
technicality	0	0	0	0	0	0	0	0	0	0	tehniki
technician	0	0	0	0	0	0	0	0	0	0	tehnik
technology	0	0	0	0	0	0	1	0	0	0	tehnologiýasy
ted	0	0	0	0	0	0	0	0	0	0	ted
tedious	0	0	0	0	0	1	0	0	0	0	ýadaw
tedium	0	0	0	0	0	1	0	0	0	0	orta
teeming	0	0	1	0	0	0	0	0	0	0	gümürtik
teens	0	0	0	0	0	1	1	0	0	0	ýetginjekler
teeth	0	0	0	0	0	0	0	0	0	0	dişler
teflon	0	0	0	0	0	0	0	0	0	0	teflon
telegram	0	0	0	0	0	0	0	0	0	0	telegramma
telegraph	0	0	0	0	0	0	0	0	0	0	telegraf
telephone	0	0	0	0	0	0	0	0	0	0	telefon
telescope	0	0	0	0	0	0	0	0	0	0	teleskop
telescopic	0	0	0	0	0	0	0	0	0	0	teleskopik
television	0	0	0	0	0	0	0	0	0	0	telewideniýe
teller	0	0	0	0	0	0	0	0	0	0	habarçy
telling	0	0	0	0	0	0	0	0	0	0	aýtmak
telltale	0	0	0	0	0	0	0	0	0	0	erteki
temper	0	0	0	0	0	0	0	0	0	0	gaharjaň
tempera	0	0	0	0	0	0	0	0	0	0	tempera
temperament	0	0	0	0	0	0	0	0	0	0	gylyk-häsiýet
temperance	0	0	0	0	0	0	1	0	0	0	mylaýymlyk
temperate	0	0	0	0	0	0	0	0	0	1	mylaýym
temperature	0	0	0	0	0	0	0	0	0	0	temperatura
tempered	0	0	0	0	0	0	1	0	0	0	mylaýym
tempest	1	1	0	1	0	1	0	1	1	0	tupan
temple	0	0	0	0	0	0	0	0	0	0	ybadathana
temporal	0	0	0	0	0	0	0	0	0	0	wagtlaýyn
temporarily	0	0	0	0	0	0	0	0	0	0	wagtlaýyn
temporary	0	0	0	0	0	0	0	0	0	0	wagtlaýyn
tempt	0	0	0	0	0	0	0	0	0	0	synamak
temptation	0	0	0	0	0	1	0	0	0	0	synag
tempting	0	0	0	0	0	0	0	0	0	0	özüne çekiji
ten	0	0	0	0	0	0	0	0	0	0	on
tenable	0	0	0	0	0	0	1	0	0	0	kärendeçi
tenacious	0	0	0	0	0	0	1	0	0	0	tutanýerli
tenacity	0	0	0	0	0	0	1	0	0	0	berklik
tenancy	0	0	0	0	0	0	1	0	0	0	kireýine bermek
tenant	0	0	0	0	0	0	1	0	0	0	kärendeçi
tendency	0	0	0	0	0	0	0	0	0	0	meýli
tender	0	0	0	0	1	0	1	0	0	1	tender
tenderness	0	0	0	0	1	0	1	0	0	0	näziklik
tending	0	0	0	0	0	0	0	0	0	0	ideg edýär
tendon	0	0	0	0	0	0	0	0	0	0	tendon
tenement	0	0	0	0	0	1	0	0	0	0	kireýine bermek
tenet	0	0	0	0	0	0	0	0	0	0	düşünje
tenets	0	0	0	0	0	0	0	0	0	0	esaslar
tenfold	0	0	0	0	0	0	0	0	0	0	on esse
tennis	0	0	0	0	0	0	0	0	0	0	tennis
tense	0	0	0	0	0	0	0	0	0	0	dartgynly
tensile	0	0	0	0	0	0	0	0	0	0	dartyş
tension	1	0	0	0	0	0	0	0	0	0	dartgynlylyk
tent	0	0	0	0	0	0	0	0	0	0	çadyr
tentacle	0	0	0	0	0	0	0	0	0	0	çadyr
tentative	0	0	0	0	0	0	0	0	0	0	synag
tenth	0	0	0	0	0	0	0	0	0	0	onunjy
tenths	0	0	0	0	0	0	0	0	0	0	onunjy
tenuous	0	0	0	0	0	0	0	0	0	0	täsirli
tenure	0	0	0	0	0	0	0	0	0	0	iş möhleti
tepid	0	0	0	0	0	0	0	0	0	0	tepid
term	0	0	0	0	0	0	0	0	0	0	termin
terminal	0	0	0	1	0	1	0	1	0	0	terminal
terminate	0	0	0	0	0	0	0	1	0	0	bes et
termination	0	0	0	0	0	1	0	1	0	0	ýatyrylmagy
terminus	0	0	0	0	0	0	0	0	0	0	terminus
termite	0	0	1	0	0	1	0	0	0	0	termit
terms	0	0	0	0	0	0	0	0	0	0	şertleri
tern	0	0	0	0	0	0	0	0	0	0	tern
ternary	0	0	0	0	0	0	0	0	0	0	üçünji
terrace	0	0	0	0	0	0	0	0	0	0	eýwan
terrestrial	0	0	0	0	0	0	0	0	0	0	ýerüsti
terrible	1	0	1	1	0	1	0	1	0	0	aýylganç
terribly	0	0	0	0	0	0	0	1	0	0	elhenç
terrier	0	0	0	0	0	0	0	0	0	0	terýer
terrific	0	0	0	0	0	0	0	1	0	0	elhenç
territorial	0	0	0	0	0	0	0	0	0	0	territorial
territory	0	0	0	0	0	0	0	0	0	0	territoriýasy
terror	0	0	0	1	0	1	0	0	0	0	terror
terrorism	1	0	1	1	0	1	0	1	0	0	terrorçylyk
terrorist	1	0	1	1	0	1	0	1	1	0	terrorist
terrorize	1	0	0	1	0	1	0	1	0	0	terror etmek
terse	0	0	0	0	0	0	0	0	0	0	terse
tertiary	0	0	0	0	0	0	0	0	0	0	üçünji
test	0	0	0	0	0	0	0	0	0	0	synag
testament	0	1	0	0	0	0	0	0	0	1	wesýet
testify	0	0	0	0	0	0	0	0	0	0	şaýatlyk et
testimonial	0	0	0	0	0	0	0	0	0	0	güwänamasy
testimony	0	0	0	0	0	0	0	0	0	1	şaýatlyk
tetanus	0	0	1	0	0	1	0	0	0	0	tetanoz
tether	0	0	0	0	0	1	0	0	0	0	birikdirmek
tethered	0	0	0	0	0	0	0	0	0	0	birikdirilen
tetrahedral	0	0	0	0	0	0	0	0	0	0	tetraedral
text	0	0	0	0	0	0	0	0	0	0	tekst
textbook	0	0	0	0	0	0	0	0	0	0	okuw kitaby
textile	0	0	0	0	0	0	0	0	0	0	dokma
textural	0	0	0	0	0	0	0	0	0	0	teksturaly
texture	0	0	0	0	0	0	0	0	0	0	gurluşy
thankful	0	0	0	0	1	0	1	0	0	0	minnetdar
thanksgiving	0	0	0	0	1	0	1	0	0	0	minnetdarlyk
thatch	0	0	0	0	0	0	0	0	0	0	garynja
thaw	0	0	0	0	0	0	0	0	0	0	eremek
theater	0	0	0	0	0	0	0	0	0	0	teatr
theatrical	0	0	0	0	0	0	0	0	0	0	teatr
theft	1	0	1	1	0	1	0	1	0	0	ogurlyk
theism	0	0	1	0	0	1	0	0	0	0	teizm
theistic	0	0	0	0	0	0	0	0	0	0	teistiki
theme	0	0	0	0	0	0	0	0	0	0	mowzuk
theocracy	0	0	0	0	0	0	0	0	0	0	teokratiýa
theocratic	1	0	0	1	0	1	0	1	0	1	teokratik
theologian	0	0	0	0	0	0	0	0	0	0	teolog
theological	0	0	0	0	0	0	0	0	0	1	ylahyýet
theology	0	1	0	0	0	0	0	0	0	0	ylahyýet
theorem	0	0	0	0	0	0	0	0	0	1	teoremasy
theoretical	0	0	0	0	0	0	1	0	0	0	nazaryýet
theory	0	1	0	0	0	0	0	0	0	1	nazaryýeti
therapeutic	0	0	0	0	1	0	1	0	0	1	bejeriş
therapeutics	0	0	0	0	0	0	1	0	0	0	terapewtika
thereabouts	0	0	0	0	0	0	0	0	0	0	Ol ýerde
thereof	0	0	0	0	0	0	0	0	0	0	Olardan
therewith	0	0	0	0	0	0	0	0	0	0	bilen
thermal	0	0	0	0	0	0	0	0	0	0	termiki
thermocouple	0	1	0	0	0	0	0	0	0	0	termokupl
thermodynamics	0	0	0	0	0	0	0	0	0	0	termodinamika
thermometer	0	0	0	0	0	0	0	0	0	1	termometr
thermostat	0	0	0	0	0	0	0	0	0	0	termostat
thesaurus	0	0	0	0	0	0	0	0	0	0	tezis
thesis	0	0	0	0	0	0	0	0	0	0	tezisi
thick	0	0	0	0	0	0	0	0	0	0	galyň
thicken	0	0	0	0	0	0	0	0	0	0	galyňlaşdyryň
thickening	0	0	0	0	0	0	0	0	0	0	galyňlaşdyrmak
thicket	0	0	0	0	0	0	0	0	0	0	gyrymsy agaç
thickness	0	0	0	0	0	0	0	0	0	0	galyňlygy
thief	1	0	1	1	0	1	0	1	1	0	ogry
thimble	0	0	0	0	0	0	0	0	0	0	peseltmek
thin	0	0	0	0	0	0	0	0	0	0	inçe
thing	0	0	0	0	0	0	0	0	0	0	zat
things	0	0	0	0	0	0	0	0	0	0	zatlar
thinker	0	0	0	0	0	0	1	0	0	0	akyldar
thinking	0	0	0	0	0	0	0	0	0	0	pikirlenmek
thirds	0	0	0	0	0	0	0	0	0	0	üçden biri
thirst	0	1	0	0	0	0	0	1	1	0	teşne
thirsty	0	0	0	0	0	1	0	0	0	0	teşne
thirteen	0	0	0	0	0	0	0	0	0	0	on üç
thirteenth	0	0	0	1	0	0	0	0	0	0	on üçünji
thistle	0	0	0	0	0	0	0	0	0	0	tiken
thither	0	0	0	0	0	0	0	0	0	0	ol ýere
