English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Mongolian Word
sedge	0	0	0	0	0	0	0	0	0	0	шанага
sediment	0	0	0	0	0	0	0	0	0	0	тунадас
sedimentary	0	0	0	0	0	0	0	0	0	0	тунамал
sedition	1	0	0	0	0	1	0	1	0	0	үймээн самуун
seduce	0	0	0	0	0	1	0	0	0	0	уруу татах
seducing	0	0	0	0	0	0	0	0	0	0	уруу татах
seduction	0	0	0	0	0	1	0	0	0	0	уруу татах
seductive	0	1	0	0	0	0	0	0	0	0	сэтгэл татам
seed	0	0	0	0	0	0	0	0	0	0	үр
seedling	0	0	0	0	0	0	0	0	0	0	суулгац
seek	0	1	0	0	0	0	0	0	0	0	хайх
seeker	0	0	0	0	0	0	0	0	0	0	хайгч
seemingly	0	0	0	0	0	0	0	0	0	0	бололтой
seer	0	0	0	0	0	0	0	0	0	0	үзмэрч
seething	0	0	0	0	0	0	0	0	0	0	буцлах
segment	0	0	0	0	0	0	0	0	0	0	сегмент
segregate	1	0	1	0	0	1	0	1	0	0	тусгаарлах
segregated	0	0	0	0	0	1	0	0	0	0	тусгаарлагдсан
segregation	0	0	0	0	0	0	0	0	0	0	тусгаарлалт
seize	0	0	0	1	0	1	0	0	0	0	хураах
seizure	0	0	0	1	0	0	0	0	0	0	таталт
seldom	0	0	0	0	0	0	0	0	0	0	ховор
select	0	0	0	0	0	0	0	0	0	0	сонгох
selection	0	0	0	0	0	0	0	0	0	0	сонголт
selfish	1	0	1	0	0	1	0	0	0	0	хувиа хичээсэн
selfishness	0	0	0	0	0	1	0	0	0	0	хувиа хичээсэн байдал
sell	0	0	0	0	0	0	0	0	0	0	зарах
seller	0	0	0	0	0	0	0	0	0	0	худалдагч
semaphore	0	0	0	0	0	0	0	0	0	0	семафор
semblance	0	0	0	0	0	0	0	0	0	0	дүр төрх
semen	0	0	0	0	0	0	0	0	0	0	үрийн шингэн
semicolon	0	0	0	0	0	0	0	0	0	0	цэг таслал
seminal	0	0	0	0	0	0	0	0	0	0	үрийн шингэн
seminar	0	0	0	0	0	0	0	0	0	0	семинар
seminary	0	0	0	0	0	0	0	0	0	0	семинар
semiotics	0	0	0	0	0	0	0	0	0	0	семиотик
senate	0	0	0	0	0	0	0	0	0	1	сенат
senator	0	0	0	0	0	0	0	0	0	0	сенатор
send	0	0	0	0	0	0	0	0	0	0	илгээх
senescence	0	0	0	0	0	0	0	0	0	0	хөгшрөлт
senile	0	0	0	1	0	1	0	1	0	0	хөгшин
senior	0	0	0	0	0	0	0	0	0	0	ахлах
seniority	0	0	0	0	0	0	1	0	0	1	ахмад нас
sensation	0	0	0	0	0	0	0	0	0	0	мэдрэмж
sensational	0	0	0	0	1	0	1	0	0	0	сенсаацтай
sense	0	0	0	0	0	0	1	0	0	0	мэдрэмж
senseless	1	0	1	1	0	1	0	1	1	0	утгагүй
senses	0	0	0	0	0	0	0	0	0	0	мэдрэхүй
sensibility	0	0	0	0	0	0	1	0	0	0	мэдрэмж
sensibly	0	0	0	0	0	0	1	0	0	0	ухаалгаар
sensitive	0	0	0	0	0	0	0	0	0	0	мэдрэмтгий
sensory	0	0	0	0	0	0	0	0	0	0	мэдрэхүйн
sensual	0	1	0	0	1	1	1	0	1	1	мэдрэмжтэй
sensuality	0	1	0	0	1	0	1	0	0	0	мэдрэмж
sensuous	0	0	0	0	1	0	1	0	0	0	мэдрэмжтэй
sentence	1	1	1	1	0	1	0	1	0	0	өгүүлбэр
sentient	0	0	0	0	0	0	0	0	0	0	мэдрэмжтэй
sentiment	0	0	0	0	0	0	0	0	0	0	мэдрэмж
sentimental	0	0	0	0	0	0	1	0	0	0	мэдрэмжтэй
sentimentality	0	0	0	0	0	0	1	0	0	0	мэдрэмж
sentinel	0	0	0	0	0	0	1	0	0	1	харуул
sentry	0	0	0	0	0	0	0	0	0	1	харуул
separable	0	0	0	0	0	0	0	0	0	0	салгах боломжтой
separate	0	0	0	0	0	0	0	0	0	0	тусдаа
separately	0	0	0	0	0	0	0	0	0	0	тус тусад нь
separation	0	0	0	0	0	0	0	0	0	0	тусгаарлах
separatist	1	0	1	0	0	1	0	0	0	0	салан тусгаарлагч
sepia	0	0	0	0	0	0	0	0	0	0	сепиа
sepsis	0	0	0	1	0	1	0	1	0	0	сепсис
sept	0	0	0	0	0	0	0	0	0	0	есдүгээр сар
septic	0	0	1	0	0	1	0	0	0	0	септик
septum	0	0	0	0	0	0	0	0	0	0	таславч
sequel	0	1	0	0	0	0	0	0	0	0	үргэлжлэл
sequence	0	0	0	0	0	0	0	0	0	0	дараалал
sequent	0	0	0	0	0	0	0	0	0	0	дараалсан
sequestered	0	0	0	0	0	0	0	0	0	0	тусгаарлагдсан
sequestration	0	0	0	0	0	1	0	1	0	0	хураан авах
serene	0	0	0	0	0	1	0	0	0	1	тайван
serenity	0	1	0	0	1	0	1	0	0	1	тайван байдал
sergeant	0	0	0	0	0	0	0	0	0	0	түрүүч
serial	0	1	0	0	0	0	0	0	0	0	цуврал
series	0	0	0	0	0	0	0	0	0	1	цуврал
serif	0	0	0	0	0	0	0	0	0	0	сериф
seriousness	0	0	0	1	0	0	0	1	0	0	ноцтой байдал
sermon	0	0	0	0	0	0	1	0	0	1	номлол
serpent	0	0	1	1	0	1	0	0	0	0	могой
serpentine	0	0	0	0	0	0	0	0	0	0	серпентин
serrated	0	0	0	0	0	0	0	0	0	0	шүдтэй
serum	0	0	0	0	0	0	1	0	0	0	ийлдэс
servant	0	0	0	0	0	1	0	0	0	1	үйлчлэгч
serve	0	0	0	0	0	1	0	0	0	1	үйлчлэх
service	0	0	0	0	0	0	0	0	0	0	үйлчилгээ
serviceable	0	0	0	0	0	0	0	0	0	0	үйлчлэх боломжтой
servile	0	0	1	1	0	1	0	1	0	0	зарц
servitude	0	0	0	0	0	1	0	0	0	0	боолчлол
sess	0	0	0	0	0	0	0	0	0	0	сесс
session	0	0	0	0	0	0	0	0	0	0	сесс
sessions	0	0	0	0	0	0	0	0	0	0	сессүүд
set	0	0	0	0	0	0	0	0	0	0	тогтоосон
setback	0	0	0	0	0	1	0	1	0	0	ухралт
sett	0	0	0	0	0	0	0	0	0	0	тохируул
setter	0	0	0	0	0	0	0	0	0	0	тохируулагч
settle	0	0	0	0	0	0	0	0	0	0	шийдвэрлэх
settled	0	0	0	0	0	0	0	0	0	0	суурьшсан
settler	0	0	0	0	0	0	0	0	0	0	суурин хүн
settlor	0	0	0	1	0	0	1	0	0	0	суурин хүн
seventh	0	0	0	0	0	0	0	0	0	0	долоо дахь
seventy	0	0	0	0	0	0	0	0	0	0	далан
sever	0	0	0	0	0	1	0	0	0	0	хэрүүл
severable	0	0	0	0	0	0	0	0	0	0	салгах боломжтой
severally	0	0	0	0	0	0	0	0	0	0	хэд хэдэн
severance	0	0	0	0	0	0	0	1	0	0	халагдах
severely	0	0	0	0	0	0	0	0	0	0	ноцтой
severity	0	0	0	0	0	0	0	0	0	0	хүнд байдал
sew	0	0	0	0	0	0	0	0	0	0	оёх
sewage	0	0	1	0	0	1	0	0	0	0	бохир ус
sewer	0	0	1	0	0	0	0	0	0	0	ариутгах татуурга
sewerage	0	0	1	0	0	1	0	0	0	0	ариутгах татуурга
sex	0	1	0	0	1	0	1	0	0	1	секс
sexuality	0	0	0	0	0	0	0	0	0	0	бэлгийн харьцаа
sexy	0	0	0	0	0	0	0	0	0	0	тачаангуй
shabby	0	0	1	0	0	1	0	0	0	0	бүдгэрсэн
shack	0	0	1	0	0	1	0	1	0	0	овоохой
shackle	1	1	1	1	0	1	0	1	0	0	дөнгө
shade	0	0	0	0	0	0	0	0	0	0	сүүдэр
shades	0	0	0	0	0	0	0	0	0	0	сүүдэр
shading	0	0	0	0	0	0	0	0	0	0	сүүдэрлэх
shadow	0	0	0	0	0	0	0	0	0	0	сүүдэр
shadowy	0	0	0	0	0	0	0	0	0	0	сүүдэртэй
shady	0	0	0	1	0	1	0	0	0	0	сүүдэртэй
shaft	0	0	0	0	0	0	0	0	0	0	босоо ам
shag	0	0	0	0	0	0	0	0	0	0	шагай
shaggy	0	0	0	0	0	0	0	0	0	0	сэгсгэр
shake	0	0	0	0	0	0	0	0	0	0	сэгсрэх
shaken	0	0	0	0	0	0	0	0	0	0	сэгсэрсэн
shaking	0	0	0	1	0	1	0	0	0	0	чичиргээ
shaky	1	1	0	1	0	1	0	0	0	0	сэгсэрнэ
sham	1	0	1	0	0	1	0	0	0	0	хуурамч
shaman	0	0	0	0	0	0	0	0	0	0	бөө
shambles	0	0	0	0	0	1	0	0	0	0	эвдэрсэн
shame	0	0	1	1	0	1	0	1	0	0	ичмээр
shameful	0	0	0	0	0	1	0	1	0	0	ичмээр
shameless	0	0	1	0	0	1	0	0	0	0	ичгүүргүй
shanghai	0	0	1	1	0	1	0	0	0	0	Шанхай
shank	0	0	0	1	0	0	0	0	0	0	бариул
shanty	0	0	0	0	0	0	0	0	0	0	хашаа хороо
shape	0	0	0	0	0	0	1	0	0	0	хэлбэр
shapely	0	0	0	0	0	0	1	0	0	0	хэлбэр дүрстэй
share	0	1	0	0	1	0	1	0	0	1	хуваалцах
shareholder	0	0	0	0	0	0	0	0	0	0	хувьцаа эзэмшигч
shark	0	0	0	0	0	1	0	0	0	0	акул
sharpen	1	1	0	0	0	0	0	0	0	0	хурцлах
sharpened	0	0	0	0	0	0	0	0	0	0	хурцалсан
sharpener	0	0	0	0	0	0	0	0	0	0	хурцлагч
sharpness	0	0	0	0	0	0	0	0	0	0	хурц тод байдал
shatter	1	0	0	1	0	1	0	1	1	0	бутлах
shattered	0	0	0	0	0	1	0	1	0	0	бутарсан
shave	0	0	0	0	0	0	0	0	0	0	сахлаа хусах
shaving	0	0	0	0	0	0	0	0	0	0	сахлаа хусах
shawl	0	0	0	0	0	0	0	0	0	0	алчуураа
sheaf	0	0	0	0	0	0	0	0	0	0	боодол
shear	0	0	0	0	0	0	0	0	0	0	хяргах
shears	0	0	0	0	0	0	0	0	0	0	хайч
sheath	0	0	0	0	0	0	0	0	0	0	бүрээс
sheathing	0	0	0	0	0	0	0	0	0	0	бүрээс
shed	0	0	0	0	0	1	0	0	0	0	саравч
sheen	0	0	0	0	0	0	0	0	0	0	гялбаа
sheep	0	0	0	0	0	0	0	0	0	0	хонь
sheer	0	0	0	0	0	0	0	0	0	0	тунгалаг
sheet	0	0	0	0	0	0	0	0	0	0	хуудас
shelf	0	0	0	0	0	0	0	0	0	0	тавиур
shell	1	0	0	1	0	1	0	1	1	0	бүрхүүл
shellfish	0	0	0	0	0	0	0	0	0	0	хясаа
shelter	0	0	0	0	0	0	1	0	0	1	хоргодох байр
shelved	0	0	0	0	0	1	0	0	0	0	тавиуртай
shepherd	0	0	0	0	0	0	1	0	0	1	хоньчин
sheriff	0	0	0	0	0	0	0	0	0	1	шериф
sherry	0	0	0	0	0	0	0	0	0	0	Шерри
shield	0	0	0	0	0	0	0	0	0	0	бамбай
shift	0	0	0	0	0	0	0	0	0	0	ээлж
shifting	0	0	0	0	0	0	0	0	0	0	шилжих
shilling	0	0	0	0	0	0	0	0	0	0	шиллинг
shimmer	0	0	0	0	0	0	0	0	0	0	гялалзах
shin	0	0	0	0	0	0	0	0	0	0	шилбэ
shine	0	0	0	0	0	0	1	0	0	0	гялалзах
shingle	0	0	0	0	0	0	0	0	0	0	заамал хавтан
shining	0	1	0	0	1	0	1	0	0	0	гялалзаж байна
shiny	0	0	0	0	0	0	0	0	0	0	гялалзсан
ship	0	1	0	0	0	0	0	0	0	0	хөлөг онгоц
shipment	0	0	0	0	0	0	0	0	0	0	тээвэрлэлт
shipping	0	0	0	0	0	0	0	0	0	0	тээвэрлэлт
shipwreck	0	0	0	1	0	1	0	1	0	0	хөлөг онгоцны сүйрэл
shire	0	0	0	0	0	0	0	0	0	0	ширээ
shirt	0	0	0	0	0	0	0	0	0	0	цамц
shit	1	0	1	0	0	1	0	0	0	0	новш
shiver	1	1	0	1	0	1	0	1	0	0	чичрэх
shivering	0	0	0	0	0	0	0	0	0	0	чичрэх
shoals	0	0	0	0	0	0	0	0	0	0	сүрэг
shock	1	0	0	1	0	1	0	0	1	0	цочрол
shockingly	0	0	0	0	0	0	0	0	1	0	цочирдом
shoddy	1	0	1	0	0	1	0	0	0	0	чанаргүй
shoe	0	0	0	0	0	0	0	0	0	0	гутал
shoemaker	0	0	0	0	0	0	0	0	0	0	гуталчин
shoot	1	0	0	1	0	1	0	0	0	0	буудах
shooter	0	0	0	1	0	0	0	0	0	0	мэргэн бууч
shooting	1	0	0	1	0	1	0	0	0	0	буудлага
shop	0	0	0	0	0	0	0	0	0	0	дэлгүүр
shopkeeper	0	0	0	0	0	0	0	0	0	1	дэлгүүрийн худалдагч
shoplifting	1	0	1	0	0	1	0	0	0	0	дэлгүүрийн хулгай
shopping	0	1	0	0	1	0	1	0	1	1	дэлгүүр хэсэх
shore	0	0	0	0	0	0	0	0	0	0	эрэг
shorn	0	0	0	0	0	0	0	0	0	0	тайрсан
short	0	0	0	0	0	0	0	0	0	0	богино
shortage	1	0	0	1	0	1	0	1	0	0	хомсдол
shortcoming	0	0	0	0	0	1	0	0	0	0	дутагдал
shorten	0	0	0	0	0	0	0	0	0	0	богиносгох
shortening	0	0	0	0	0	0	0	0	0	0	богиносгох
shorthand	0	0	0	0	0	0	0	0	0	0	товчлол
shortly	0	1	0	0	0	0	0	0	0	0	удахгүй
shortness	0	0	0	0	0	0	0	0	0	0	богинохон
shorts	0	0	0	0	0	0	0	0	0	0	шорт
shot	1	0	0	1	0	1	0	1	1	0	буудсан
shotgun	0	0	0	0	0	0	0	0	0	0	ангийн буу
shoulder	0	0	0	0	0	0	1	0	0	1	мөр
shout	1	0	0	0	0	0	0	0	1	0	хашгирах
shove	1	0	0	0	0	1	0	0	0	0	түлхэх
shovel	0	0	0	0	0	0	0	0	0	0	хүрз
shoveling	0	0	0	0	0	0	0	0	0	0	хүрз
show	0	0	0	0	0	0	0	0	0	1	шоу
shower	0	0	0	0	0	0	0	0	0	0	шүршүүрт орох
showing	0	0	0	0	0	0	0	0	0	0	харуулж байна
showy	0	0	0	0	0	1	0	0	0	0	шоудав
shrapnel	0	0	0	1	0	0	0	0	0	0	хэлтэрхий
shred	0	0	0	0	0	0	0	0	0	0	бутлах
shrewd	0	0	0	0	0	0	1	0	0	0	хашир
shriek	1	0	0	1	0	1	0	1	1	0	хашгирах
shrill	1	0	0	1	0	1	0	0	1	0	хашгирах
shrimp	0	0	0	0	0	0	0	0	0	0	сам хорхой
shrine	0	0	0	0	0	0	0	0	0	0	бунхан
shrink	0	0	0	1	0	1	0	1	0	0	агших
shrinking	0	0	0	0	0	0	0	0	0	0	агшилт
shroud	0	0	0	0	0	0	0	1	0	0	бүрээс
shrub	0	0	0	0	0	0	0	0	0	0	бут сөөг
shrubbery	0	0	0	0	0	0	0	0	0	0	бут сөөг
shrug	0	0	0	0	0	0	0	0	0	0	мөрөө хавчина
shrunk	0	0	0	0	0	1	0	0	0	0	агшсан
shudder	0	0	0	1	0	1	0	0	0	0	чичрэх
shuffle	0	0	0	0	0	0	0	0	0	0	холих
shuffling	0	0	0	0	0	0	0	0	0	0	холих
shun	1	0	1	0	0	1	0	1	0	0	зайлсхий
shunt	0	0	0	0	0	0	0	0	0	0	шунт
shut	0	0	0	0	0	0	0	0	0	0	хаах
shutter	0	0	0	0	0	0	0	0	0	0	хаалт
shuttle	0	0	0	0	0	0	0	0	0	0	явагч
sib	0	0	0	0	0	0	0	0	0	1	ах
sic	0	0	0	0	0	0	0	0	0	0	sic
sick	0	0	1	0	0	1	0	1	0	0	өвчтэй
sickening	1	0	1	1	0	1	0	1	0	0	өвдөж байна
sickle	0	0	0	0	0	0	0	0	0	0	хадуур
sickly	0	0	1	0	0	1	0	1	0	0	өвчтэй
sickness	0	0	1	1	0	1	0	1	0	0	өвчин
side	0	0	0	0	0	0	0	0	0	0	тал
sideboard	0	0	0	0	0	0	0	0	0	0	хажуугийн самбар
sidestep	0	0	0	0	0	0	0	0	0	0	хажуу тал
sideways	0	0	0	0	0	0	0	0	0	0	хажуу тийш
siege	0	0	0	0	0	0	0	0	0	0	бүслэлт
siesta	0	0	0	0	0	0	0	0	0	0	сиэста
sieve	0	0	0	0	0	0	0	0	0	0	шигшүүр
sifting	0	0	0	0	0	0	0	0	0	0	шигших
sigh	0	0	0	0	0	0	0	0	0	0	санаа алдах
sight	0	0	0	0	0	0	0	0	0	0	хараа
sign	0	0	0	0	0	0	0	0	0	0	тэмдэг
signal	0	0	0	0	0	0	0	0	0	0	дохио
signature	0	0	0	0	0	0	0	0	0	1	гарын үсэг
significance	0	0	0	0	0	0	0	0	0	0	ач холбогдол
significant	0	0	0	0	0	0	0	0	0	0	чухал ач холбогдолтой
signification	0	0	0	0	0	0	0	0	0	0	утга учир
signify	0	1	0	0	0	0	0	0	0	0	илэрхийлнэ
signpost	0	0	0	0	0	0	0	0	0	0	заагч
silent	0	0	0	0	0	0	0	0	0	0	чимээгүй
silently	0	0	0	0	0	0	0	0	0	0	чимээгүйхэн
silhouette	0	0	0	0	0	0	0	0	0	0	дүрс
silk	0	0	0	0	0	0	1	0	0	0	торго
silken	0	0	0	0	0	0	0	0	0	0	торгомсог
silky	0	0	0	0	0	0	0	0	0	0	торгомсог
sill	0	0	0	0	0	0	0	0	0	0	тавцан
silliness	0	0	0	0	0	0	0	0	0	0	тэнэглэл
silly	0	0	0	0	1	1	0	0	0	0	тэнэг
silt	0	0	0	0	0	0	0	0	0	0	лаг
silver	0	0	0	0	0	0	0	0	0	0	мөнгө
silvery	0	0	0	0	0	0	0	0	0	0	мөнгөлөг
similar	0	0	0	0	0	0	0	0	0	0	төстэй
similarity	0	0	0	0	0	0	0	0	0	0	ижил төстэй байдал
simile	0	0	0	0	0	0	0	0	0	0	зүйрлэл
simmer	1	1	0	0	0	0	0	0	0	0	буцалгана
simmering	0	1	0	0	0	0	0	0	0	0	буцалж байна
simple	0	0	0	0	0	0	0	0	0	0	энгийн
simples	0	0	0	0	0	0	0	0	0	0	энгийн
simplify	0	1	0	0	1	0	1	0	1	1	хялбарчлах
simply	0	0	0	0	0	0	0	0	0	0	энгийнээр
simulate	0	0	0	0	0	0	0	0	0	0	дуурайх
simulated	0	0	0	0	0	0	0	0	0	0	загварчилсан
simulating	0	0	0	0	0	0	0	0	0	0	дуурайх
simulation	0	0	0	0	0	0	0	0	0	0	симуляци
simultaneous	0	0	0	0	0	0	0	0	0	0	нэгэн зэрэг
simultaneously	0	0	0	0	0	0	0	0	0	0	нэгэн зэрэг
sin	1	0	1	1	0	1	0	1	0	0	нүгэл
sincere	0	0	0	0	0	0	1	0	0	1	чин сэтгэлээсээ
sincerity	0	0	0	0	0	0	1	0	0	0	чин сэтгэл
sinful	1	0	1	1	0	1	0	1	0	0	нүгэлт
sing	0	1	0	0	1	0	1	1	0	1	дуулах
singer	0	0	0	0	0	0	0	0	0	0	дуучин
single	0	0	0	0	0	0	0	0	0	0	ганц бие
singly	0	0	0	0	0	0	1	0	0	0	дангаараа
singular	0	0	0	0	0	0	0	0	0	0	ганц бие
singularity	0	0	0	0	0	0	0	0	0	0	өвөрмөц байдал
singularly	0	0	0	0	0	0	0	0	1	0	дангаараа
sinister	1	0	1	1	0	1	0	0	0	0	харгис
sink	0	0	0	0	0	0	0	0	0	0	угаалтуур
sinner	1	0	1	1	0	1	0	1	0	0	нүгэлтэн
sinning	0	0	1	0	0	1	0	0	0	0	нүгэл үйлдэх
sinus	0	0	0	0	0	0	0	0	0	0	синус
sip	0	0	0	0	0	0	0	0	0	0	балга
siphon	0	0	0	0	0	0	0	0	0	0	сифон
sir	0	0	0	0	0	0	1	0	0	1	эрхэм ээ
sire	0	0	0	0	0	0	0	0	0	0	ноёнтон
siren	0	0	0	1	0	1	0	0	0	0	дуут дохио
sissy	0	0	0	0	0	1	0	0	0	0	хүүхэн
sister	0	0	0	0	0	0	0	0	0	0	эгч
sisterhood	1	0	0	0	0	0	1	1	1	1	эгч дүүс
site	0	0	0	0	0	0	0	0	0	0	сайт
sith	0	0	0	0	0	0	0	0	0	0	сит
sitting	0	0	0	0	0	0	0	0	0	0	сууж байна
situate	0	0	0	0	0	0	0	0	0	0	байрлал
situated	0	0	0	0	0	0	0	0	0	0	байрладаг
situation	0	0	0	0	0	0	0	0	0	0	нөхцөл байдал
sixth	0	0	0	0	0	0	0	0	0	0	зургаа дахь
sixty	0	0	0	0	0	0	0	0	0	0	жаран
size	0	0	0	0	0	0	0	0	0	0	хэмжээ
sizzle	1	0	0	0	0	0	0	0	0	0	чичиргээ
skate	0	0	0	0	0	0	0	0	0	0	тэшүүрээр гулгах
skating	0	0	0	0	0	0	0	0	0	0	тэшүүрээр гулгах
skein	0	0	0	0	0	0	0	0	0	0	ширүүн
skeleton	0	0	0	0	0	0	0	0	0	0	араг яс
skeptic	0	0	0	0	0	0	0	0	0	0	эргэлзээтэй
skeptical	0	0	0	0	0	1	0	0	0	0	эргэлзээтэй
skepticism	0	0	0	0	0	0	0	0	0	0	эргэлзээ
sketch	0	0	0	0	0	0	0	0	0	0	ноорог
sketchy	0	0	0	0	0	1	0	0	0	0	бүдүүлэг
skewed	1	1	0	0	0	1	0	0	0	0	хазайсан
skewer	0	0	0	0	0	0	0	0	0	0	шорлог
ski	0	0	0	0	0	0	0	0	0	0	цанаар гулгах
skid	1	0	0	1	0	1	0	1	0	0	гулгах
skiff	0	0	0	0	0	0	0	0	0	0	усан онгоц
skill	0	0	0	0	0	0	0	0	0	0	ур чадвар
skilled	0	0	0	0	0	0	1	0	0	0	ур чадвартай
skillet	0	0	0	0	0	0	0	0	0	0	хайруулын тавган дээр
skillful	0	0	0	0	0	0	1	0	0	1	чадварлаг
skim	0	0	0	0	0	0	0	0	0	0	тослох
skin	0	0	0	0	0	0	0	0	0	0	арьс
skinny	0	0	0	0	0	0	0	0	0	0	туранхай
skip	0	0	0	0	0	1	0	0	0	0	алгасах
skipper	0	0	0	0	0	0	0	0	0	0	ахлагч
skirmish	1	0	0	0	0	1	0	0	0	0	мөргөлдөөн
skirt	0	0	0	0	0	0	0	0	0	0	банзал
skirting	0	0	0	0	0	0	0	0	0	0	банзал
skirts	0	0	0	0	0	0	0	0	0	0	банзал
skit	0	0	0	0	0	0	0	0	0	0	гулгах
skull	0	0	0	0	0	0	0	0	0	0	гавал
skunk	0	0	0	0	0	0	0	0	0	0	муу муухай
sky	0	0	0	0	0	0	1	0	0	0	тэнгэр
skyscraper	0	0	0	0	0	0	0	0	0	0	тэнгэр баганадсан барилга
slab	0	0	0	0	0	0	0	0	0	0	хавтан
slack	0	0	0	0	0	1	0	0	0	0	сул
slag	0	0	0	0	0	1	0	0	0	0	шаар
slam	1	0	0	1	0	1	0	0	1	0	цохих
slander	1	0	1	0	0	1	0	0	0	0	гүтгэлэг
slanderous	0	0	0	0	0	1	0	0	0	0	гүтгэлэг
slang	0	0	0	0	0	0	0	0	0	0	этгээд хэл
slant	0	0	0	0	0	0	0	0	0	0	налуу
slap	1	0	0	0	0	1	0	0	1	0	алгадах
slash	1	0	0	0	0	0	0	0	0	0	налуу зураас
slashes	0	0	0	0	0	0	0	0	0	0	налуу зураас
slate	0	0	0	0	0	0	1	0	0	0	шифер
slates	0	0	0	0	0	0	0	0	0	0	шифер
slaughter	1	0	1	1	0	1	0	1	1	0	нядалгаа
slaughterhouse	1	0	1	1	0	1	0	1	0	0	нядалгааны газар
slaughtering	1	0	1	1	0	1	0	1	1	0	нядалгаа
slave	1	0	0	1	0	1	0	1	0	0	боол
slavery	1	0	1	1	0	1	0	1	0	0	боолчлол
slay	1	0	0	0	0	1	0	0	0	0	алах
slayer	1	0	1	1	0	1	0	1	1	0	алуурчин
sledge	0	0	0	0	0	0	0	0	0	0	чарга
sleek	0	0	0	0	0	0	1	0	0	0	дэгжин
sleep	0	0	0	0	0	0	0	0	0	0	унтах
sleeper	0	0	0	0	0	0	0	0	0	0	унтагч
sleeping	0	0	0	0	0	0	0	0	0	0	унтаж байна
sleeplessness	0	0	0	0	0	0	0	0	0	0	нойргүйдэл
sleepy	0	0	0	0	0	0	0	0	0	0	нойрмог
sleet	0	0	0	0	0	1	0	0	0	0	цасан шуурга
sleeve	0	0	0	0	0	0	0	0	0	0	ханцуй
sleeveless	0	0	0	0	0	0	0	0	0	0	ханцуйгүй
sleigh	0	0	0	0	0	0	0	0	0	0	чарга
sleight	0	0	0	0	0	0	0	0	0	0	залхуу
slender	0	0	0	0	0	0	1	0	0	0	нарийхан
sleuth	0	0	0	0	0	0	0	0	0	0	sleuth
slice	0	0	0	0	0	0	0	0	0	0	зүсмэл
slick	0	0	0	0	0	0	0	0	0	0	гөлгөр
slide	0	0	0	0	0	0	0	0	0	0	слайд
sliding	0	0	0	0	0	0	0	0	0	0	гулсах
slight	0	0	0	0	0	0	0	0	0	0	бага зэрэг
slightly	0	0	0	0	0	0	0	0	0	0	бага зэрэг
slim	0	0	0	0	0	0	1	0	0	0	туранхай
slime	0	0	1	0	0	0	0	0	0	0	нялцгай биет
slimy	0	0	1	0	0	1	0	0	0	0	нялцгай
sling	0	0	0	0	0	0	0	0	0	0	дүүгүүр
slink	0	0	0	0	0	1	0	0	0	0	сэгсрэх
slip	0	0	0	0	0	1	0	0	1	0	гулсах
slipper	0	0	0	0	0	0	0	0	0	0	шаахай
slippers	0	0	0	0	0	0	0	0	0	0	шаахай
slit	0	0	0	0	0	0	0	0	0	0	ангархай
sliver	0	0	0	0	0	0	0	0	0	0	хэлтэрхий
slogan	0	0	0	0	0	0	0	0	0	0	уриа лоозон
sloop	0	0	0	0	0	0	0	0	0	0	ховил
slop	0	0	1	0	0	1	0	0	0	0	налуу
slope	0	0	0	0	0	0	0	0	0	0	налуу
sloppy	0	0	1	0	0	1	0	0	0	0	хайнга
slot	0	0	0	0	0	0	0	0	0	0	үүр
sloth	0	0	1	0	0	1	0	0	0	0	залхуу
slouch	0	0	0	0	0	1	0	0	0	0	тонгорог
slough	0	0	0	0	0	1	0	0	0	0	лаг
slow	0	0	0	0	0	0	0	0	0	0	удаан
slowly	0	0	0	0	0	0	0	0	0	0	аажмаар
slowness	0	0	0	0	0	1	0	0	0	0	удаашрал
sludge	0	0	1	0	0	1	0	0	0	0	лаг
slug	0	0	1	0	0	1	0	0	0	0	лаг
sluggish	0	0	0	0	0	1	0	1	0	0	хойрго
sluice	0	0	0	0	0	0	0	0	0	0	шлюз
slum	0	0	1	0	0	1	0	0	0	0	ядуусын хороолол
slumber	0	0	0	0	0	0	0	0	0	0	нойрмоглох
slump	0	0	0	0	0	1	0	1	0	0	уналт
slur	1	0	1	0	0	1	0	1	0	0	доромжлол
slush	0	0	1	0	0	1	0	0	1	0	лаг
slut	1	0	1	0	0	1	0	0	0	0	завхай
sly	1	0	1	1	0	1	0	0	0	0	зальтай
smack	1	0	0	0	0	1	0	0	0	0	цохих
small	0	0	0	0	0	1	0	0	0	0	жижиг
smaller	0	0	0	0	0	0	0	0	0	0	жижиг
smallest	0	0	0	0	0	0	0	0	0	0	хамгийн жижиг
smash	1	0	0	1	0	1	0	0	0	0	бутлах
smashed	0	0	0	0	0	1	0	0	0	0	буталсан
smattering	0	0	0	0	0	1	0	0	0	0	хачирхалтай
smear	0	0	0	0	0	0	0	0	0	0	түрхэх
smell	1	0	1	0	0	1	0	0	0	0	үнэр
smelling	0	0	1	0	0	1	0	0	0	0	үнэртэй
smelt	0	0	0	0	0	0	0	0	0	0	хайлсан
smile	0	0	0	0	1	0	1	0	1	1	инээмсэглэ
smiling	0	0	0	0	1	0	1	0	0	0	инээмсэглэж байна
smirk	0	0	0	0	0	1	0	0	0	0	инээх
smite	1	0	0	1	0	1	0	1	0	0	цохих
