English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Sinhala Word
trainer	0	0	0	0	0	0	0	0	0	1	පුහුණුකරු
training	0	0	0	0	0	0	0	0	0	0	පුහුණුව
trait	0	0	0	0	0	0	0	0	0	0	ලක්ෂණය
traitor	1	0	1	1	0	1	0	1	0	0	ද්රෝහියා
trajectory	0	0	0	0	0	0	0	0	0	0	ගමන් පථය
tram	0	0	0	0	0	0	0	0	0	0	ට්රෑම් රථය
tramp	0	0	1	1	0	1	0	1	0	0	පාගා දැමීම
tramway	0	0	0	0	0	0	0	0	0	0	ට්‍රෑම් මාර්ගය
trance	0	0	0	0	0	1	0	0	0	0	ට්රාන්ස්
tranquil	0	0	0	0	1	0	1	0	0	0	සන්සුන්
tranquility	0	0	0	0	1	0	1	0	0	1	සන්සුන් බව
transact	0	0	0	0	0	0	0	0	0	0	ගනුදෙනු කරනවා
transaction	0	0	0	0	0	0	0	0	0	1	ගනුදෙනුව
transatlantic	0	0	0	0	0	0	0	0	0	0	අත්ලාන්තික් සාගරයේ
transcendence	0	1	0	0	1	0	1	0	1	1	අතික්‍රමණය
transcendent	0	0	0	0	0	0	0	0	0	0	ඉක්මවා ගිය
transcendental	0	0	0	0	0	0	1	0	0	0	ලෝකෝත්තර
transcribe	0	0	0	0	0	0	0	0	0	0	පිටපත් කරන්න
transcriber	0	0	0	0	0	0	0	0	0	0	පිටපත් කරන්නා
transcript	0	0	0	0	0	0	0	0	0	1	පිටපත
transcription	0	0	0	0	0	0	0	0	0	0	පිටපත් කිරීම
transfer	0	0	0	0	0	0	0	0	0	0	මාරු
transference	0	0	0	0	0	0	0	0	0	0	මාරු කිරීම
transferred	0	0	0	0	0	0	0	0	0	0	මාරු කළා
transfixed	0	0	0	0	0	0	0	0	0	0	මාරු කළ
transform	0	0	0	0	0	0	0	0	0	0	පරිවර්තනය
transformation	0	0	0	0	0	0	0	0	0	0	පරිවර්තනය
transfusion	0	0	0	0	0	0	0	0	0	0	පාරවිලයනය
transgression	0	0	0	0	0	1	0	0	0	0	උල්ලංඝනය කිරීම
transient	0	0	0	0	0	0	0	0	0	0	තාවකාලික
transit	0	0	0	0	0	0	0	0	0	0	සංක්‍රමණය
transition	0	0	0	0	0	0	0	0	0	0	සංක්රමණය
transitional	0	1	0	0	0	0	0	0	0	0	සංක්රාන්ති
transitive	0	0	0	0	0	0	0	0	0	0	සංක්රාන්ති
transitory	0	0	0	0	0	0	0	0	0	0	තාවකාලික
translate	0	0	0	0	0	0	0	0	0	0	පරිවර්තනය කරන්න
translation	0	0	0	0	0	0	0	0	0	1	පරිවර්තනය
translocation	0	0	0	0	0	0	0	0	0	0	ස්ථාන මාරුව
translucent	0	0	0	0	0	0	0	0	0	0	පාරභාසක
transmission	0	0	0	0	0	0	0	0	0	0	සම්ප්‍රේෂණය
transmit	0	0	0	0	0	0	0	0	0	0	සම්ප්රේෂණය
transmutation	0	0	0	0	0	0	0	0	0	0	පරිවර්තනය
transom	0	0	0	0	0	0	0	0	0	0	transom
transparency	0	0	0	0	0	0	0	0	0	0	විනිවිදභාවය
transparent	0	0	0	0	0	0	0	0	0	0	විනිවිද පෙනෙන
transplant	0	0	0	0	0	0	0	0	0	0	බද්ධ කිරීම
transplantation	0	0	0	0	0	0	0	0	0	0	බද්ධ කිරීම
transport	0	0	0	0	0	0	0	0	0	0	ප්රවාහනය
transportation	0	0	0	0	0	0	0	0	0	0	ප්රවාහනය
transpose	0	0	0	0	0	0	0	0	0	0	මාරු කරන්න
transposition	0	0	0	0	0	0	0	0	0	0	මාරු කිරීම
transverse	0	0	0	0	0	0	0	0	0	0	තීර්යක්
trap	0	0	0	0	0	0	0	0	0	0	උගුල
trapping	0	0	0	0	0	0	0	0	0	0	උගුල් ඇල්ලීම
trappings	0	0	0	0	0	1	0	0	0	0	උගුල්
traps	0	0	0	0	0	1	0	0	0	0	උගුල්
trash	0	0	1	0	0	1	0	1	0	0	කුණු කූඩය
trashy	0	0	1	0	0	1	0	0	0	0	කුණු
traumatic	1	0	0	1	0	1	0	1	0	0	කම්පන සහගත
travail	0	0	0	0	0	1	0	0	0	0	වෙහෙස
travel	0	0	0	0	0	0	0	0	0	0	ගමන්
traveler	0	0	0	0	0	0	0	0	0	0	සංචාරකයා
traveling	0	0	0	0	0	0	1	0	0	0	ගමන් කරනවා
traverse	0	0	0	0	0	0	0	0	0	0	තරණය
travesty	0	0	1	1	0	1	0	1	0	0	උපහාසාත්මක
trawl	0	0	0	0	0	0	0	0	0	0	trawl
trawler	0	0	0	0	0	0	0	0	0	0	ට්‍රෝලර් යාත්‍රාව
tray	0	0	0	0	0	0	0	0	0	0	තැටි
treacherous	1	0	1	1	0	1	0	0	0	0	ද්රෝහී
treachery	1	0	0	1	0	1	0	1	1	0	ද්රෝහීත්වය
tread	0	0	0	0	0	0	0	0	0	0	පාගනවා
treadmill	0	1	0	0	0	0	0	0	0	0	ට්රෙඩ්මිල්
treason	1	0	1	1	0	1	0	0	1	0	දේශද්රෝහීත්වය
treasure	0	1	0	0	1	0	1	0	0	1	නිධානය
treasurer	0	0	0	0	0	0	0	0	0	1	භාණ්ඩාගාරික
treasury	0	0	0	0	0	0	0	0	0	0	භාණ්ඩාගාර
treat	1	1	1	1	1	1	1	1	1	1	සලකන්න
treatise	0	0	0	0	0	0	0	0	0	0	නිබන්ධනය
treatment	0	0	0	0	0	0	0	0	0	0	ප්රතිකාර
treaty	0	0	0	0	0	0	0	0	0	0	ගිවිසුම
treble	0	0	0	0	0	0	0	0	0	0	තුන් ගුණයක්
tree	1	1	1	0	1	0	1	0	1	1	ගස
trek	0	0	0	0	0	0	0	0	0	0	කඳු තරණය
trellis	0	0	0	0	0	0	0	0	0	0	පන්දලම්
tremble	0	0	0	0	0	0	0	0	0	0	වෙව්ලනවා
trembling	0	0	0	1	0	1	0	0	0	0	වෙව්ලනවා
tremendous	0	0	0	0	0	0	0	0	0	0	අතිමහත්
tremendously	0	0	0	0	0	0	1	0	0	0	දැවැන්ත ලෙස
tremor	1	1	0	1	0	1	0	1	0	0	වෙව්ලීම
trench	0	0	0	0	0	0	0	0	0	0	අගල්
trend	0	0	0	0	0	0	1	0	0	0	ප්රවණතාවය
trending	0	0	0	0	0	0	0	0	0	0	නැඹුරු
trendy	0	0	0	0	0	0	1	0	0	0	විලාසිතාමය
trepidation	0	1	0	1	0	1	0	0	1	0	චකිතය
trespass	1	0	0	0	0	1	0	0	0	0	අනවසරයෙන් ඇතුළුවීම
triad	0	0	0	0	0	0	0	0	0	0	ත්රිත්වය
triangle	0	0	0	0	0	0	0	0	0	0	ත්රිකෝණය
triangular	0	0	0	0	0	0	0	0	0	0	ත්රිකෝණාකාර
tribe	0	0	0	0	0	0	0	0	0	1	ගෝත්රය
tribulation	0	0	0	1	0	1	0	1	0	0	පීඩාව
tribunal	0	1	1	1	0	1	0	0	0	1	විනිශ්චය සභාව
tribune	0	0	0	0	0	0	0	0	0	1	විනිශ්චය සභාව
tributary	0	1	0	0	0	0	1	0	0	0	අතු ගංගාව
tribute	0	0	0	0	0	0	1	0	0	0	උපහාරය
trick	0	0	0	0	0	1	0	0	1	0	උපක්රමය
trickery	1	0	1	1	0	1	0	1	1	0	උපක්රමය
trickle	0	0	0	0	0	0	0	0	0	0	රැවටී
tricky	0	0	0	0	0	0	0	0	0	0	උපක්රමශීලී
tricycle	0	0	0	0	0	0	0	0	0	0	ත්‍රිරෝද රථය
trident	0	0	0	0	0	0	0	0	0	0	ත්රිශූලය
trifle	0	0	0	0	0	1	0	0	0	0	සුළු දෙයක්
trig	0	0	0	0	0	0	1	0	0	0	trig
trigger	0	0	0	0	0	0	0	0	0	0	අවුලුවාලීම
trigonometry	0	0	0	0	0	0	0	0	0	0	ත්රිකෝණමිතිය
trillion	0	0	0	0	0	0	0	0	0	0	ට්රිලියනයක්
trim	0	0	0	0	0	0	0	0	0	0	කප්පාදු කරන්න
trimmer	0	0	0	0	0	0	0	0	0	0	trimmer
trimming	0	0	0	0	0	0	0	0	0	0	කප්පාදු කිරීම
trine	0	0	0	0	0	0	0	0	0	0	ත්රිත්ව
trinity	0	0	0	0	0	0	0	0	0	0	ත්රිත්වය
trio	0	0	0	0	0	0	0	0	0	0	ත්රිත්වය
trip	0	0	0	0	0	0	0	0	1	0	සංචාරය
tripartite	0	0	0	0	0	0	0	0	0	0	ත්රෛපාර්ශ්වික
triple	0	0	0	0	0	0	0	0	0	0	ත්රිත්ව
triplet	0	0	0	0	0	0	0	0	0	0	ත්රිත්ව
triplicate	0	0	0	0	0	0	0	0	0	0	ත්රිත්ව
tripod	0	0	0	0	0	0	0	0	0	0	ට්රයිපොඩ්
tripping	1	0	0	0	0	1	0	1	0	0	පැකිලීම
trite	0	0	0	0	0	0	0	0	0	0	තිත්තයි
tritium	0	0	0	0	0	0	0	0	0	0	tritium
triumph	0	1	0	0	1	0	1	0	0	0	ජයග්රහණය
triumphant	0	1	0	0	1	0	1	0	0	1	ජයග්රාහී
troll	1	0	0	1	0	1	0	0	0	0	ට්රොල්
trolley	0	0	0	0	0	0	0	0	0	0	ට්රොලි
trombone	0	0	0	0	0	0	0	0	0	0	trombone
troop	0	0	0	0	0	0	0	0	0	0	භට පිරිස්
trooper	0	0	0	0	0	0	0	0	0	0	හමුදා භටයා
troops	0	0	0	0	0	0	0	0	0	0	භට
trophy	0	1	0	0	1	0	1	0	1	1	කුසලානය
tropical	0	0	0	0	0	0	0	0	0	0	නිවර්තන
trot	0	0	0	0	0	0	0	0	0	0	ට්රොට්
troublesome	1	0	0	1	0	1	0	0	0	0	කරදරකාරී
trough	0	0	0	0	0	0	0	0	0	0	අගල
troupe	0	0	0	0	0	0	0	0	0	0	කණ්ඩායම
trousers	0	0	0	0	0	0	0	0	0	0	කලිසම්
trout	0	0	0	0	0	0	0	0	0	0	ට්රයුට්
trowel	0	0	0	0	0	0	0	0	0	0	trowel
truce	0	0	0	0	1	0	1	0	0	1	සටන් විරාමය
truck	0	0	0	0	0	0	0	0	0	1	ට්රක් රථය
true	0	0	0	0	1	0	1	0	0	1	සැබෑ
truism	0	0	0	0	0	0	0	0	0	0	සත්‍යවාදය
trump	0	0	0	0	0	0	0	0	1	0	තුරුම්පු
trumpet	0	0	0	0	0	1	0	0	0	0	හොරණෑව
trumpeter	0	0	0	0	0	0	0	0	0	0	හොරණෑකරු
truncate	0	0	0	0	0	0	0	0	0	0	කප්පාදු කරන්න
truncated	0	0	0	0	0	0	0	0	0	0	කප්පාදු කර ඇත
trundle	0	0	0	0	0	0	0	0	0	0	trundle
trunk	0	0	0	0	0	0	0	0	0	0	කඳ
truss	0	0	0	0	0	0	0	0	0	1	truss
trust	0	0	0	0	0	0	0	0	0	1	විශ්වාසය
trustee	0	0	0	0	0	0	0	0	0	1	භාරකරු
trusty	0	0	0	0	0	0	1	0	0	0	විශ්වාසවන්තයි
truth	0	0	0	0	0	0	1	0	0	1	සත්යය
truthful	0	0	0	0	0	0	0	0	0	1	සත්යවාදී
truthfulness	0	0	0	0	0	0	1	0	0	1	සත්යවාදී බව
tryout	0	0	0	0	0	0	0	0	0	0	උත්සාහ කර බලන්න
tub	0	0	0	0	0	0	0	0	0	0	ටබ්
tube	0	0	0	0	0	0	0	0	0	0	නළය
tubular	0	0	0	0	0	0	0	0	0	0	නල සහිත
tubule	0	0	0	0	0	0	0	0	0	0	නල
tuck	0	0	0	0	0	0	0	0	0	0	tuck
tucker	0	0	0	0	0	0	0	0	0	0	tucker
tufted	0	0	0	0	0	0	0	0	0	0	tufted
tug	0	0	0	0	0	0	0	0	0	0	ඇදගෙන යන්න
tuition	0	0	0	0	0	0	0	0	0	0	උපකාරක පන්ති
tulip	0	0	0	0	0	0	0	0	0	0	ටියුලිප්
tumble	0	0	0	0	0	1	0	0	0	0	පෙරළෙනවා
tumbler	0	0	0	0	0	0	0	0	0	0	ටම්බලර්
tumor	0	0	0	1	0	1	0	0	0	0	ගෙඩියක්
tumour	0	0	0	1	0	1	0	1	0	0	ගෙඩියක්
tumult	1	0	0	1	0	1	0	0	1	0	කැළඹීම
tumultuous	1	0	0	1	0	1	0	0	0	0	කලබලකාරී
tun	0	0	0	0	0	0	0	0	0	0	tun
tuna	0	0	0	0	0	0	0	0	0	0	ටූනා
tunable	0	0	0	0	0	0	0	0	0	0	සුසර කළ හැකි
tune	0	0	0	0	0	0	0	0	0	0	සුසර කරනවා
tunic	0	0	0	0	0	0	0	0	0	0	ටියුනික්
tuning	0	0	0	0	0	0	0	0	0	0	සුසර කිරීම
tunnel	0	0	0	0	0	0	0	0	0	0	උමග
turban	0	0	0	0	0	0	0	0	0	0	හිස්වැසුම්
turbidity	0	0	0	0	0	0	0	0	0	0	කැළඹීම
turbine	0	0	0	0	0	0	0	0	0	0	ටර්බයිනය
turbulence	1	0	0	1	0	1	0	0	0	0	කැළඹීම
turbulent	0	0	0	1	0	1	0	0	0	0	කැළඹිලි සහිත
turf	0	0	0	0	0	0	0	0	0	0	තණතිල්ල
turmeric	0	0	0	0	0	0	0	0	0	0	කහ
turmoil	1	0	0	1	0	1	0	1	0	0	කැළඹීම
turn	0	0	0	0	0	0	0	0	0	0	හැරෙනවා
turning	0	0	0	0	0	0	0	0	0	0	හැරෙනවා
turnkey	0	0	0	0	0	0	0	0	0	0	හැරවුම් යතුර
turnpike	0	0	0	0	0	0	0	0	0	0	හැරීම
turntable	0	0	0	0	0	0	0	0	0	0	හැරවුම් මේසය
turquoise	0	0	0	0	0	0	0	0	0	0	ටර්කියුයිස්
turret	0	0	0	0	0	0	0	0	0	0	ටර්ට්
turtleneck	0	0	0	0	0	0	0	0	0	0	කැස්බෑවා
tussle	1	0	0	0	0	0	0	0	0	0	දබරය
tutelage	0	0	0	0	0	0	1	0	0	1	ඉගැන්වීම
tutor	0	0	0	0	0	0	1	0	0	0	උපදේශකයා
tweak	0	0	0	0	0	0	0	0	0	0	tweak
twelfth	0	0	0	0	0	0	0	0	0	0	දොළොස්වන
twelve	0	0	0	0	0	0	0	0	0	0	දොළොස්
twentieth	0	0	0	0	0	0	0	0	0	0	විසිවන
twenty	0	0	0	0	0	0	0	0	0	0	විස්සක්
twig	0	0	0	0	0	0	0	0	0	0	අතු
twilight	0	0	0	0	0	0	0	0	0	0	සන්ධ්යා කාලය
twill	0	0	0	0	0	0	0	0	0	0	twill
twin	0	0	0	0	0	0	1	0	0	0	නිවුන්
twine	0	0	0	0	0	0	0	0	0	0	ට්වයින්
twinkle	0	1	0	0	1	0	1	0	0	0	දිලිසෙනවා
twins	0	0	0	0	0	0	0	0	0	0	නිවුන් දරුවන්
twist	0	0	0	0	0	0	0	0	0	0	twist
twisted	0	0	0	0	0	0	0	0	0	0	ඇඹරුණු
twitch	0	0	0	0	0	1	0	0	0	0	ඇඹරෙනවා
twofold	0	0	0	0	0	0	0	0	0	0	දෙගුණයක්
tycoon	0	0	0	0	0	0	0	0	0	0	ධනපතියා
type	0	0	0	0	0	0	0	0	0	0	වර්ගය
typewriter	0	0	0	0	0	0	0	0	0	0	යතුරු ලියනය
typhoon	0	0	0	1	0	1	0	0	0	0	ටයිෆූන්
typically	0	0	0	0	0	0	0	0	0	0	සාමාන්යයෙන්
typist	0	0	0	0	0	0	0	0	0	0	යතුරු ලියනය කරන්නා
typography	0	0	0	0	0	0	0	0	0	0	මුද්‍රණ ශිල්පය
tyrannical	1	0	1	1	0	1	0	0	0	0	කුරිරු
tyranny	0	0	0	1	0	1	0	1	0	0	කුරිරු පාලනය
tyrant	1	0	1	1	0	1	0	1	0	0	කුරිරු
tyre	0	0	0	0	0	0	0	0	0	0	ටයරය
ubiquitous	0	0	0	0	0	0	0	0	0	0	හැමතැනම
ubiquity	0	0	0	0	0	0	0	0	0	0	සර්වසම්පූර්ණත්වය
ugliness	0	0	1	1	0	1	0	1	0	0	කුණුහරුප
ugly	0	0	1	0	0	1	0	0	0	0	කැතයි
ulcer	1	0	1	1	0	1	0	1	0	0	වණ
ulterior	0	0	0	0	0	1	0	0	0	0	යටිකුරු
ultimate	0	1	0	0	0	0	0	1	0	0	අවසාන
ultimately	0	1	0	0	0	0	1	0	0	0	අවසානයේ
ultimatum	1	0	0	1	0	1	0	0	0	0	අවසාන නිවේදනය
ultimo	0	0	0	0	0	0	0	0	0	0	අවසාන
ultraviolet	0	0	0	0	0	0	0	0	0	0	පාරජම්බුල කිරණ
umbilical	0	0	0	0	0	0	0	0	0	0	අම්බිලිකල්
umbra	0	0	0	0	0	0	0	0	0	0	umbra
umbrella	0	0	0	0	0	0	0	0	0	0	කුඩය
umpire	0	0	0	0	0	0	1	0	0	1	විනිසුරු
unabashed	0	0	0	0	0	0	0	0	0	0	නිර්ලජ්ජිත
unabated	0	0	0	0	0	0	0	0	0	0	නොනැසී පවතී
unable	0	0	0	0	0	1	0	1	0	0	නොහැකි
unacceptable	0	0	0	0	0	1	0	1	0	0	පිළිගත නොහැකි ය
unaccompanied	0	0	0	0	0	0	0	0	0	0	නොබැඳුණු
unaccountable	0	1	1	0	0	1	0	1	0	1	ගණන් කළ නොහැකි
unacknowledged	0	0	0	0	0	0	0	1	0	0	නොපිළිගත්
unadulterated	0	0	0	0	0	0	0	0	0	0	නොකිලිටි
unaided	0	0	0	0	0	0	0	0	0	0	ආධාර රහිත
unaltered	0	0	0	0	0	0	0	0	0	0	වෙනස් නොකළ
unambiguous	0	0	0	0	0	0	0	0	0	0	නොපැහැදිලි
unanimity	0	0	0	0	0	0	1	0	0	0	ඒකමතිකත්වය
unanimous	0	0	0	0	0	0	1	0	0	0	ඒකමතික
unanimously	0	0	0	0	0	0	0	0	0	0	ඒකමතිකව
unanticipated	0	0	0	0	0	0	0	0	1	0	අනපේක්ෂිත
unapproved	0	0	0	0	0	1	0	0	0	0	අනුමත නොකළ
unarmed	0	0	0	0	0	0	0	0	0	0	නිරායුධ
unassisted	0	0	0	0	0	0	0	0	0	0	සහය නොලද
unassuming	0	0	0	0	0	0	1	0	0	0	නිහතමානී
unattached	0	0	0	0	0	1	0	0	0	0	නොබැඳුණු
unattainable	1	0	0	0	0	1	0	1	0	0	ළඟා විය නොහැකි
unattended	0	0	0	0	0	0	0	0	0	0	අවධානයෙන් තොරව
unattractive	0	0	1	0	0	1	0	1	0	0	ආකර්ශනීය නොවන
unauthorized	0	0	0	0	0	1	0	0	0	0	අනවසර
unavoidable	0	0	0	0	0	1	0	0	0	0	නොවැළැක්විය හැකිය
unaware	0	0	0	0	0	1	0	0	0	0	නොදැනුවත්
unbalanced	0	0	0	0	0	0	0	0	0	0	අසමතුලිත
unbearable	0	0	1	0	0	1	0	1	0	0	දරාගත නොහැකි
unbeaten	0	1	0	0	1	1	1	1	1	0	නොදැවී
unbelief	0	0	0	0	0	1	0	0	0	0	අවිශ්වාසය
unbelievable	0	0	0	0	0	1	0	0	0	0	ඇදහිය නොහැකි ය
unbiased	0	0	0	0	0	0	1	0	0	0	අපක්ෂපාතී
unborn	0	0	0	0	0	1	0	0	0	0	නූපන්
unbound	0	0	0	0	0	0	0	0	0	0	නොබැඳි
unbounded	0	0	0	0	0	0	0	0	0	0	සීමා රහිත
unbreakable	0	0	0	0	0	0	1	0	0	0	නොබිඳිය හැකි
unbridled	1	1	0	1	0	1	1	0	1	0	අසීමිත
unbroken	0	0	0	0	0	0	1	0	0	1	නොකැඩූ
uncanny	0	0	0	1	0	1	0	0	1	0	අද්භූත
uncaring	1	0	1	0	0	1	0	1	0	0	නොසැලකිලිමත්
uncertain	1	0	1	1	0	1	0	0	1	0	අවිනිශ්චිත
uncertainty	0	0	0	0	0	0	0	0	0	0	අවිනිශ්චිතතාවය
unchallenged	0	0	0	0	0	0	0	0	0	0	අභියෝග නොකළ
unchangeable	0	0	0	0	0	1	0	0	0	0	වෙනස් කළ නොහැකි
unchanged	0	0	0	0	0	0	0	0	0	0	නොවෙනස්ව
unclaimed	0	0	0	0	0	0	0	0	0	0	හිමිකම් නොලද
uncle	0	0	0	0	0	0	0	0	0	0	මාමා
unclean	0	0	1	0	0	1	0	0	0	0	අපිරිසිදු
uncomfortable	0	0	0	0	0	1	0	0	0	0	අපහසුයි
uncommon	0	0	0	0	0	0	0	0	0	0	අසාමාන්යය
uncommonly	0	0	0	0	0	0	0	0	0	0	අසාමාන්ය ලෙස
uncompromising	0	0	0	0	0	0	0	0	0	0	සම්මුති විරහිත
unconcerned	0	0	0	0	0	0	0	0	0	0	නොසැලකිලිමත්
unconfirmed	0	0	0	0	0	0	0	0	0	0	තහවුරු නොකළ
unconnected	0	0	0	0	0	0	0	0	0	0	සම්බන්ධ නොවූ
unconscionable	0	0	1	0	0	1	0	0	0	0	හෘද සාක්ෂියට එකඟ නොවන
unconscious	0	0	0	0	0	1	0	0	0	0	සිහිසුන්
unconsciousness	0	0	0	0	0	0	0	0	0	0	සිහිසුන් බව
unconstitutional	0	0	0	0	0	1	0	0	0	0	ව්යවස්ථා විරෝධී
unconstrained	0	0	0	0	1	0	1	0	0	0	සීමා රහිත
uncontested	0	0	0	0	0	0	0	0	0	0	නිතරගයෙන්
uncontrollable	1	1	0	0	0	1	0	0	1	0	පාලනය කළ නොහැකි
uncontrolled	0	0	0	0	0	1	0	0	0	0	පාලනය නොකළ
unconventional	0	0	0	0	0	0	0	0	0	0	සාම්ප්රදායික නොවන
unconvinced	0	0	0	0	0	0	0	0	0	0	විශ්වාස නොකළ
uncooked	0	0	0	0	0	0	0	0	0	0	නොපිසූ
uncorrelated	0	0	0	0	0	0	0	0	0	0	සම්බන්ධයක් නැති
uncover	0	0	0	0	0	0	0	0	1	0	අනාවරණය කරන්න
uncritical	0	0	0	0	0	0	0	0	0	0	විවේචනාත්මක නොවන
uncut	0	0	0	0	0	0	0	0	0	0	නොකැපූ
undecided	0	1	0	1	0	1	0	0	0	0	තීරණය නොකළ
undefined	0	0	0	0	0	0	0	0	0	0	නිර්වචනය නොකළ
undeniable	0	0	0	0	0	0	0	0	0	0	ප්රතික්ෂේප කළ නොහැකි
undercover	0	0	0	0	0	0	0	0	0	0	රහසිගතව
undercurrent	0	0	0	0	0	0	0	0	0	0	යටි ධාරාව
underestimate	0	0	0	0	0	0	0	0	1	0	අවතක්සේරු කරනවා
undergo	0	0	0	0	0	0	0	0	0	0	යටත් වෙනවා
undergraduate	0	0	0	0	0	0	0	0	0	0	උපාධි අපේක්ෂකයා
underground	0	0	0	0	0	0	0	0	0	0	භූගත
underlie	0	0	0	0	0	0	0	0	0	0	යටින්
underline	0	0	0	0	0	0	1	0	0	0	යටින් ඉරි
undermined	0	0	0	0	0	1	0	0	0	0	යටපත් කර ඇත
underneath	0	0	0	0	0	0	0	0	0	0	යටින්
underpaid	1	0	0	0	0	1	0	1	0	0	අඩු වැටුප්
underpants	0	0	0	0	0	0	0	0	0	0	යට කලිසම්
underscore	0	0	0	0	0	0	0	0	0	0	යටින් ඉරි
undersized	0	0	0	0	0	1	0	0	0	0	අඩු ප්රමාණයේ
understanding	0	0	0	0	0	0	1	0	0	1	අවබෝධය
understood	0	0	0	0	0	0	0	0	0	0	තේරුණා
undertake	0	0	0	0	0	0	0	0	0	0	භාරගන්නවා
undertaker	0	0	0	0	0	0	0	1	0	0	භාරකරු
undertaking	0	1	0	0	0	0	0	0	0	0	භාර ගැනීම
underwood	0	0	0	0	0	0	0	0	0	0	යට ලී
underwrite	0	0	0	0	0	0	1	0	0	1	යට ලියන්න
underwriter	0	0	0	0	0	0	0	0	0	0	ප්රතිරක්ෂණ
undeserved	0	0	0	0	0	0	0	0	0	0	නුසුදුසු
undesirable	1	0	1	1	0	1	0	1	0	0	නුසුදුසුය
undesired	0	0	0	0	0	1	0	1	0	0	අනවශ්ය
undeveloped	0	0	0	0	0	0	0	0	0	0	නොදියුණු
undirected	0	0	0	0	0	0	0	0	0	0	යොමු නොකළ
undisclosed	0	1	0	0	0	0	0	0	0	0	අනාවරණය නොකළ
undiscovered	0	0	0	0	0	0	0	0	1	0	සොයා නොගත්
undisputed	0	0	0	0	0	0	0	0	0	0	අවිවාදිත
undisturbed	0	0	0	0	0	0	0	0	0	0	නොකැළඹී
undivided	0	0	0	0	0	0	1	0	0	0	නොබෙදුණු
undo	0	0	0	0	0	1	0	0	0	0	අහෝසි කරන්න
undoing	0	0	0	0	0	0	0	0	0	0	අහෝසි කරනවා
undoubted	0	1	1	0	0	0	0	0	0	0	සැකයකින් තොරව
undress	0	0	0	0	0	0	0	0	0	0	ඇඳුම් ගලවනවා
undressed	0	0	0	0	0	0	0	0	0	0	ඇඳුම් ගලවලා
undue	0	0	0	0	0	0	0	0	0	0	අනවශ්ය
undying	0	1	0	0	1	0	1	1	0	1	නොමැරෙන
unearned	0	0	0	0	0	0	0	0	0	0	උපයාගත්
unearth	0	0	0	0	0	0	0	0	0	0	අනාවරණය
uneasiness	0	1	0	0	0	1	0	1	0	0	අසහනය
uneasy	0	0	1	1	0	1	0	0	0	0	නොසන්සුන්
uneducated	0	0	0	0	0	1	0	1	0	0	නූගත්
unemployed	0	0	0	1	0	1	0	1	0	0	රැකියා විරහිත
unencumbered	0	0	0	0	0	0	0	0	0	0	බරක් නැති
unending	0	0	0	0	0	0	0	0	0	0	නිමක් නැති
unequal	1	0	1	1	0	1	0	1	0	0	අසමාන
unequalled	0	0	0	0	0	0	0	0	0	0	අසමාන
unequivocal	0	0	0	0	0	0	0	0	0	1	නිසැක ය
unequivocally	0	0	0	0	0	0	1	0	0	0	අවිවාදයෙන්ම
uneven	0	0	0	0	0	1	0	0	0	0	අසමාන
uneventful	0	0	0	0	0	0	0	0	0	0	අසමසම
unexpected	0	1	0	1	1	1	1	0	1	0	අනපේක්ෂිත
unexpectedly	0	0	0	0	0	0	0	0	1	0	අනපේක්ෂිත ලෙස
unexplained	0	1	0	0	0	1	0	1	0	0	පැහැදිලි කළ නොහැකි
unexplored	0	0	0	0	0	0	0	0	0	0	ගවේෂණය නොකළ
unfailing	0	0	0	0	0	0	0	0	0	0	නොවරදින
unfair	1	0	1	0	0	1	0	1	0	0	අසාධාරණයි
unfairness	1	0	0	0	0	1	0	1	0	0	අසාධාරණය
unfaithful	0	0	1	0	0	1	0	0	0	0	අවිශ්වාසවන්තයි
unfamiliar	0	0	0	0	0	0	0	0	0	0	නුහුරු
unfavorable	0	0	1	0	0	1	0	1	0	0	අහිතකර
unfettered	0	0	0	0	0	0	0	0	0	0	අසීමිත
unfinished	0	0	0	0	0	1	0	0	0	0	නිම නොකළ
unflinching	0	0	0	0	0	0	0	0	0	0	නොසැලී සිටීම
unfold	0	1	0	0	0	0	1	0	0	0	දිගහැරෙනවා
unforeseen	0	0	0	0	0	0	0	0	1	0	අනපේක්ෂිත
unforgiving	1	0	0	0	0	1	0	1	0	0	සමාව නොදෙන
unfortunate	0	0	0	0	0	1	0	1	0	0	අවාසනාවන්තයි
unfriendly	1	0	1	1	0	1	0	1	0	0	මිත්රශීලී නොවන
unfulfilled	1	1	0	0	0	1	0	1	1	0	ඉටු නොවූ
unfurnished	0	0	0	0	0	1	0	0	0	0	ගෘහ භාණ්ඩ නොමැති
ungodly	0	0	0	0	0	1	0	1	0	0	අභක්තික
ungrateful	1	0	1	0	0	1	0	0	0	0	අකෘතඥ ය
unguarded	0	0	0	0	0	0	0	0	1	0	අනාරක්ෂිත
unhappiness	0	0	0	0	0	1	0	1	0	0	අසතුටින්
unhappy	1	0	1	0	0	1	0	1	0	0	අසතුටින්
unharmed	0	0	0	0	0	0	0	0	0	0	හානියක් නැත
unhealthy	0	0	1	1	0	1	0	1	0	0	සෞඛ්යයට අහිතකර
unhindered	0	0	0	0	0	0	0	0	0	0	බාධාවකින් තොරව
unholy	0	0	0	1	0	1	0	0	0	0	අශුද්ධ
